"Step","hearty-violet-164 - losses/policy_loss","hearty-violet-164 - losses/policy_loss__MIN","hearty-violet-164 - losses/policy_loss__MAX","hearty-violet-164 - losses/total_loss","hearty-violet-164 - losses/total_loss__MIN","hearty-violet-164 - losses/total_loss__MAX","hearty-violet-164 - losses/value_loss","hearty-violet-164 - losses/value_loss__MIN","hearty-violet-164 - losses/value_loss__MAX"
"243","0.05813514441251755","0.05813514441251755","0.05813514441251755","0.13075292110443115","0.13075292110443115","0.13075292110443115","0.07261776924133301","0.07261776924133301","0.07261776924133301"
"244","0.052144166082143784","0.052144166082143784","0.052144166082143784","0.1276153326034546","0.1276153326034546","0.1276153326034546","0.07547116279602051","0.07547116279602051","0.07547116279602051"
"245","0.0449511744081974","0.0449511744081974","0.0449511744081974","0.12163963913917542","0.12163963913917542","0.12163963913917542","0.07668846100568771","0.07668846100568771","0.07668846100568771"
"246","0.036764856427907944","0.036764856427907944","0.036764856427907944","0.11279001832008362","0.11279001832008362","0.11279001832008362","0.07602516561746597","0.07602516561746597","0.07602516561746597"
"247","0.08876288682222366","0.08876288682222366","0.08876288682222366","0.16890840232372284","0.16890840232372284","0.16890840232372284","0.08014551550149918","0.08014551550149918","0.08014551550149918"
"248","0.08554646372795105","0.08554646372795105","0.08554646372795105","0.16258341073989868","0.16258341073989868","0.16258341073989868","0.07703693956136703","0.07703693956136703","0.07703693956136703"
"249","0.08020022511482239","0.08020022511482239","0.08020022511482239","0.15359711647033691","0.15359711647033691","0.15359711647033691","0.07339689880609512","0.07339689880609512","0.07339689880609512"
"250","0.07336395233869553","0.07336395233869553","0.07336395233869553","0.14329689741134644","0.14329689741134644","0.14329689741134644","0.06993293762207031","0.06993293762207031","0.06993293762207031"
"251","0.06530158221721649","0.06530158221721649","0.06530158221721649","0.1324913501739502","0.1324913501739502","0.1324913501739502","0.0671897605061531","0.0671897605061531","0.0671897605061531"
"252","0.056305985897779465","0.056305985897779465","0.056305985897779465","0.12177632749080658","0.12177632749080658","0.12177632749080658","0.06547033786773682","0.06547033786773682","0.06547033786773682"
"253","0.07852628082036972","0.07852628082036972","0.07852628082036972","0.1188133955001831","0.1188133955001831","0.1188133955001831","0.040287114679813385","0.040287114679813385","0.040287114679813385"
"254","0.07503745704889297","0.07503745704889297","0.07503745704889297","0.11226268112659454","0.11226268112659454","0.11226268112659454","0.03722522035241127","0.03722522035241127","0.03722522035241127"
"255","0.06984008103609085","0.06984008103609085","0.06984008103609085","0.10505726933479309","0.10505726933479309","0.10505726933479309","0.03521718829870224","0.03521718829870224","0.03521718829870224"
"256","0.06440309435129166","0.06440309435129166","0.06440309435129166","0.09886690229177475","0.09886690229177475","0.09886690229177475","0.03446380794048309","0.03446380794048309","0.03446380794048309"
"257","0.05868222191929817","0.05868222191929817","0.05868222191929817","0.09351245313882828","0.09351245313882828","0.09351245313882828","0.034830231219530106","0.034830231219530106","0.034830231219530106"
"258","0.052631888538599014","0.052631888538599014","0.052631888538599014","0.08856876194477081","0.08856876194477081","0.08856876194477081","0.0359368696808815","0.0359368696808815","0.0359368696808815"
"259","-0.18246378004550934","-0.18246378004550934","-0.18246378004550934","-0.04336431622505188","-0.04336431622505188","-0.04336431622505188","0.13909946382045746","0.13909946382045746","0.13909946382045746"
"260","-0.1880345642566681","-0.1880345642566681","-0.1880345642566681","-0.049108877778053284","-0.049108877778053284","-0.049108877778053284","0.1389256864786148","0.1389256864786148","0.1389256864786148"
"261","-0.1969894915819168","-0.1969894915819168","-0.1969894915819168","-0.06285351514816284","-0.06285351514816284","-0.06285351514816284","0.13413597643375397","0.13413597643375397","0.13413597643375397"
"262","-0.20716241002082825","-0.20716241002082825","-0.20716241002082825","-0.0806507021188736","-0.0806507021188736","-0.0806507021188736","0.12651170790195465","0.12651170790195465","0.12651170790195465"
"263","-0.21858274936676025","-0.21858274936676025","-0.21858274936676025","-0.1008545532822609","-0.1008545532822609","-0.1008545532822609","0.11772819608449936","0.11772819608449936","0.11772819608449936"
"264","-0.22991089522838593","-0.22991089522838593","-0.22991089522838593","-0.12070668488740921","-0.12070668488740921","-0.12070668488740921","0.10920421034097672","0.10920421034097672","0.10920421034097672"
"265","0.04632158577442169","0.04632158577442169","0.04632158577442169","0.10144151747226715","0.10144151747226715","0.10144151747226715","0.05511993169784546","0.05511993169784546","0.05511993169784546"
"266","0.04249707609415054","0.04249707609415054","0.04249707609415054","0.09959699213504791","0.09959699213504791","0.09959699213504791","0.05709991976618767","0.05709991976618767","0.05709991976618767"
"267","0.03606642782688141","0.03606642782688141","0.03606642782688141","0.09586642682552338","0.09586642682552338","0.09586642682552338","0.05979999527335167","0.05979999527335167","0.05979999527335167"
"268","0.0286102294921875","0.0286102294921875","0.0286102294921875","0.09099866449832916","0.09099866449832916","0.09099866449832916","0.06238843873143196","0.06238843873143196","0.06238843873143196"
"269","0.02158244699239731","0.02158244699239731","0.02158244699239731","0.08573899418115616","0.08573899418115616","0.08573899418115616","0.06415654718875885","0.06415654718875885","0.06415654718875885"
"270","0.014922276139259338","0.014922276139259338","0.014922276139259338","0.079612135887146","0.079612135887146","0.079612135887146","0.06468985974788666","0.06468985974788666","0.06468985974788666"
"271","0.08742482960224152","0.08742482960224152","0.08742482960224152","0.16423195600509644","0.16423195600509644","0.16423195600509644","0.07680712640285492","0.07680712640285492","0.07680712640285492"
"272","0.08096127957105637","0.08096127957105637","0.08096127957105637","0.15618212521076202","0.15618212521076202","0.15618212521076202","0.07522084563970566","0.07522084563970566","0.07522084563970566"
"273","0.07092107832431793","0.07092107832431793","0.07092107832431793","0.14382490515708923","0.14382490515708923","0.14382490515708923","0.0729038193821907","0.0729038193821907","0.0729038193821907"
"274","0.05997065454721451","0.05997065454721451","0.05997065454721451","0.13023224472999573","0.13023224472999573","0.13023224472999573","0.07026159018278122","0.07026159018278122","0.07026159018278122"
"275","0.049455463886260986","0.049455463886260986","0.049455463886260986","0.11718463897705078","0.11718463897705078","0.11718463897705078","0.0677291750907898","0.0677291750907898","0.0677291750907898"
"276","0.03873036429286003","0.03873036429286003","0.03873036429286003","0.10443216562271118","0.10443216562271118","0.10443216562271118","0.06570179760456085","0.06570179760456085","0.06570179760456085"
"277","-0.03453225642442703","-0.03453225642442703","-0.03453225642442703","0.058522455394268036","0.058522455394268036","0.058522455394268036","0.09305471181869507","0.09305471181869507","0.09305471181869507"
"278","-0.03729048743844032","-0.03729048743844032","-0.03729048743844032","0.05708084627985954","0.05708084627985954","0.05708084627985954","0.09437133371829987","0.09437133371829987","0.09437133371829987"
"279","-0.04181404784321785","-0.04181404784321785","-0.04181404784321785","0.0530691035091877","0.0530691035091877","0.0530691035091877","0.09488315135240555","0.09488315135240555","0.09488315135240555"
"280","-0.047542646527290344","-0.047542646527290344","-0.047542646527290344","0.046860069036483765","0.046860069036483765","0.046860069036483765","0.09440271556377411","0.09440271556377411","0.09440271556377411"
"281","-0.05320129543542862","-0.05320129543542862","-0.05320129543542862","0.0397462472319603","0.0397462472319603","0.0397462472319603","0.09294754266738892","0.09294754266738892","0.09294754266738892"
"282","-0.05914391577243805","-0.05914391577243805","-0.05914391577243805","0.0315994992852211","0.0315994992852211","0.0315994992852211","0.09074341505765915","0.09074341505765915","0.09074341505765915"
"283","-0.11698652803897858","-0.11698652803897858","-0.11698652803897858","-0.020695023238658905","-0.020695023238658905","-0.020695023238658905","0.09629150480031967","0.09629150480031967","0.09629150480031967"
"284","-0.12021397054195404","-0.12021397054195404","-0.12021397054195404","-0.027270935475826263","-0.027270935475826263","-0.027270935475826263","0.09294303506612778","0.09294303506612778","0.09294303506612778"
"285","-0.1257200986146927","-0.1257200986146927","-0.1257200986146927","-0.03667125850915909","-0.03667125850915909","-0.03667125850915909","0.0890488401055336","0.0890488401055336","0.0890488401055336"
"286","-0.13243965804576874","-0.13243965804576874","-0.13243965804576874","-0.04706922173500061","-0.04706922173500061","-0.04706922173500061","0.08537043631076813","0.08537043631076813","0.08537043631076813"
"287","-0.13933314383029938","-0.13933314383029938","-0.13933314383029938","-0.05618135631084442","-0.05618135631084442","-0.05618135631084442","0.08315178751945496","0.08315178751945496","0.08315178751945496"
"288","-0.14632780849933624","-0.14632780849933624","-0.14632780849933624","-0.06261254101991653","-0.06261254101991653","-0.06261254101991653","0.08371526747941971","0.08371526747941971","0.08371526747941971"
"289","-0.026510711759328842","-0.026510711759328842","-0.026510711759328842","0.07985424995422363","0.07985424995422363","0.07985424995422363","0.10636495798826218","0.10636495798826218","0.10636495798826218"
"290","-0.029493188485503197","-0.029493188485503197","-0.029493188485503197","0.0761207565665245","0.0761207565665245","0.0761207565665245","0.10561394691467285","0.10561394691467285","0.10561394691467285"
"291","-0.034380413591861725","-0.034380413591861725","-0.034380413591861725","0.07040754705667496","0.07040754705667496","0.07040754705667496","0.10478796064853668","0.10478796064853668","0.10478796064853668"
"292","-0.04073391482234001","-0.04073391482234001","-0.04073391482234001","0.06322133541107178","0.06322133541107178","0.06322133541107178","0.10395524650812149","0.10395524650812149","0.10395524650812149"
"293","-0.04809729754924774","-0.04809729754924774","-0.04809729754924774","0.05503968894481659","0.05503968894481659","0.05503968894481659","0.10313698649406433","0.10313698649406433","0.10313698649406433"
"294","-0.056162212044000626","-0.056162212044000626","-0.056162212044000626","0.04614928737282753","0.04614928737282753","0.04614928737282753","0.10231149941682816","0.10231149941682816","0.10231149941682816"
"295","0.09128310531377792","0.09128310531377792","0.09128310531377792","0.15677310526371002","0.15677310526371002","0.15677310526371002","0.0654899999499321","0.0654899999499321","0.0654899999499321"
"296","0.08807332068681717","0.08807332068681717","0.08807332068681717","0.15277041494846344","0.15277041494846344","0.15277041494846344","0.06469709426164627","0.06469709426164627","0.06469709426164627"
"297","0.08278734982013702","0.08278734982013702","0.08278734982013702","0.1456611454486847","0.1456611454486847","0.1456611454486847","0.06287378817796707","0.06287378817796707","0.06287378817796707"
"298","0.07603073865175247","0.07603073865175247","0.07603073865175247","0.13661561906337738","0.13661561906337738","0.13661561906337738","0.06058487668633461","0.06058487668633461","0.06058487668633461"
"299","0.06827851384878159","0.06827851384878159","0.06827851384878159","0.12668068706989288","0.12668068706989288","0.12668068706989288","0.058402176946401596","0.058402176946401596","0.058402176946401596"
"300","0.06054045259952545","0.06054045259952545","0.06054045259952545","0.11730336397886276","0.11730336397886276","0.11730336397886276","0.05676291137933731","0.05676291137933731","0.05676291137933731"
"301","0.1590271294116974","0.1590271294116974","0.1590271294116974","0.20161640644073486","0.20161640644073486","0.20161640644073486","0.04258928447961807","0.04258928447961807","0.04258928447961807"
"302","0.15536922216415405","0.15536922216415405","0.15536922216415405","0.19678354263305664","0.19678354263305664","0.19678354263305664","0.041414327919483185","0.041414327919483185","0.041414327919483185"
"303","0.14916132390499115","0.14916132390499115","0.14916132390499115","0.19017335772514343","0.19017335772514343","0.19017335772514343","0.04101203754544258","0.04101203754544258","0.04101203754544258"
"304","0.14199475944042206","0.14199475944042206","0.14199475944042206","0.18330040574073792","0.18330040574073792","0.18330040574073792","0.04130564630031586","0.04130564630031586","0.04130564630031586"
"305","0.13427872955799103","0.13427872955799103","0.13427872955799103","0.17626722157001495","0.17626722157001495","0.17626722157001495","0.041988492012023926","0.041988492012023926","0.041988492012023926"
"306","0.1260053813457489","0.1260053813457489","0.1260053813457489","0.16876189410686493","0.16876189410686493","0.16876189410686493","0.042756516486406326","0.042756516486406326","0.042756516486406326"
"307","0.0486469604074955","0.0486469604074955","0.0486469604074955","0.11972302198410034","0.11972302198410034","0.11972302198410034","0.07107606530189514","0.07107606530189514","0.07107606530189514"
"308","0.046475306153297424","0.046475306153297424","0.046475306153297424","0.1163901761174202","0.1163901761174202","0.1163901761174202","0.06991486996412277","0.06991486996412277","0.06991486996412277"
"309","0.042538851499557495","0.042538851499557495","0.042538851499557495","0.11002165079116821","0.11002165079116821","0.11002165079116821","0.06748279929161072","0.06748279929161072","0.06748279929161072"
"310","0.037345483899116516","0.037345483899116516","0.037345483899116516","0.10218562185764313","0.10218562185764313","0.10218562185764313","0.06484013795852661","0.06484013795852661","0.06484013795852661"
"311","0.03171699866652489","0.03171699866652489","0.03171699866652489","0.09439004957675934","0.09439004957675934","0.09439004957675934","0.06267304718494415","0.06267304718494415","0.06267304718494415"
"312","0.025114009156823158","0.025114009156823158","0.025114009156823158","0.08647191524505615","0.08647191524505615","0.08647191524505615","0.06135790795087814","0.06135790795087814","0.06135790795087814"
"313","0.0825788825750351","0.0825788825750351","0.0825788825750351","0.17963087558746338","0.17963087558746338","0.17963087558746338","0.09705200046300888","0.09705200046300888","0.09705200046300888"
"314","0.07893382757902145","0.07893382757902145","0.07893382757902145","0.17633157968521118","0.17633157968521118","0.17633157968521118","0.09739775210618973","0.09739775210618973","0.09739775210618973"
"315","0.0729503184556961","0.0729503184556961","0.0729503184556961","0.17098723351955414","0.17098723351955414","0.17098723351955414","0.09803691506385803","0.09803691506385803","0.09803691506385803"
"316","0.06499986350536346","0.06499986350536346","0.06499986350536346","0.16352078318595886","0.16352078318595886","0.16352078318595886","0.098520927131176","0.098520927131176","0.098520927131176"
"317","0.056167151778936386","0.056167151778936386","0.056167151778936386","0.15466587245464325","0.15466587245464325","0.15466587245464325","0.09849872440099716","0.09849872440099716","0.09849872440099716"
"318","0.047144439071416855","0.047144439071416855","0.047144439071416855","0.14497017860412598","0.14497017860412598","0.14497017860412598","0.09782574325799942","0.09782574325799942","0.09782574325799942"
"319","0.07637198269367218","0.07637198269367218","0.07637198269367218","0.15195804834365845","0.15195804834365845","0.15195804834365845","0.07558605819940567","0.07558605819940567","0.07558605819940567"
"320","0.07288017123937607","0.07288017123937607","0.07288017123937607","0.14668087661266327","0.14668087661266327","0.14668087661266327","0.0738007053732872","0.0738007053732872","0.0738007053732872"
"321","0.06725392490625381","0.06725392490625381","0.06725392490625381","0.13899056613445282","0.13899056613445282","0.13899056613445282","0.071736641228199","0.071736641228199","0.071736641228199"
"322","0.059950072318315506","0.059950072318315506","0.059950072318315506","0.12994985282421112","0.12994985282421112","0.12994985282421112","0.06999978423118591","0.06999978423118591","0.06999978423118591"
"323","0.05214438587427139","0.05214438587427139","0.05214438587427139","0.12105600535869598","0.12105600535869598","0.12105600535869598","0.06891161948442459","0.06891161948442459","0.06891161948442459"
"324","0.0436287485063076","0.0436287485063076","0.0436287485063076","0.11208859086036682","0.11208859086036682","0.11208859086036682","0.06845983862876892","0.06845983862876892","0.06845983862876892"
"325","-0.004931895527988672","-0.004931895527988672","-0.004931895527988672","0.06614602357149124","0.06614602357149124","0.06614602357149124","0.07107792049646378","0.07107792049646378","0.07107792049646378"
"326","-0.009938336908817291","-0.009938336908817291","-0.009938336908817291","0.06121891736984253","0.06121891736984253","0.06121891736984253","0.07115725427865982","0.07115725427865982","0.07115725427865982"
"327","-0.017999965697526932","-0.017999965697526932","-0.017999965697526932","0.053224872797727585","0.053224872797727585","0.053224872797727585","0.07122483849525452","0.07122483849525452","0.07122483849525452"
"328","-0.028425030410289764","-0.028425030410289764","-0.028425030410289764","0.04272328317165375","0.04272328317165375","0.04272328317165375","0.07114831358194351","0.07114831358194351","0.07114831358194351"
"329","-0.03980172798037529","-0.03980172798037529","-0.03980172798037529","0.03105742856860161","0.03105742856860161","0.03105742856860161","0.0708591565489769","0.0708591565489769","0.0708591565489769"
"330","-0.05059383064508438","-0.05059383064508438","-0.05059383064508438","0.019762955605983734","0.019762955605983734","0.019762955605983734","0.07035678625106812","0.07035678625106812","0.07035678625106812"
"331","0.07869943976402283","0.07869943976402283","0.07869943976402283","0.11949767172336578","0.11949767172336578","0.11949767172336578","0.04079823195934296","0.04079823195934296","0.04079823195934296"
"332","0.0754644125699997","0.0754644125699997","0.0754644125699997","0.1150059774518013","0.1150059774518013","0.1150059774518013","0.039541564881801605","0.039541564881801605","0.039541564881801605"
"333","0.07075298577547073","0.07075298577547073","0.07075298577547073","0.10856211185455322","0.10856211185455322","0.10856211185455322","0.03780912607908249","0.03780912607908249","0.03780912607908249"
"334","0.06521563231945038","0.06521563231945038","0.06521563231945038","0.10138528048992157","0.10138528048992157","0.10138528048992157","0.03616964817047119","0.03616964817047119","0.03616964817047119"
"335","0.05860529839992523","0.05860529839992523","0.05860529839992523","0.09415954351425171","0.09415954351425171","0.09415954351425171","0.035554248839616776","0.035554248839616776","0.035554248839616776"
"336","0.05199328064918518","0.05199328064918518","0.05199328064918518","0.08716330677270889","0.08716330677270889","0.08716330677270889","0.03517002612352371","0.03517002612352371","0.03517002612352371"
"337","0.004129406530410051","0.004129406530410051","0.004129406530410051","0.0668976753950119","0.0668976753950119","0.0668976753950119","0.06276826560497284","0.06276826560497284","0.06276826560497284"
"338","0.000983846839517355","0.000983846839517355","0.000983846839517355","0.0633547380566597","0.0633547380566597","0.0633547380566597","0.062370892614126205","0.062370892614126205","0.062370892614126205"
"339","-0.004492511507123709","-0.004492511507123709","-0.004492511507123709","0.05713791772723198","0.05713791772723198","0.05713791772723198","0.061630427837371826","0.061630427837371826","0.061630427837371826"
"340","-0.011684189550578594","-0.011684189550578594","-0.011684189550578594","0.04911138117313385","0.04911138117313385","0.04911138117313385","0.06079557165503502","0.06079557165503502","0.06079557165503502"
"341","-0.02022625133395195","-0.02022625133395195","-0.02022625133395195","0.039866507053375244","0.039866507053375244","0.039866507053375244","0.060092758387327194","0.060092758387327194","0.060092758387327194"
"342","-0.029504841193556786","-0.029504841193556786","-0.029504841193556786","0.03011801280081272","0.03011801280081272","0.03011801280081272","0.05962285399436951","0.05962285399436951","0.05962285399436951"
"343","0.06759212166070938","0.06759212166070938","0.06759212166070938","0.12248110771179199","0.12248110771179199","0.12248110771179199","0.05488898977637291","0.05488898977637291","0.05488898977637291"
"344","0.06358318775892258","0.06358318775892258","0.06358318775892258","0.11870406568050385","0.11870406568050385","0.11870406568050385","0.05512087792158127","0.05512087792158127","0.05512087792158127"
"345","0.05720539391040802","0.05720539391040802","0.05720539391040802","0.11192692816257477","0.11192692816257477","0.11192692816257477","0.05472153052687645","0.05472153052687645","0.05472153052687645"
"346","0.05032145977020264","0.05032145977020264","0.05032145977020264","0.10422605276107788","0.10422605276107788","0.10422605276107788","0.05390459671616554","0.05390459671616554","0.05390459671616554"
"347","0.04324445500969887","0.04324445500969887","0.04324445500969887","0.09625659883022308","0.09625659883022308","0.09625659883022308","0.05301214009523392","0.05301214009523392","0.05301214009523392"
"348","0.03648727759718895","0.03648727759718895","0.03648727759718895","0.08883096277713776","0.08883096277713776","0.08883096277713776","0.05234368145465851","0.05234368145465851","0.05234368145465851"
"349","-0.0262615866959095","-0.0262615866959095","-0.0262615866959095","0.07490482926368713","0.07490482926368713","0.07490482926368713","0.10116641968488693","0.10116641968488693","0.10116641968488693"
"350","-0.031751248985528946","-0.031751248985528946","-0.031751248985528946","0.06922034919261932","0.06922034919261932","0.06922034919261932","0.10097160190343857","0.10097160190343857","0.10097160190343857"
"351","-0.040224913507699966","-0.040224913507699966","-0.040224913507699966","0.059085894376039505","0.059085894376039505","0.059085894376039505","0.09931080788373947","0.09931080788373947","0.09931080788373947"
"352","-0.05025118589401245","-0.05025118589401245","-0.05025118589401245","0.046682700514793396","0.046682700514793396","0.046682700514793396","0.09693388640880585","0.09693388640880585","0.09693388640880585"
"353","-0.057661011815071106","-0.057661011815071106","-0.057661011815071106","0.03694561868906021","0.03694561868906021","0.03694561868906021","0.09460663050413132","0.09460663050413132","0.09460663050413132"
"354","-0.0670192539691925","-0.0670192539691925","-0.0670192539691925","0.025645211338996887","0.025645211338996887","0.025645211338996887","0.09266446530818939","0.09266446530818939","0.09266446530818939"
"355","0.08851435035467148","0.08851435035467148","0.08851435035467148","0.1392746865749359","0.1392746865749359","0.1392746865749359","0.050760336220264435","0.050760336220264435","0.050760336220264435"
"356","0.08436884731054306","0.08436884731054306","0.08436884731054306","0.1361582726240158","0.1361582726240158","0.1361582726240158","0.05178942531347275","0.05178942531347275","0.05178942531347275"
"357","0.07775784283876419","0.07775784283876419","0.07775784283876419","0.12890233099460602","0.12890233099460602","0.12890233099460602","0.051144491881132126","0.051144491881132126","0.051144491881132126"
"358","0.06937015056610107","0.06937015056610107","0.06937015056610107","0.11871600151062012","0.11871600151062012","0.11871600151062012","0.04934585466980934","0.04934585466980934","0.04934585466980934"
"359","0.059966348111629486","0.059966348111629486","0.059966348111629486","0.10718023777008057","0.10718023777008057","0.10718023777008057","0.04721389338374138","0.04721389338374138","0.04721389338374138"
"360","0.05045780912041664","0.05045780912041664","0.05045780912041664","0.09595723450183868","0.09595723450183868","0.09595723450183868","0.045499421656131744","0.045499421656131744","0.045499421656131744"
"361","0.00827059242874384","0.00827059242874384","0.00827059242874384","0.08179184049367905","0.08179184049367905","0.08179184049367905","0.07352124899625778","0.07352124899625778","0.07352124899625778"
"362","0.004757700953632593","0.004757700953632593","0.004757700953632593","0.07832463830709457","0.07832463830709457","0.07832463830709457","0.07356693595647812","0.07356693595647812","0.07356693595647812"
"363","-0.0012003369629383087","-0.0012003369629383087","-0.0012003369629383087","0.07295770943164825","0.07295770943164825","0.07295770943164825","0.07415805011987686","0.07415805011987686","0.07415805011987686"
"364","-0.009021892212331295","-0.009021892212331295","-0.009021892212331295","0.06576131284236908","0.06576131284236908","0.06576131284236908","0.07478320598602295","0.07478320598602295","0.07478320598602295"
"365","-0.017886139452457428","-0.017886139452457428","-0.017886139452457428","0.057065367698669434","0.057065367698669434","0.057065367698669434","0.07495150715112686","0.07495150715112686","0.07495150715112686"
"366","-0.027223434299230576","-0.027223434299230576","-0.027223434299230576","0.04723324999213219","0.04723324999213219","0.04723324999213219","0.07445668429136276","0.07445668429136276","0.07445668429136276"
"367","0.11320957541465759","0.11320957541465759","0.11320957541465759","0.16472184658050537","0.16472184658050537","0.16472184658050537","0.05151227116584778","0.05151227116584778","0.05151227116584778"
"368","0.10590570420026779","0.10590570420026779","0.10590570420026779","0.15692701935768127","0.15692701935768127","0.15692701935768127","0.051021311432123184","0.051021311432123184","0.051021311432123184"
"369","0.09514997154474258","0.09514997154474258","0.09514997154474258","0.14572559297084808","0.14572559297084808","0.14572559297084808","0.0505756214261055","0.0505756214261055","0.0505756214261055"
"370","0.0839189663529396","0.0839189663529396","0.0839189663529396","0.13414818048477173","0.13414818048477173","0.13414818048477173","0.05022921785712242","0.05022921785712242","0.05022921785712242"
"371","0.07157836109399796","0.07157836109399796","0.07157836109399796","0.12152598798274994","0.12152598798274994","0.12152598798274994","0.049947626888751984","0.049947626888751984","0.049947626888751984"
"372","0.058785371482372284","0.058785371482372284","0.058785371482372284","0.10841687768697739","0.10841687768697739","0.10841687768697739","0.0496315062046051","0.0496315062046051","0.0496315062046051"
"373","0.014967599883675575","0.014967599883675575","0.014967599883675575","0.07250817120075226","0.07250817120075226","0.07250817120075226","0.05754057317972183","0.05754057317972183","0.05754057317972183"
"374","0.011251517571508884","0.011251517571508884","0.011251517571508884","0.06864864379167557","0.06864864379167557","0.06864864379167557","0.05739712715148926","0.05739712715148926","0.05739712715148926"
"375","0.0050559137016534805","0.0050559137016534805","0.0050559137016534805","0.06224340945482254","0.06224340945482254","0.06224340945482254","0.05718749761581421","0.05718749761581421","0.05718749761581421"
"376","-0.0020702858455479145","-0.0020702858455479145","-0.0020702858455479145","0.054848238825798035","0.054848238825798035","0.054848238825798035","0.05691852420568466","0.05691852420568466","0.05691852420568466"
"377","-0.01016647182404995","-0.01016647182404995","-0.01016647182404995","0.04643598198890686","0.04643598198890686","0.04643598198890686","0.05660245567560196","0.05660245567560196","0.05660245567560196"
"378","-0.01795387454330921","-0.01795387454330921","-0.01795387454330921","0.038287945091724396","0.038287945091724396","0.038287945091724396","0.05624181777238846","0.05624181777238846","0.05624181777238846"
"379","0.05288844183087349","0.05288844183087349","0.05288844183087349","0.09192974865436554","0.09192974865436554","0.09192974865436554","0.03904130309820175","0.03904130309820175","0.03904130309820175"
"380","0.049506038427352905","0.049506038427352905","0.049506038427352905","0.08827561140060425","0.08827561140060425","0.08827561140060425","0.03876957297325134","0.03876957297325134","0.03876957297325134"
"381","0.044735297560691833","0.044735297560691833","0.044735297560691833","0.0831947773694992","0.0831947773694992","0.0831947773694992","0.038459476083517075","0.038459476083517075","0.038459476083517075"
"382","0.03957916051149368","0.03957916051149368","0.03957916051149368","0.07774947583675385","0.07774947583675385","0.07774947583675385","0.03817031905055046","0.03817031905055046","0.03817031905055046"
"383","0.03361992910504341","0.03361992910504341","0.03361992910504341","0.07153249531984329","0.07153249531984329","0.07153249531984329","0.03791256621479988","0.03791256621479988","0.03791256621479988"
"384","0.027359196916222572","0.027359196916222572","0.027359196916222572","0.06501740217208862","0.06501740217208862","0.06501740217208862","0.0376582033932209","0.0376582033932209","0.0376582033932209"
"385","0.08965541422367096","0.08965541422367096","0.08965541422367096","0.1262507289648056","0.1262507289648056","0.1262507289648056","0.036595314741134644","0.036595314741134644","0.036595314741134644"
"386","0.08553346991539001","0.08553346991539001","0.08553346991539001","0.12200681865215302","0.12200681865215302","0.12200681865215302","0.036473348736763","0.036473348736763","0.036473348736763"
"387","0.07895287126302719","0.07895287126302719","0.07895287126302719","0.11523778736591339","0.11523778736591339","0.11523778736591339","0.0362849123775959","0.0362849123775959","0.0362849123775959"
"388","0.0705554261803627","0.0705554261803627","0.0705554261803627","0.10662418603897095","0.10662418603897095","0.10662418603897095","0.036068763583898544","0.036068763583898544","0.036068763583898544"
"389","0.06114136800169945","0.06114136800169945","0.06114136800169945","0.09697706997394562","0.09697706997394562","0.09697706997394562","0.03583570569753647","0.03583570569753647","0.03583570569753647"
"390","0.05157262086868286","0.05157262086868286","0.05157262086868286","0.08714787662029266","0.08714787662029266","0.08714787662029266","0.0355752594769001","0.0355752594769001","0.0355752594769001"
"391","0.0607316717505455","0.0607316717505455","0.0607316717505455","0.13016262650489807","0.13016262650489807","0.13016262650489807","0.06943096220493317","0.06943096220493317","0.06943096220493317"
"392","0.05497273430228233","0.05497273430228233","0.05497273430228233","0.1239364892244339","0.1239364892244339","0.1239364892244339","0.06896375864744186","0.06896375864744186","0.06896375864744186"
"393","0.04613959416747093","0.04613959416747093","0.04613959416747093","0.11443684995174408","0.11443684995174408","0.11443684995174408","0.06829725950956345","0.06829725950956345","0.06829725950956345"
"394","0.036148495972156525","0.036148495972156525","0.036148495972156525","0.10390975326299667","0.10390975326299667","0.10390975326299667","0.06776125729084015","0.06776125729084015","0.06776125729084015"
"395","0.025233875960111618","0.025233875960111618","0.025233875960111618","0.09272372722625732","0.09272372722625732","0.09272372722625732","0.067489854991436","0.067489854991436","0.067489854991436"
"396","0.014459991827607155","0.014459991827607155","0.014459991827607155","0.08181476593017578","0.08181476593017578","0.08181476593017578","0.06735477596521378","0.06735477596521378","0.06735477596521378"
"397","0.28827664256095886","0.28827664256095886","0.28827664256095886","0.33565396070480347","0.33565396070480347","0.33565396070480347","0.04737731069326401","0.04737731069326401","0.04737731069326401"
"398","0.28239861130714417","0.28239861130714417","0.28239861130714417","0.32802629470825195","0.32802629470825195","0.32802629470825195","0.04562767222523689","0.04562767222523689","0.04562767222523689"
"399","0.2725736200809479","0.2725736200809479","0.2725736200809479","0.31565526127815247","0.31565526127815247","0.31565526127815247","0.04308163374662399","0.04308163374662399","0.04308163374662399"
"400","0.2602057456970215","0.2602057456970215","0.2602057456970215","0.301236093044281","0.301236093044281","0.301236093044281","0.04103035852313042","0.04103035852313042","0.04103035852313042"
"401","0.24771974980831146","0.24771974980831146","0.24771974980831146","0.28790974617004395","0.28790974617004395","0.28790974617004395","0.04019000008702278","0.04019000008702278","0.04019000008702278"
"402","0.23523083329200745","0.23523083329200745","0.23523083329200745","0.2757509648799896","0.2757509648799896","0.2757509648799896","0.04052014276385307","0.04052014276385307","0.04052014276385307"
