"Step","magic-smoke-6 - returns/mean","magic-smoke-6 - returns/mean__MIN","magic-smoke-6 - returns/mean__MAX","magic-smoke-6 - returns/std","magic-smoke-6 - returns/std__MIN","magic-smoke-6 - returns/std__MAX"
"1780","","","","0.16274964809417725","0.16274964809417725","0.16274964809417725"
"1781","-0.039789482951164246","-0.039789482951164246","-0.039789482951164246","0.47556760907173157","0.47556760907173157","0.47556760907173157"
"1782","-0.039789482951164246","-0.039789482951164246","-0.039789482951164246","0.47556760907173157","0.47556760907173157","0.47556760907173157"
"1783","-0.039789482951164246","-0.039789482951164246","-0.039789482951164246","0.47556760907173157","0.47556760907173157","0.47556760907173157"
"1784","-0.039789482951164246","-0.039789482951164246","-0.039789482951164246","","",""
"1786","0.04625039920210838","0.04625039920210838","0.04625039920210838","0.1646428257226944","0.1646428257226944","0.1646428257226944"
"1787","0.04625039920210838","0.04625039920210838","0.04625039920210838","0.1646428257226944","0.1646428257226944","0.1646428257226944"
"1788","0.04625039920210838","0.04625039920210838","0.04625039920210838","0.1646428257226944","0.1646428257226944","0.1646428257226944"
"1789","0.04625039920210838","0.04625039920210838","0.04625039920210838","0.1646428257226944","0.1646428257226944","0.1646428257226944"
"1790","0.04625039920210838","0.04625039920210838","0.04625039920210838","0.1646428257226944","0.1646428257226944","0.1646428257226944"
"1791","-0.13551974296569824","-0.13551974296569824","-0.13551974296569824","0.37212008237838745","0.37212008237838745","0.37212008237838745"
"1792","-0.13551974296569824","-0.13551974296569824","-0.13551974296569824","0.37212008237838745","0.37212008237838745","0.37212008237838745"
"1793","","","","0.37212008237838745","0.37212008237838745","0.37212008237838745"
"1794","-0.13551974296569824","-0.13551974296569824","-0.13551974296569824","0.37212008237838745","0.37212008237838745","0.37212008237838745"
"1795","-0.13551974296569824","-0.13551974296569824","-0.13551974296569824","0.37212008237838745","0.37212008237838745","0.37212008237838745"
"1796","0.2392997443675995","0.2392997443675995","0.2392997443675995","0.48001644015312195","0.48001644015312195","0.48001644015312195"
"1797","0.2392997443675995","0.2392997443675995","0.2392997443675995","0.48001644015312195","0.48001644015312195","0.48001644015312195"
"1798","0.2392997443675995","0.2392997443675995","0.2392997443675995","0.48001644015312195","0.48001644015312195","0.48001644015312195"
"1799","0.2392997443675995","0.2392997443675995","0.2392997443675995","0.48001644015312195","0.48001644015312195","0.48001644015312195"
"1801","-0.14541737735271454","-0.14541737735271454","-0.14541737735271454","0.10249336808919907","0.10249336808919907","0.10249336808919907"
"1802","-0.14541737735271454","-0.14541737735271454","-0.14541737735271454","","",""
"1803","-0.14541737735271454","-0.14541737735271454","-0.14541737735271454","0.10249336808919907","0.10249336808919907","0.10249336808919907"
"1804","-0.14541737735271454","-0.14541737735271454","-0.14541737735271454","0.10249336808919907","0.10249336808919907","0.10249336808919907"
"1805","","","","0.10249336808919907","0.10249336808919907","0.10249336808919907"
"1806","0.3570517897605896","0.3570517897605896","0.3570517897605896","0.4294755160808563","0.4294755160808563","0.4294755160808563"
"1807","0.3570517897605896","0.3570517897605896","0.3570517897605896","","",""
"1808","0.3570517897605896","0.3570517897605896","0.3570517897605896","","",""
"1809","0.3570517897605896","0.3570517897605896","0.3570517897605896","0.4294755160808563","0.4294755160808563","0.4294755160808563"
"1810","0.3570517897605896","0.3570517897605896","0.3570517897605896","0.4294755160808563","0.4294755160808563","0.4294755160808563"
"1811","0.5913946032524109","0.5913946032524109","0.5913946032524109","0.6073716282844543","0.6073716282844543","0.6073716282844543"
"1813","0.5913946032524109","0.5913946032524109","0.5913946032524109","0.6073716282844543","0.6073716282844543","0.6073716282844543"
"1814","0.5913946032524109","0.5913946032524109","0.5913946032524109","0.6073716282844543","0.6073716282844543","0.6073716282844543"
"1815","0.5913946032524109","0.5913946032524109","0.5913946032524109","0.6073716282844543","0.6073716282844543","0.6073716282844543"
"1816","-0.22842983901500702","-0.22842983901500702","-0.22842983901500702","","",""
"1817","-0.22842983901500702","-0.22842983901500702","-0.22842983901500702","0.38406282663345337","0.38406282663345337","0.38406282663345337"
"1818","-0.22842983901500702","-0.22842983901500702","-0.22842983901500702","","",""
"1819","-0.22842983901500702","-0.22842983901500702","-0.22842983901500702","","",""
"1820","-0.22842983901500702","-0.22842983901500702","-0.22842983901500702","","",""
"1821","-0.11185593158006668","-0.11185593158006668","-0.11185593158006668","0.15086781978607178","0.15086781978607178","0.15086781978607178"
"1822","-0.11185593158006668","-0.11185593158006668","-0.11185593158006668","","",""
"1823","","","","0.15086781978607178","0.15086781978607178","0.15086781978607178"
"1825","-0.11185593158006668","-0.11185593158006668","-0.11185593158006668","0.15086781978607178","0.15086781978607178","0.15086781978607178"
"1826","","","","0.12892210483551025","0.12892210483551025","0.12892210483551025"
"1827","0.14786836504936218","0.14786836504936218","0.14786836504936218","0.12892210483551025","0.12892210483551025","0.12892210483551025"
"1828","0.14786836504936218","0.14786836504936218","0.14786836504936218","0.12892210483551025","0.12892210483551025","0.12892210483551025"
"1829","0.14786836504936218","0.14786836504936218","0.14786836504936218","0.12892210483551025","0.12892210483551025","0.12892210483551025"
"1830","0.14786836504936218","0.14786836504936218","0.14786836504936218","0.12892210483551025","0.12892210483551025","0.12892210483551025"
"1831","0.06577195227146149","0.06577195227146149","0.06577195227146149","","",""
"1832","0.06577195227146149","0.06577195227146149","0.06577195227146149","","",""
"1833","0.06577195227146149","0.06577195227146149","0.06577195227146149","0.0800771415233612","0.0800771415233612","0.0800771415233612"
"1834","0.06577195227146149","0.06577195227146149","0.06577195227146149","","",""
"1835","0.06577195227146149","0.06577195227146149","0.06577195227146149","0.0800771415233612","0.0800771415233612","0.0800771415233612"
"1836","-0.027107736095786095","-0.027107736095786095","-0.027107736095786095","0.0554247722029686","0.0554247722029686","0.0554247722029686"
"1837","-0.027107736095786095","-0.027107736095786095","-0.027107736095786095","0.0554247722029686","0.0554247722029686","0.0554247722029686"
"1838","-0.027107736095786095","-0.027107736095786095","-0.027107736095786095","0.0554247722029686","0.0554247722029686","0.0554247722029686"
"1839","-0.027107736095786095","-0.027107736095786095","-0.027107736095786095","0.0554247722029686","0.0554247722029686","0.0554247722029686"
"1840","-0.027107736095786095","-0.027107736095786095","-0.027107736095786095","0.0554247722029686","0.0554247722029686","0.0554247722029686"
"1841","0.03457407280802727","0.03457407280802727","0.03457407280802727","","",""
"1842","0.03457407280802727","0.03457407280802727","0.03457407280802727","0.16952195763587952","0.16952195763587952","0.16952195763587952"
"1843","0.03457407280802727","0.03457407280802727","0.03457407280802727","0.16952195763587952","0.16952195763587952","0.16952195763587952"
"1844","0.03457407280802727","0.03457407280802727","0.03457407280802727","","",""
"1845","0.03457407280802727","0.03457407280802727","0.03457407280802727","","",""
"1846","-0.08510111272335052","-0.08510111272335052","-0.08510111272335052","0.1105252206325531","0.1105252206325531","0.1105252206325531"
"1847","-0.08510111272335052","-0.08510111272335052","-0.08510111272335052","0.1105252206325531","0.1105252206325531","0.1105252206325531"
"1848","-0.08510111272335052","-0.08510111272335052","-0.08510111272335052","0.1105252206325531","0.1105252206325531","0.1105252206325531"
"1849","-0.08510111272335052","-0.08510111272335052","-0.08510111272335052","0.1105252206325531","0.1105252206325531","0.1105252206325531"
"1850","-0.08510111272335052","-0.08510111272335052","-0.08510111272335052","0.1105252206325531","0.1105252206325531","0.1105252206325531"
"1851","0.2015649974346161","0.2015649974346161","0.2015649974346161","0.38937482237815857","0.38937482237815857","0.38937482237815857"
"1852","0.2015649974346161","0.2015649974346161","0.2015649974346161","0.38937482237815857","0.38937482237815857","0.38937482237815857"
"1853","","","","0.38937482237815857","0.38937482237815857","0.38937482237815857"
"1854","0.2015649974346161","0.2015649974346161","0.2015649974346161","0.38937482237815857","0.38937482237815857","0.38937482237815857"
"1855","0.2015649974346161","0.2015649974346161","0.2015649974346161","0.38937482237815857","0.38937482237815857","0.38937482237815857"
"1856","","","","0.07860693335533142","0.07860693335533142","0.07860693335533142"
"1857","-0.031522441655397415","-0.031522441655397415","-0.031522441655397415","","",""
"1858","-0.031522441655397415","-0.031522441655397415","-0.031522441655397415","","",""
"1859","-0.031522441655397415","-0.031522441655397415","-0.031522441655397415","0.07860693335533142","0.07860693335533142","0.07860693335533142"
"1860","-0.031522441655397415","-0.031522441655397415","-0.031522441655397415","0.07860693335533142","0.07860693335533142","0.07860693335533142"
"1861","","","","0.11026429384946823","0.11026429384946823","0.11026429384946823"
"1862","0.2781383991241455","0.2781383991241455","0.2781383991241455","0.11026429384946823","0.11026429384946823","0.11026429384946823"
"1863","0.2781383991241455","0.2781383991241455","0.2781383991241455","0.11026429384946823","0.11026429384946823","0.11026429384946823"
"1864","0.2781383991241455","0.2781383991241455","0.2781383991241455","","",""
"1865","0.2781383991241455","0.2781383991241455","0.2781383991241455","0.11026429384946823","0.11026429384946823","0.11026429384946823"
"1866","","","","0.1443384885787964","0.1443384885787964","0.1443384885787964"
"1867","-0.09452757984399796","-0.09452757984399796","-0.09452757984399796","0.1443384885787964","0.1443384885787964","0.1443384885787964"
"1868","-0.09452757984399796","-0.09452757984399796","-0.09452757984399796","0.1443384885787964","0.1443384885787964","0.1443384885787964"
"1869","","","","0.1443384885787964","0.1443384885787964","0.1443384885787964"
"1870","-0.09452757984399796","-0.09452757984399796","-0.09452757984399796","0.1443384885787964","0.1443384885787964","0.1443384885787964"
"1871","","","","0.12046867609024048","0.12046867609024048","0.12046867609024048"
"1873","0.14483051002025604","0.14483051002025604","0.14483051002025604","0.12046867609024048","0.12046867609024048","0.12046867609024048"
"1874","0.14483051002025604","0.14483051002025604","0.14483051002025604","0.12046867609024048","0.12046867609024048","0.12046867609024048"
"1876","-0.08922719955444336","-0.08922719955444336","-0.08922719955444336","0.13707315921783447","0.13707315921783447","0.13707315921783447"
"1877","-0.08922719955444336","-0.08922719955444336","-0.08922719955444336","0.13707315921783447","0.13707315921783447","0.13707315921783447"
"1878","-0.08922719955444336","-0.08922719955444336","-0.08922719955444336","0.13707315921783447","0.13707315921783447","0.13707315921783447"
"1879","-0.08922719955444336","-0.08922719955444336","-0.08922719955444336","0.13707315921783447","0.13707315921783447","0.13707315921783447"
"1880","","","","0.13707315921783447","0.13707315921783447","0.13707315921783447"
"1881","0.19470764696598053","0.19470764696598053","0.19470764696598053","0.1648060828447342","0.1648060828447342","0.1648060828447342"
"1882","","","","0.1648060828447342","0.1648060828447342","0.1648060828447342"
"1883","0.19470764696598053","0.19470764696598053","0.19470764696598053","0.1648060828447342","0.1648060828447342","0.1648060828447342"
"1884","","","","0.1648060828447342","0.1648060828447342","0.1648060828447342"
"1885","0.19470764696598053","0.19470764696598053","0.19470764696598053","0.1648060828447342","0.1648060828447342","0.1648060828447342"
"1886","","","","0.08675722032785416","0.08675722032785416","0.08675722032785416"
"1887","","","","0.08675722032785416","0.08675722032785416","0.08675722032785416"
"1888","0.22032220661640167","0.22032220661640167","0.22032220661640167","0.08675722032785416","0.08675722032785416","0.08675722032785416"
"1889","","","","0.08675722032785416","0.08675722032785416","0.08675722032785416"
"1890","0.22032220661640167","0.22032220661640167","0.22032220661640167","0.08675722032785416","0.08675722032785416","0.08675722032785416"
"1891","0.32937201857566833","0.32937201857566833","0.32937201857566833","0.4046624004840851","0.4046624004840851","0.4046624004840851"
"1892","0.32937201857566833","0.32937201857566833","0.32937201857566833","0.4046624004840851","0.4046624004840851","0.4046624004840851"
"1893","","","","0.4046624004840851","0.4046624004840851","0.4046624004840851"
"1894","0.32937201857566833","0.32937201857566833","0.32937201857566833","","",""
"1895","0.32937201857566833","0.32937201857566833","0.32937201857566833","0.4046624004840851","0.4046624004840851","0.4046624004840851"
"1896","0.1231299489736557","0.1231299489736557","0.1231299489736557","0.13504628837108612","0.13504628837108612","0.13504628837108612"
"1897","0.1231299489736557","0.1231299489736557","0.1231299489736557","0.13504628837108612","0.13504628837108612","0.13504628837108612"
"1898","0.1231299489736557","0.1231299489736557","0.1231299489736557","0.13504628837108612","0.13504628837108612","0.13504628837108612"
"1899","0.1231299489736557","0.1231299489736557","0.1231299489736557","","",""
"1900","0.1231299489736557","0.1231299489736557","0.1231299489736557","0.13504628837108612","0.13504628837108612","0.13504628837108612"
"1901","0.39405351877212524","0.39405351877212524","0.39405351877212524","0.6403351426124573","0.6403351426124573","0.6403351426124573"
"1902","","","","0.6403351426124573","0.6403351426124573","0.6403351426124573"
"1903","0.39405351877212524","0.39405351877212524","0.39405351877212524","0.6403351426124573","0.6403351426124573","0.6403351426124573"
"1904","0.39405351877212524","0.39405351877212524","0.39405351877212524","","",""
"1905","","","","0.6403351426124573","0.6403351426124573","0.6403351426124573"
"1906","","","","0.2738316059112549","0.2738316059112549","0.2738316059112549"
"1907","","","","0.2738316059112549","0.2738316059112549","0.2738316059112549"
"1908","-0.42635929584503174","-0.42635929584503174","-0.42635929584503174","0.2738316059112549","0.2738316059112549","0.2738316059112549"
"1909","-0.42635929584503174","-0.42635929584503174","-0.42635929584503174","0.2738316059112549","0.2738316059112549","0.2738316059112549"
"1910","","","","0.2738316059112549","0.2738316059112549","0.2738316059112549"
"1911","","","","0.4025956690311432","0.4025956690311432","0.4025956690311432"
"1912","","","","0.4025956690311432","0.4025956690311432","0.4025956690311432"
"1913","-0.2686048150062561","-0.2686048150062561","-0.2686048150062561","","",""
"1914","-0.2686048150062561","-0.2686048150062561","-0.2686048150062561","0.4025956690311432","0.4025956690311432","0.4025956690311432"
"1915","-0.2686048150062561","-0.2686048150062561","-0.2686048150062561","","",""
"1916","","","","0.575857937335968","0.575857937335968","0.575857937335968"
"1917","0.47634074091911316","0.47634074091911316","0.47634074091911316","0.575857937335968","0.575857937335968","0.575857937335968"
"1918","0.47634074091911316","0.47634074091911316","0.47634074091911316","0.575857937335968","0.575857937335968","0.575857937335968"
"1919","0.47634074091911316","0.47634074091911316","0.47634074091911316","0.575857937335968","0.575857937335968","0.575857937335968"
"1920","0.47634074091911316","0.47634074091911316","0.47634074091911316","0.575857937335968","0.575857937335968","0.575857937335968"
"1921","-0.264465868473053","-0.264465868473053","-0.264465868473053","0.09304932504892349","0.09304932504892349","0.09304932504892349"
"1922","-0.264465868473053","-0.264465868473053","-0.264465868473053","0.09304932504892349","0.09304932504892349","0.09304932504892349"
"1923","-0.264465868473053","-0.264465868473053","-0.264465868473053","","",""
"1924","-0.264465868473053","-0.264465868473053","-0.264465868473053","0.09304932504892349","0.09304932504892349","0.09304932504892349"
"1925","","","","0.09304932504892349","0.09304932504892349","0.09304932504892349"
"1926","0.09036017209291458","0.09036017209291458","0.09036017209291458","0.11921429634094238","0.11921429634094238","0.11921429634094238"
"1927","0.09036017209291458","0.09036017209291458","0.09036017209291458","0.11921429634094238","0.11921429634094238","0.11921429634094238"
"1928","0.09036017209291458","0.09036017209291458","0.09036017209291458","","",""
"1929","0.09036017209291458","0.09036017209291458","0.09036017209291458","0.11921429634094238","0.11921429634094238","0.11921429634094238"
"1930","0.09036017209291458","0.09036017209291458","0.09036017209291458","0.11921429634094238","0.11921429634094238","0.11921429634094238"
"1931","","","","0.15039166808128357","0.15039166808128357","0.15039166808128357"
"1932","0.2013515681028366","0.2013515681028366","0.2013515681028366","0.15039166808128357","0.15039166808128357","0.15039166808128357"
"1933","0.2013515681028366","0.2013515681028366","0.2013515681028366","0.15039166808128357","0.15039166808128357","0.15039166808128357"
"1934","0.2013515681028366","0.2013515681028366","0.2013515681028366","0.15039166808128357","0.15039166808128357","0.15039166808128357"
"1935","0.2013515681028366","0.2013515681028366","0.2013515681028366","","",""
"1936","0.07817263156175613","0.07817263156175613","0.07817263156175613","0.09520155936479568","0.09520155936479568","0.09520155936479568"
"1937","0.07817263156175613","0.07817263156175613","0.07817263156175613","0.09520155936479568","0.09520155936479568","0.09520155936479568"
"1938","0.07817263156175613","0.07817263156175613","0.07817263156175613","","",""
"1939","0.07817263156175613","0.07817263156175613","0.07817263156175613","0.09520155936479568","0.09520155936479568","0.09520155936479568"
"1940","0.07817263156175613","0.07817263156175613","0.07817263156175613","0.09520155936479568","0.09520155936479568","0.09520155936479568"
"1941","-0.023414837196469307","-0.023414837196469307","-0.023414837196469307","0.15596804022789001","0.15596804022789001","0.15596804022789001"
"1942","-0.023414837196469307","-0.023414837196469307","-0.023414837196469307","0.15596804022789001","0.15596804022789001","0.15596804022789001"
"1943","-0.023414837196469307","-0.023414837196469307","-0.023414837196469307","0.15596804022789001","0.15596804022789001","0.15596804022789001"
"1944","","","","0.15596804022789001","0.15596804022789001","0.15596804022789001"
"1945","","","","0.15596804022789001","0.15596804022789001","0.15596804022789001"
"1946","","","","0.5109193325042725","0.5109193325042725","0.5109193325042725"
"1947","","","","0.5109193325042725","0.5109193325042725","0.5109193325042725"
"1948","0.6135558485984802","0.6135558485984802","0.6135558485984802","0.5109193325042725","0.5109193325042725","0.5109193325042725"
"1949","0.6135558485984802","0.6135558485984802","0.6135558485984802","0.5109193325042725","0.5109193325042725","0.5109193325042725"
"1950","0.6135558485984802","0.6135558485984802","0.6135558485984802","0.5109193325042725","0.5109193325042725","0.5109193325042725"
"1951","-0.10580417513847351","-0.10580417513847351","-0.10580417513847351","0.3670170307159424","0.3670170307159424","0.3670170307159424"
"1952","-0.10580417513847351","-0.10580417513847351","-0.10580417513847351","","",""
"1953","-0.10580417513847351","-0.10580417513847351","-0.10580417513847351","0.3670170307159424","0.3670170307159424","0.3670170307159424"
"1954","-0.10580417513847351","-0.10580417513847351","-0.10580417513847351","0.3670170307159424","0.3670170307159424","0.3670170307159424"
"1955","","","","0.3670170307159424","0.3670170307159424","0.3670170307159424"
"1956","0.29716745018959045","0.29716745018959045","0.29716745018959045","0.27268147468566895","0.27268147468566895","0.27268147468566895"
"1957","0.29716745018959045","0.29716745018959045","0.29716745018959045","0.27268147468566895","0.27268147468566895","0.27268147468566895"
"1958","0.29716745018959045","0.29716745018959045","0.29716745018959045","0.27268147468566895","0.27268147468566895","0.27268147468566895"
"1959","0.29716745018959045","0.29716745018959045","0.29716745018959045","0.27268147468566895","0.27268147468566895","0.27268147468566895"
"1960","0.29716745018959045","0.29716745018959045","0.29716745018959045","0.27268147468566895","0.27268147468566895","0.27268147468566895"
"1961","0.3361808657646179","0.3361808657646179","0.3361808657646179","0.6167852282524109","0.6167852282524109","0.6167852282524109"
"1962","0.3361808657646179","0.3361808657646179","0.3361808657646179","0.6167852282524109","0.6167852282524109","0.6167852282524109"
"1963","0.3361808657646179","0.3361808657646179","0.3361808657646179","0.6167852282524109","0.6167852282524109","0.6167852282524109"
"1964","0.3361808657646179","0.3361808657646179","0.3361808657646179","0.6167852282524109","0.6167852282524109","0.6167852282524109"
"1965","0.3361808657646179","0.3361808657646179","0.3361808657646179","","",""
"1966","0.07518704235553741","0.07518704235553741","0.07518704235553741","0.4850897789001465","0.4850897789001465","0.4850897789001465"
"1967","0.07518704235553741","0.07518704235553741","0.07518704235553741","0.4850897789001465","0.4850897789001465","0.4850897789001465"
"1968","0.07518704235553741","0.07518704235553741","0.07518704235553741","0.4850897789001465","0.4850897789001465","0.4850897789001465"
"1969","0.07518704235553741","0.07518704235553741","0.07518704235553741","","",""
"1970","0.07518704235553741","0.07518704235553741","0.07518704235553741","0.4850897789001465","0.4850897789001465","0.4850897789001465"
"1971","0.01716504618525505","0.01716504618525505","0.01716504618525505","0.28167223930358887","0.28167223930358887","0.28167223930358887"
"1972","0.01716504618525505","0.01716504618525505","0.01716504618525505","0.28167223930358887","0.28167223930358887","0.28167223930358887"
"1973","0.01716504618525505","0.01716504618525505","0.01716504618525505","0.28167223930358887","0.28167223930358887","0.28167223930358887"
"1974","0.01716504618525505","0.01716504618525505","0.01716504618525505","0.28167223930358887","0.28167223930358887","0.28167223930358887"
"1975","0.01716504618525505","0.01716504618525505","0.01716504618525505","","",""
"1976","0.1632293313741684","0.1632293313741684","0.1632293313741684","0.11548125743865967","0.11548125743865967","0.11548125743865967"
"1977","0.1632293313741684","0.1632293313741684","0.1632293313741684","0.11548125743865967","0.11548125743865967","0.11548125743865967"
"1978","","","","0.11548125743865967","0.11548125743865967","0.11548125743865967"
"1979","0.1632293313741684","0.1632293313741684","0.1632293313741684","0.11548125743865967","0.11548125743865967","0.11548125743865967"
"1980","0.1632293313741684","0.1632293313741684","0.1632293313741684","0.11548125743865967","0.11548125743865967","0.11548125743865967"
"1981","0.07299448549747467","0.07299448549747467","0.07299448549747467","0.09123826771974564","0.09123826771974564","0.09123826771974564"
"1982","0.07299448549747467","0.07299448549747467","0.07299448549747467","0.09123826771974564","0.09123826771974564","0.09123826771974564"
"1983","0.07299448549747467","0.07299448549747467","0.07299448549747467","0.09123826771974564","0.09123826771974564","0.09123826771974564"
"1984","0.07299448549747467","0.07299448549747467","0.07299448549747467","0.09123826771974564","0.09123826771974564","0.09123826771974564"
"1985","0.07299448549747467","0.07299448549747467","0.07299448549747467","","",""
"1986","","","","0.43265071511268616","0.43265071511268616","0.43265071511268616"
"1987","0.14879131317138672","0.14879131317138672","0.14879131317138672","0.43265071511268616","0.43265071511268616","0.43265071511268616"
"1988","0.14879131317138672","0.14879131317138672","0.14879131317138672","","",""
"1989","0.14879131317138672","0.14879131317138672","0.14879131317138672","0.43265071511268616","0.43265071511268616","0.43265071511268616"
"1990","0.14879131317138672","0.14879131317138672","0.14879131317138672","0.43265071511268616","0.43265071511268616","0.43265071511268616"
"1991","-0.027862126007676125","-0.027862126007676125","-0.027862126007676125","","",""
"1992","-0.027862126007676125","-0.027862126007676125","-0.027862126007676125","0.04273437708616257","0.04273437708616257","0.04273437708616257"
"1994","-0.027862126007676125","-0.027862126007676125","-0.027862126007676125","","",""
"1995","-0.027862126007676125","-0.027862126007676125","-0.027862126007676125","0.04273437708616257","0.04273437708616257","0.04273437708616257"
"1996","","","","0.07178200036287308","0.07178200036287308","0.07178200036287308"
"1997","0.06410130113363266","0.06410130113363266","0.06410130113363266","0.07178200036287308","0.07178200036287308","0.07178200036287308"
"1998","","","","0.07178200036287308","0.07178200036287308","0.07178200036287308"
"1999","0.06410130113363266","0.06410130113363266","0.06410130113363266","0.07178200036287308","0.07178200036287308","0.07178200036287308"
"2000","0.06410130113363266","0.06410130113363266","0.06410130113363266","","",""
"2001","0.04024836793541908","0.04024836793541908","0.04024836793541908","0.10218300670385361","0.10218300670385361","0.10218300670385361"
"2002","0.04024836793541908","0.04024836793541908","0.04024836793541908","0.10218300670385361","0.10218300670385361","0.10218300670385361"
"2003","0.04024836793541908","0.04024836793541908","0.04024836793541908","0.10218300670385361","0.10218300670385361","0.10218300670385361"
"2004","0.04024836793541908","0.04024836793541908","0.04024836793541908","0.10218300670385361","0.10218300670385361","0.10218300670385361"
"2005","0.04024836793541908","0.04024836793541908","0.04024836793541908","0.10218300670385361","0.10218300670385361","0.10218300670385361"
"2006","-0.033155407756567","-0.033155407756567","-0.033155407756567","0.08701407164335251","0.08701407164335251","0.08701407164335251"
"2007","-0.033155407756567","-0.033155407756567","-0.033155407756567","0.08701407164335251","0.08701407164335251","0.08701407164335251"
"2008","","","","0.08701407164335251","0.08701407164335251","0.08701407164335251"
"2009","-0.033155407756567","-0.033155407756567","-0.033155407756567","","",""
"2010","","","","0.08701407164335251","0.08701407164335251","0.08701407164335251"
"2011","-0.10111597180366516","-0.10111597180366516","-0.10111597180366516","0.2964765429496765","0.2964765429496765","0.2964765429496765"
"2012","-0.10111597180366516","-0.10111597180366516","-0.10111597180366516","","",""
"2013","-0.10111597180366516","-0.10111597180366516","-0.10111597180366516","0.2964765429496765","0.2964765429496765","0.2964765429496765"
"2014","-0.10111597180366516","-0.10111597180366516","-0.10111597180366516","0.2964765429496765","0.2964765429496765","0.2964765429496765"
"2015","","","","0.2964765429496765","0.2964765429496765","0.2964765429496765"
"2016","-0.08905740082263947","-0.08905740082263947","-0.08905740082263947","0.7889689207077026","0.7889689207077026","0.7889689207077026"
"2017","-0.08905740082263947","-0.08905740082263947","-0.08905740082263947","0.7889689207077026","0.7889689207077026","0.7889689207077026"
"2018","-0.08905740082263947","-0.08905740082263947","-0.08905740082263947","0.7889689207077026","0.7889689207077026","0.7889689207077026"
"2019","-0.08905740082263947","-0.08905740082263947","-0.08905740082263947","0.7889689207077026","0.7889689207077026","0.7889689207077026"
"2020","-0.08905740082263947","-0.08905740082263947","-0.08905740082263947","0.7889689207077026","0.7889689207077026","0.7889689207077026"
"2021","0.19968296587467194","0.19968296587467194","0.19968296587467194","","",""
"2022","0.19968296587467194","0.19968296587467194","0.19968296587467194","0.11074251681566238","0.11074251681566238","0.11074251681566238"
"2023","0.19968296587467194","0.19968296587467194","0.19968296587467194","","",""
"2024","0.19968296587467194","0.19968296587467194","0.19968296587467194","0.11074251681566238","0.11074251681566238","0.11074251681566238"
"2025","0.19968296587467194","0.19968296587467194","0.19968296587467194","0.11074251681566238","0.11074251681566238","0.11074251681566238"
"2027","0.6071645021438599","0.6071645021438599","0.6071645021438599","","",""
"2028","0.6071645021438599","0.6071645021438599","0.6071645021438599","0.458581805229187","0.458581805229187","0.458581805229187"
"2029","0.6071645021438599","0.6071645021438599","0.6071645021438599","0.458581805229187","0.458581805229187","0.458581805229187"
"2030","0.6071645021438599","0.6071645021438599","0.6071645021438599","","",""
"2031","0.31380367279052734","0.31380367279052734","0.31380367279052734","0.24442395567893982","0.24442395567893982","0.24442395567893982"
"2032","0.31380367279052734","0.31380367279052734","0.31380367279052734","0.24442395567893982","0.24442395567893982","0.24442395567893982"
"2033","0.31380367279052734","0.31380367279052734","0.31380367279052734","","",""
"2034","0.31380367279052734","0.31380367279052734","0.31380367279052734","0.24442395567893982","0.24442395567893982","0.24442395567893982"
"2035","0.31380367279052734","0.31380367279052734","0.31380367279052734","","",""
"2036","0.27323785424232483","0.27323785424232483","0.27323785424232483","0.09632305055856705","0.09632305055856705","0.09632305055856705"
"2037","0.27323785424232483","0.27323785424232483","0.27323785424232483","0.09632305055856705","0.09632305055856705","0.09632305055856705"
"2038","0.27323785424232483","0.27323785424232483","0.27323785424232483","0.09632305055856705","0.09632305055856705","0.09632305055856705"
"2039","0.27323785424232483","0.27323785424232483","0.27323785424232483","0.09632305055856705","0.09632305055856705","0.09632305055856705"
"2040","0.27323785424232483","0.27323785424232483","0.27323785424232483","","",""
"2041","0.193130761384964","0.193130761384964","0.193130761384964","0.12960217893123627","0.12960217893123627","0.12960217893123627"
"2042","","","","0.12960217893123627","0.12960217893123627","0.12960217893123627"
"2043","0.193130761384964","0.193130761384964","0.193130761384964","0.12960217893123627","0.12960217893123627","0.12960217893123627"
"2044","0.193130761384964","0.193130761384964","0.193130761384964","","",""
"2045","0.193130761384964","0.193130761384964","0.193130761384964","0.12960217893123627","0.12960217893123627","0.12960217893123627"
"2046","0.15210402011871338","0.15210402011871338","0.15210402011871338","0.1045902669429779","0.1045902669429779","0.1045902669429779"
"2047","0.15210402011871338","0.15210402011871338","0.15210402011871338","0.1045902669429779","0.1045902669429779","0.1045902669429779"
"2048","0.15210402011871338","0.15210402011871338","0.15210402011871338","","",""
"2049","0.15210402011871338","0.15210402011871338","0.15210402011871338","0.1045902669429779","0.1045902669429779","0.1045902669429779"
"2050","0.15210402011871338","0.15210402011871338","0.15210402011871338","0.1045902669429779","0.1045902669429779","0.1045902669429779"
"2051","-0.02931208722293377","-0.02931208722293377","-0.02931208722293377","0.6439636945724487","0.6439636945724487","0.6439636945724487"
"2052","-0.02931208722293377","-0.02931208722293377","-0.02931208722293377","0.6439636945724487","0.6439636945724487","0.6439636945724487"
"2053","","","","0.6439636945724487","0.6439636945724487","0.6439636945724487"
"2054","-0.02931208722293377","-0.02931208722293377","-0.02931208722293377","0.6439636945724487","0.6439636945724487","0.6439636945724487"
"2055","-0.02931208722293377","-0.02931208722293377","-0.02931208722293377","0.6439636945724487","0.6439636945724487","0.6439636945724487"
