"Step","radiant-silence-7 - losses/policy_loss","radiant-silence-7 - losses/policy_loss__MIN","radiant-silence-7 - losses/policy_loss__MAX","radiant-silence-7 - losses/total_loss","radiant-silence-7 - losses/total_loss__MIN","radiant-silence-7 - losses/total_loss__MAX"
"232","-0.04901915788650513","-0.04901915788650513","-0.04901915788650513","0.37336328625679016","0.37336328625679016","0.37336328625679016"
"233","0.0004519614449236542","0.0004519614449236542","0.0004519614449236542","0.3941543698310852","0.3941543698310852","0.3941543698310852"
"234","-0.002800934948027134","-0.002800934948027134","-0.002800934948027134","0.39593908190727234","0.39593908190727234","0.39593908190727234"
"235","-0.008227306418120861","-0.008227306418120861","-0.008227306418120861","0.38850006461143494","0.38850006461143494","0.38850006461143494"
"236","-0.014314429834485054","-0.014314429834485054","-0.014314429834485054","0.3744509816169739","0.3744509816169739","0.3744509816169739"
"237","-0.020622655749320984","-0.020622655749320984","-0.020622655749320984","0.35632753372192383","0.35632753372192383","0.35632753372192383"
"238","-0.026587650179862976","-0.026587650179862976","-0.026587650179862976","0.33716779947280884","0.33716779947280884","0.33716779947280884"
"239","-0.031931620091199875","-0.031931620091199875","-0.031931620091199875","0.3194884657859802","0.3194884657859802","0.3194884657859802"
"240","-0.03691581264138222","-0.03691581264138222","-0.03691581264138222","0.3066559135913849","0.3066559135913849","0.3066559135913849"
"241","-0.001166129601188004","-0.001166129601188004","-0.001166129601188004","0.39296039938926697","0.39296039938926697","0.39296039938926697"
"242","-0.005128669086843729","-0.005128669086843729","-0.005128669086843729","0.388102650642395","0.388102650642395","0.388102650642395"
"243","-0.011450277641415596","-0.011450277641415596","-0.011450277641415596","0.3404569923877716","0.3404569923877716","0.3404569923877716"
"244","-0.019119001924991608","-0.019119001924991608","-0.019119001924991608","0.2747485041618347","0.2747485041618347","0.2747485041618347"
"245","-0.02723892405629158","-0.02723892405629158","-0.02723892405629158","0.2647586762905121","0.2647586762905121","0.2647586762905121"
"246","-0.03534187749028206","-0.03534187749028206","-0.03534187749028206","0.26799508929252625","0.26799508929252625","0.26799508929252625"
"247","-0.04259726405143738","-0.04259726405143738","-0.04259726405143738","0.27294471859931946","0.27294471859931946","0.27294471859931946"
"248","-0.04872899875044823","-0.04872899875044823","-0.04872899875044823","0.2776424288749695","0.2776424288749695","0.2776424288749695"
"249","-0.0000858306884765625","-0.0000858306884765625","-0.0000858306884765625","0.3367229104042053","0.3367229104042053","0.3367229104042053"
"250","-0.004489541053771973","-0.004489541053771973","-0.004489541053771973","0.33550819754600525","0.33550819754600525","0.33550819754600525"
"251","-0.011855393648147583","-0.011855393648147583","-0.011855393648147583","0.3290027678012848","0.3290027678012848","0.3290027678012848"
"252","-0.020985320210456848","-0.020985320210456848","-0.020985320210456848","0.3184654712677002","0.3184654712677002","0.3184654712677002"
"253","-0.03017905354499817","-0.03017905354499817","-0.03017905354499817","0.3060837984085083","0.3060837984085083","0.3060837984085083"
"254","-0.03818325698375702","-0.03818325698375702","-0.03818325698375702","0.29382801055908203","0.29382801055908203","0.29382801055908203"
"255","-0.045326024293899536","-0.045326024293899536","-0.045326024293899536","0.2822323739528656","0.2822323739528656","0.2822323739528656"
"256","-0.0515042319893837","-0.0515042319893837","-0.0515042319893837","0.2720997631549835","0.2720997631549835","0.2720997631549835"
"257","0.12156578153371811","0.12156578153371811","0.12156578153371811","0.4727250635623932","0.4727250635623932","0.4727250635623932"
"258","0.11111131310462952","0.11111131310462952","0.11111131310462952","0.44650998711586","0.44650998711586","0.44650998711586"
"259","0.10371900349855423","0.10371900349855423","0.10371900349855423","0.3946436643600464","0.3946436643600464","0.3946436643600464"
"260","0.09590771794319153","0.09590771794319153","0.09590771794319153","0.3495227098464966","0.3495227098464966","0.3495227098464966"
"261","0.08732327073812485","0.08732327073812485","0.08732327073812485","0.3489261865615845","0.3489261865615845","0.3489261865615845"
"262","0.07880657911300659","0.07880657911300659","0.07880657911300659","0.34805184602737427","0.34805184602737427","0.34805184602737427"
"263","0.0716782808303833","0.0716782808303833","0.0716782808303833","0.34647271037101746","0.34647271037101746","0.34647271037101746"
"264","0.06565134227275848","0.06565134227275848","0.06565134227275848","0.34301191568374634","0.34301191568374634","0.34301191568374634"
"265","0.0032501835376024246","0.0032501835376024246","0.0032501835376024246","0.24416270852088928","0.24416270852088928","0.24416270852088928"
"266","-0.0006532873958349228","-0.0006532873958349228","-0.0006532873958349228","0.23990879952907562","0.23990879952907562","0.23990879952907562"
"267","-0.0071756672114133835","-0.0071756672114133835","-0.0071756672114133835","0.23072896897792816","0.23072896897792816","0.23072896897792816"
"268","-0.014742854982614517","-0.014742854982614517","-0.014742854982614517","0.21902179718017578","0.21902179718017578","0.21902179718017578"
"269","-0.0229817982763052","-0.0229817982763052","-0.0229817982763052","0.20608116686344147","0.20608116686344147","0.20608116686344147"
"270","-0.031002184376120567","-0.031002184376120567","-0.031002184376120567","0.19378145039081573","0.19378145039081573","0.19378145039081573"
"271","-0.03840780258178711","-0.03840780258178711","-0.03840780258178711","0.18303696811199188","0.18303696811199188","0.18303696811199188"
"272","-0.04524075239896774","-0.04524075239896774","-0.04524075239896774","0.17500725388526917","0.17500725388526917","0.17500725388526917"
"273","0.0013126714620739222","0.0013126714620739222","0.0013126714620739222","0.4104568660259247","0.4104568660259247","0.4104568660259247"
"274","-0.004018676467239857","-0.004018676467239857","-0.004018676467239857","0.37274089455604553","0.37274089455604553","0.37274089455604553"
"275","-0.01218878012150526","-0.01218878012150526","-0.01218878012150526","0.29984140396118164","0.29984140396118164","0.29984140396118164"
"276","-0.02179471030831337","-0.02179471030831337","-0.02179471030831337","0.2765786647796631","0.2765786647796631","0.2765786647796631"
"277","-0.03264473378658295","-0.03264473378658295","-0.03264473378658295","0.27750128507614136","0.27750128507614136","0.27750128507614136"
"278","-0.04282221570611","-0.04282221570611","-0.04282221570611","0.28013747930526733","0.28013747930526733","0.28013747930526733"
"279","-0.05103360861539841","-0.05103360861539841","-0.05103360861539841","0.28372952342033386","0.28372952342033386","0.28372952342033386"
"280","-0.05748317390680313","-0.05748317390680313","-0.05748317390680313","0.28602108359336853","0.28602108359336853","0.28602108359336853"
"281","0.045346688479185104","0.045346688479185104","0.045346688479185104","0.3561016619205475","0.3561016619205475","0.3561016619205475"
"282","0.040658771991729736","0.040658771991729736","0.040658771991729736","0.350926011800766","0.350926011800766","0.350926011800766"
"283","0.03367314860224724","0.03367314860224724","0.03367314860224724","0.3387843370437622","0.3387843370437622","0.3387843370437622"
"284","0.025647511705756187","0.025647511705756187","0.025647511705756187","0.3223904073238373","0.3223904073238373","0.3223904073238373"
"285","0.017494287341833115","0.017494287341833115","0.017494287341833115","0.3043285012245178","0.3043285012245178","0.3043285012245178"
"286","0.009854652918875217","0.009854652918875217","0.009854652918875217","0.2868442237377167","0.2868442237377167","0.2868442237377167"
"287","0.003008420579135418","0.003008420579135418","0.003008420579135418","0.2712807059288025","0.2712807059288025","0.2712807059288025"
"288","-0.0032899705693125725","-0.0032899705693125725","-0.0032899705693125725","0.25809621810913086","0.25809621810913086","0.25809621810913086"
"289","0.0000018570572137832642","0.0000018570572137832642","0.0000018570572137832642","0.2879899740219116","0.2879899740219116","0.2879899740219116"
"290","-0.004325374960899353","-0.004325374960899353","-0.004325374960899353","0.28510552644729614","0.28510552644729614","0.28510552644729614"
"291","-0.01106935739517212","-0.01106935739517212","-0.01106935739517212","0.2470920979976654","0.2470920979976654","0.2470920979976654"
"292","-0.019345339387655258","-0.019345339387655258","-0.019345339387655258","0.19246426224708557","0.19246426224708557","0.19246426224708557"
"293","-0.028511427342891693","-0.028511427342891693","-0.028511427342891693","0.17730510234832764","0.17730510234832764","0.17730510234832764"
"294","-0.03695443272590637","-0.03695443272590637","-0.03695443272590637","0.1803525984287262","0.1803525984287262","0.1803525984287262"
"295","-0.04384702444076538","-0.04384702444076538","-0.04384702444076538","0.18392732739448547","0.18392732739448547","0.18392732739448547"
"296","-0.04971912130713463","-0.04971912130713463","-0.04971912130713463","0.18549777567386627","0.18549777567386627","0.18549777567386627"
"297","-0.0008065480506047606","-0.0008065480506047606","-0.0008065480506047606","0.3006736636161804","0.3006736636161804","0.3006736636161804"
"298","-0.005735938902944326","-0.005735938902944326","-0.005735938902944326","0.29628029465675354","0.29628029465675354","0.29628029465675354"
"299","-0.012823084369301796","-0.012823084369301796","-0.012823084369301796","0.28549543023109436","0.28549543023109436","0.28549543023109436"
"300","-0.021478528156876564","-0.021478528156876564","-0.021478528156876564","0.270027756690979","0.270027756690979","0.270027756690979"
"301","-0.030205486342310905","-0.030205486342310905","-0.030205486342310905","0.2529124319553375","0.2529124319553375","0.2529124319553375"
"302","-0.03814248368144035","-0.03814248368144035","-0.03814248368144035","0.23648430407047272","0.23648430407047272","0.23648430407047272"
"303","-0.04538102447986603","-0.04538102447986603","-0.04538102447986603","0.2221173197031021","0.2221173197031021","0.2221173197031021"
"304","-0.05188170447945595","-0.05188170447945595","-0.05188170447945595","0.21218404173851013","0.21218404173851013","0.21218404173851013"
"305","0.04844775050878525","0.04844775050878525","0.04844775050878525","0.33120760321617126","0.33120760321617126","0.33120760321617126"
"306","0.042073290795087814","0.042073290795087814","0.042073290795087814","0.31740397214889526","0.31740397214889526","0.31740397214889526"
"307","0.032793138176202774","0.032793138176202774","0.032793138176202774","0.27169251441955566","0.27169251441955566","0.27169251441955566"
"308","0.021671831607818604","0.021671831607818604","0.021671831607818604","0.2181224226951599","0.2181224226951599","0.2181224226951599"
"309","0.010325553826987743","0.010325553826987743","0.010325553826987743","0.21483008563518524","0.21483008563518524","0.21483008563518524"
"310","0.0004855258739553392","0.0004855258739553392","0.0004855258739553392","0.21563325822353363","0.21563325822353363","0.21563325822353363"
"311","-0.008009858429431915","-0.008009858429431915","-0.008009858429431915","0.21664097905158997","0.21664097905158997","0.21664097905158997"
"312","-0.014725152403116226","-0.014725152403116226","-0.014725152403116226","0.21648988127708435","0.21648988127708435","0.21648988127708435"
"313","-0.0030895094387233257","-0.0030895094387233257","-0.0030895094387233257","0.23963923752307892","0.23963923752307892","0.23963923752307892"
"314","-0.007653632666915655","-0.007653632666915655","-0.007653632666915655","0.23236431181430817","0.23236431181430817","0.23236431181430817"
"315","-0.01432020217180252","-0.01432020217180252","-0.01432020217180252","0.21847105026245117","0.21847105026245117","0.21847105026245117"
"316","-0.02176499180495739","-0.02176499180495739","-0.02176499180495739","0.20102865993976593","0.20102865993976593","0.20102865993976593"
"317","-0.029548779129981995","-0.029548779129981995","-0.029548779129981995","0.18236468732357025","0.18236468732357025","0.18236468732357025"
"318","-0.03683153912425041","-0.03683153912425041","-0.03683153912425041","0.16545173525810242","0.16545173525810242","0.16545173525810242"
"319","-0.04342418536543846","-0.04342418536543846","-0.04342418536543846","0.16190452873706818","0.16190452873706818","0.16190452873706818"
"320","-0.04946974664926529","-0.04946974664926529","-0.04946974664926529","0.16875815391540527","0.16875815391540527","0.16875815391540527"
"321","0.00001671537756919861","0.00001671537756919861","0.00001671537756919861","0.2251177430152893","0.2251177430152893","0.2251177430152893"
"322","-0.00465521402657032","-0.00465521402657032","-0.00465521402657032","0.19188743829727173","0.19188743829727173","0.19188743829727173"
"323","-0.012000542134046555","-0.012000542134046555","-0.012000542134046555","0.14712266623973846","0.14712266623973846","0.14712266623973846"
"324","-0.02102794498205185","-0.02102794498205185","-0.02102794498205185","0.13926783204078674","0.13926783204078674","0.13926783204078674"
"325","-0.03079846501350403","-0.03079846501350403","-0.03079846501350403","0.14209038019180298","0.14209038019180298","0.14209038019180298"
"326","-0.03999501094222069","-0.03999501094222069","-0.03999501094222069","0.14460191130638123","0.14460191130638123","0.14460191130638123"
"327","-0.04770556837320328","-0.04770556837320328","-0.04770556837320328","0.14473870396614075","0.14473870396614075","0.14473870396614075"
"328","-0.054080989211797714","-0.054080989211797714","-0.054080989211797714","0.1404479742050171","0.1404479742050171","0.1404479742050171"
"329","0.00006113951531006023","0.00006113951531006023","0.00006113951531006023","0.28126171231269836","0.28126171231269836","0.28126171231269836"
"330","-0.003949693404138088","-0.003949693404138088","-0.003949693404138088","0.2620749771595001","0.2620749771595001","0.2620749771595001"
"331","-0.008657406084239483","-0.008657406084239483","-0.008657406084239483","0.23602746427059174","0.23602746427059174","0.23602746427059174"
"332","-0.014704135246574879","-0.014704135246574879","-0.014704135246574879","0.20768031477928162","0.20768031477928162","0.20768031477928162"
"333","-0.02108401618897915","-0.02108401618897915","-0.02108401618897915","0.1872541457414627","0.1872541457414627","0.1872541457414627"
"334","-0.027408698573708534","-0.027408698573708534","-0.027408698573708534","0.19921736419200897","0.19921736419200897","0.19921736419200897"
"335","-0.033375728875398636","-0.033375728875398636","-0.033375728875398636","0.20498260855674744","0.20498260855674744","0.20498260855674744"
"336","-0.03876504674553871","-0.03876504674553871","-0.03876504674553871","0.18955646455287933","0.18955646455287933","0.18955646455287933"
"337","-0.0006419052951969206","-0.0006419052951969206","-0.0006419052951969206","0.18988767266273499","0.18988767266273499","0.18988767266273499"
"338","-0.005560900550335646","-0.005560900550335646","-0.005560900550335646","0.15602457523345947","0.15602457523345947","0.15602457523345947"
"339","-0.013288288377225399","-0.013288288377225399","-0.013288288377225399","0.12951268255710602","0.12951268255710602","0.12951268255710602"
"340","-0.023104215040802956","-0.023104215040802956","-0.023104215040802956","0.13312672078609467","0.13312672078609467","0.13312672078609467"
"341","-0.033136915415525436","-0.033136915415525436","-0.033136915415525436","0.13398443162441254","0.13398443162441254","0.13398443162441254"
"342","-0.04168161377310753","-0.04168161377310753","-0.04168161377310753","0.13100206851959229","0.13100206851959229","0.13100206851959229"
"343","-0.048520565032958984","-0.048520565032958984","-0.048520565032958984","0.12320356070995331","0.12320356070995331","0.12320356070995331"
"344","-0.05383804813027382","-0.05383804813027382","-0.05383804813027382","0.1110740602016449","0.1110740602016449","0.1110740602016449"
"345","0.007773498073220253","0.007773498073220253","0.007773498073220253","0.20948830246925354","0.20948830246925354","0.20948830246925354"
"346","0.0022255575750023127","0.0022255575750023127","0.0022255575750023127","0.19448335468769073","0.19448335468769073","0.19448335468769073"
"347","-0.0046165864914655685","-0.0046165864914655685","-0.0046165864914655685","0.18469493091106415","0.18469493091106415","0.18469493091106415"
"348","-0.012869985774159431","-0.012869985774159431","-0.012869985774159431","0.18571065366268158","0.18571065366268158","0.18571065366268158"
"349","-0.02180001139640808","-0.02180001139640808","-0.02180001139640808","0.17946146428585052","0.17946146428585052","0.17946146428585052"
"350","-0.03031638264656067","-0.03031638264656067","-0.03031638264656067","0.16226638853549957","0.16226638853549957","0.16226638853549957"
"351","-0.03800838813185692","-0.03800838813185692","-0.03800838813185692","0.14702044427394867","0.14702044427394867","0.14702044427394867"
"352","-0.044400669634342194","-0.044400669634342194","-0.044400669634342194","0.14051935076713562","0.14051935076713562","0.14051935076713562"
"353","0.00922838319092989","0.00922838319092989","0.00922838319092989","0.23009851574897766","0.23009851574897766","0.23009851574897766"
"354","0.004494133871048689","0.004494133871048689","0.004494133871048689","0.19230306148529053","0.19230306148529053","0.19230306148529053"
"355","-0.0029569610487669706","-0.0029569610487669706","-0.0029569610487669706","0.15750344097614288","0.15750344097614288","0.15750344097614288"
"356","-0.01230115257203579","-0.01230115257203579","-0.01230115257203579","0.16108784079551697","0.16108784079551697","0.16108784079551697"
"357","-0.02151455543935299","-0.02151455543935299","-0.02151455543935299","0.16310307383537292","0.16310307383537292","0.16310307383537292"
"358","-0.030103443190455437","-0.030103443190455437","-0.030103443190455437","0.16105425357818604","0.16105425357818604","0.16105425357818604"
"359","-0.03689532354474068","-0.03689532354474068","-0.03689532354474068","0.15460164844989777","0.15460164844989777","0.15460164844989777"
"360","-0.041925638914108276","-0.041925638914108276","-0.041925638914108276","0.14406779408454895","0.14406779408454895","0.14406779408454895"
"361","0.021261220797896385","0.021261220797896385","0.021261220797896385","0.22414718568325043","0.22414718568325043","0.22414718568325043"
"362","0.016271429136395454","0.016271429136395454","0.016271429136395454","0.2067907601594925","0.2067907601594925","0.2067907601594925"
"363","0.008113146759569645","0.008113146759569645","0.008113146759569645","0.19075514376163483","0.19075514376163483","0.19075514376163483"
"364","-0.0016312546795234084","-0.0016312546795234084","-0.0016312546795234084","0.19223591685295105","0.19223591685295105","0.19223591685295105"
"365","-0.011626036837697029","-0.011626036837697029","-0.011626036837697029","0.18673467636108398","0.18673467636108398","0.18673467636108398"
"366","-0.02075420692563057","-0.02075420692563057","-0.02075420692563057","0.1697463095188141","0.1697463095188141","0.1697463095188141"
"367","-0.028835857287049294","-0.028835857287049294","-0.028835857287049294","0.1503286510705948","0.1503286510705948","0.1503286510705948"
"368","-0.03573358803987503","-0.03573358803987503","-0.03573358803987503","0.14417973160743713","0.14417973160743713","0.14417973160743713"
"369","-0.0021871626377105713","-0.0021871626377105713","-0.0021871626377105713","0.19544149935245514","0.19544149935245514","0.19544149935245514"
"370","-0.007100850809365511","-0.007100850809365511","-0.007100850809365511","0.16495336592197418","0.16495336592197418","0.16495336592197418"
"371","-0.014953546226024628","-0.014953546226024628","-0.014953546226024628","0.13470545411109924","0.13470545411109924","0.13470545411109924"
"372","-0.0244520865380764","-0.0244520865380764","-0.0244520865380764","0.1401645541191101","0.1401645541191101","0.1401645541191101"
"373","-0.034292228519916534","-0.034292228519916534","-0.034292228519916534","0.14305579662322998","0.14305579662322998","0.14305579662322998"
"374","-0.04340779408812523","-0.04340779408812523","-0.04340779408812523","0.13947932422161102","0.13947932422161102","0.13947932422161102"
"375","-0.05085185915231705","-0.05085185915231705","-0.05085185915231705","0.12927493453025818","0.12927493453025818","0.12927493453025818"
"376","-0.05673370137810707","-0.05673370137810707","-0.05673370137810707","0.11378397047519684","0.11378397047519684","0.11378397047519684"
"377","0.00236052880063653","0.00236052880063653","0.00236052880063653","0.18902890384197235","0.18902890384197235","0.18902890384197235"
"378","-0.0016572210006415844","-0.0016572210006415844","-0.0016572210006415844","0.17097537219524384","0.17097537219524384","0.17097537219524384"
"379","-0.007971522398293018","-0.007971522398293018","-0.007971522398293018","0.17000439763069153","0.17000439763069153","0.17000439763069153"
"380","-0.0155471907928586","-0.0155471907928586","-0.0155471907928586","0.17159779369831085","0.17159779369831085","0.17159779369831085"
"381","-0.023566139861941338","-0.023566139861941338","-0.023566139861941338","0.1611611247062683","0.1611611247062683","0.1611611247062683"
"382","-0.03109659068286419","-0.03109659068286419","-0.03109659068286419","0.14125937223434448","0.14125937223434448","0.14125937223434448"
"383","-0.03788773715496063","-0.03788773715496063","-0.03788773715496063","0.12523764371871948","0.12523764371871948","0.12523764371871948"
"384","-0.0440230555832386","-0.0440230555832386","-0.0440230555832386","0.12018874287605286","0.12018874287605286","0.12018874287605286"
"385","0.0023695072159171104","0.0023695072159171104","0.0023695072159171104","0.19277721643447876","0.19277721643447876","0.19277721643447876"
"386","-0.0021394388750195503","-0.0021394388750195503","-0.0021394388750195503","0.17014062404632568","0.17014062404632568","0.17014062404632568"
"387","-0.009237275458872318","-0.009237275458872318","-0.009237275458872318","0.14714813232421875","0.14714813232421875","0.14714813232421875"
"388","-0.01785745471715927","-0.01785745471715927","-0.01785745471715927","0.14734116196632385","0.14734116196632385","0.14734116196632385"
"389","-0.02709910273551941","-0.02709910273551941","-0.02709910273551941","0.14653466641902924","0.14653466641902924","0.14653466641902924"
"390","-0.035638436675071716","-0.035638436675071716","-0.035638436675071716","0.13734698295593262","0.13734698295593262","0.13734698295593262"
"391","-0.04225252568721771","-0.04225252568721771","-0.04225252568721771","0.12290553748607635","0.12290553748607635","0.12290553748607635"
"392","-0.04744135960936546","-0.04744135960936546","-0.04744135960936546","0.10795819759368896","0.10795819759368896","0.10795819759368896"
"393","0.0027221590280532837","0.0027221590280532837","0.0027221590280532837","0.23011428117752075","0.23011428117752075","0.23011428117752075"
"394","-0.001766398549079895","-0.001766398549079895","-0.001766398549079895","0.232865571975708","0.232865571975708","0.232865571975708"
"395","-0.008652262389659882","-0.008652262389659882","-0.008652262389659882","0.22725963592529297","0.22725963592529297","0.22725963592529297"
"396","-0.01670438051223755","-0.01670438051223755","-0.01670438051223755","0.21139097213745117","0.21139097213745117","0.21139097213745117"
"397","-0.024524062871932983","-0.024524062871932983","-0.024524062871932983","0.1988932490348816","0.1988932490348816","0.1988932490348816"
"398","-0.03170531988143921","-0.03170531988143921","-0.03170531988143921","0.19268731772899628","0.19268731772899628","0.19268731772899628"
"399","-0.038619138300418854","-0.038619138300418854","-0.038619138300418854","0.18705913424491882","0.18705913424491882","0.18705913424491882"
"400","-0.044645458459854126","-0.044645458459854126","-0.044645458459854126","0.17963555455207825","0.17963555455207825","0.17963555455207825"
"401","0.015116680413484573","0.015116680413484573","0.015116680413484573","0.2123793065547943","0.2123793065547943","0.2123793065547943"
"402","0.009070671163499355","0.009070671163499355","0.009070671163499355","0.19907286763191223","0.19907286763191223","0.19907286763191223"
"403","-0.00046514373389072716","-0.00046514373389072716","-0.00046514373389072716","0.17465561628341675","0.17465561628341675","0.17465561628341675"
"404","-0.011552583426237106","-0.011552583426237106","-0.011552583426237106","0.1495412290096283","0.1495412290096283","0.1495412290096283"
"405","-0.022332483902573586","-0.022332483902573586","-0.022332483902573586","0.14809875190258026","0.14809875190258026","0.14809875190258026"
"406","-0.03167325630784035","-0.03167325630784035","-0.03167325630784035","0.14558394253253937","0.14558394253253937","0.14558394253253937"
"407","-0.03942742198705673","-0.03942742198705673","-0.03942742198705673","0.13515880703926086","0.13515880703926086","0.13515880703926086"
"408","-0.04560978710651398","-0.04560978710651398","-0.04560978710651398","0.11937950551509857","0.11937950551509857","0.11937950551509857"
"409","0.0018114588456228375","0.0018114588456228375","0.0018114588456228375","0.16906312108039856","0.16906312108039856","0.16906312108039856"
"410","-0.0017985005397349596","-0.0017985005397349596","-0.0017985005397349596","0.16533257067203522","0.16533257067203522","0.16533257067203522"
"411","-0.007593740243464708","-0.007593740243464708","-0.007593740243464708","0.16355787217617035","0.16355787217617035","0.16355787217617035"
"412","-0.013962741941213608","-0.013962741941213608","-0.013962741941213608","0.15732121467590332","0.15732121467590332","0.15732121467590332"
"413","-0.020782658830285072","-0.020782658830285072","-0.020782658830285072","0.1459442377090454","0.1459442377090454","0.1459442377090454"
"414","-0.027442891150712967","-0.027442891150712967","-0.027442891150712967","0.13270051777362823","0.13270051777362823","0.13270051777362823"
"415","-0.03351866453886032","-0.03351866453886032","-0.03351866453886032","0.12302049249410629","0.12302049249410629","0.12302049249410629"
"416","-0.03902465105056763","-0.03902465105056763","-0.03902465105056763","0.11853146553039551","0.11853146553039551","0.11853146553039551"
"417","0.003943970892578363","0.003943970892578363","0.003943970892578363","0.2501946985721588","0.2501946985721588","0.2501946985721588"
"418","-0.0017788669792935252","-0.0017788669792935252","-0.0017788669792935252","0.2277527153491974","0.2277527153491974","0.2277527153491974"
"419","-0.009982580319046974","-0.009982580319046974","-0.009982580319046974","0.20255368947982788","0.20255368947982788","0.20255368947982788"
"420","-0.01963454857468605","-0.01963454857468605","-0.01963454857468605","0.20212525129318237","0.20212525129318237","0.20212525129318237"
"421","-0.029012681916356087","-0.029012681916356087","-0.029012681916356087","0.20323912799358368","0.20323912799358368","0.20323912799358368"
"422","-0.03683118894696236","-0.03683118894696236","-0.03683118894696236","0.1933002918958664","0.1933002918958664","0.1933002918958664"
"423","-0.04283805564045906","-0.04283805564045906","-0.04283805564045906","0.1748620867729187","0.1748620867729187","0.1748620867729187"
"424","-0.04739535227417946","-0.04739535227417946","-0.04739535227417946","0.15501414239406586","0.15501414239406586","0.15501414239406586"
"425","0.025831682607531548","0.025831682607531548","0.025831682607531548","0.18707871437072754","0.18707871437072754","0.18707871437072754"
"426","0.020597131922841072","0.020597131922841072","0.020597131922841072","0.18821971118450165","0.18821971118450165","0.18821971118450165"
"427","0.012967201881110668","0.012967201881110668","0.012967201881110668","0.1830301135778427","0.1830301135778427","0.1830301135778427"
"428","0.00463882926851511","0.00463882926851511","0.00463882926851511","0.17011050879955292","0.17011050879955292","0.17011050879955292"
"429","-0.004144428763538599","-0.004144428763538599","-0.004144428763538599","0.15170277655124664","0.15170277655124664","0.15170277655124664"
"430","-0.012327638454735279","-0.012327638454735279","-0.012327638454735279","0.1356831043958664","0.1356831043958664","0.1356831043958664"
"431","-0.0193956196308136","-0.0193956196308136","-0.0193956196308136","0.1298760324716568","0.1298760324716568","0.1298760324716568"
"432","-0.025698978453874588","-0.025698978453874588","-0.025698978453874588","0.1264534443616867","0.1264534443616867","0.1264534443616867"
"433","0.000002652406692504883","0.000002652406692504883","0.000002652406692504883","0.2848956882953644","0.2848956882953644","0.2848956882953644"
"434","-0.005015477538108826","-0.005015477538108826","-0.005015477538108826","0.268322229385376","0.268322229385376","0.268322229385376"
"435","-0.012736812233924866","-0.012736812233924866","-0.012736812233924866","0.245660200715065","0.245660200715065","0.245660200715065"
"436","-0.022283032536506653","-0.022283032536506653","-0.022283032536506653","0.23119376599788666","0.23119376599788666","0.23119376599788666"
"437","-0.03266271948814392","-0.03266271948814392","-0.03266271948814392","0.22842857241630554","0.22842857241630554","0.22842857241630554"
"438","-0.04181875288486481","-0.04181875288486481","-0.04181875288486481","0.21454648673534393","0.21454648673534393","0.21454648673534393"
"439","-0.048736900091171265","-0.048736900091171265","-0.048736900091171265","0.19520841538906097","0.19520841538906097","0.19520841538906097"
"440","-0.054118186235427856","-0.054118186235427856","-0.054118186235427856","0.18679744005203247","0.18679744005203247","0.18679744005203247"
"441","-0.002678212011232972","-0.002678212011232972","-0.002678212011232972","0.20330150425434113","0.20330150425434113","0.20330150425434113"
"442","-0.007415264379233122","-0.007415264379233122","-0.007415264379233122","0.19881418347358704","0.19881418347358704","0.19881418347358704"
"443","-0.013799699954688549","-0.013799699954688549","-0.013799699954688549","0.18764829635620117","0.18764829635620117","0.18764829635620117"
"444","-0.020600885152816772","-0.020600885152816772","-0.020600885152816772","0.1731063723564148","0.1731063723564148","0.1731063723564148"
"445","-0.02690723165869713","-0.02690723165869713","-0.02690723165869713","0.1622403860092163","0.1622403860092163","0.1622403860092163"
"446","-0.0328926257789135","-0.0328926257789135","-0.0328926257789135","0.1559453159570694","0.1559453159570694","0.1559453159570694"
"447","-0.03816501796245575","-0.03816501796245575","-0.03816501796245575","0.14899036288261414","0.14899036288261414","0.14899036288261414"
"448","-0.04277386516332626","-0.04277386516332626","-0.04277386516332626","0.13905733823776245","0.13905733823776245","0.13905733823776245"
"449","0.013072428293526173","0.013072428293526173","0.013072428293526173","0.2770293951034546","0.2770293951034546","0.2770293951034546"
"450","0.005195000674575567","0.005195000674575567","0.005195000674575567","0.265283465385437","0.265283465385437","0.265283465385437"
"451","-0.005143158603459597","-0.005143158603459597","-0.005143158603459597","0.24386273324489594","0.24386273324489594","0.24386273324489594"
"452","-0.015036821365356445","-0.015036821365356445","-0.015036821365356445","0.22210276126861572","0.22210276126861572","0.22210276126861572"
"453","-0.02428448759019375","-0.02428448759019375","-0.02428448759019375","0.20971781015396118","0.20971781015396118","0.20971781015396118"
"454","-0.03161954879760742","-0.03161954879760742","-0.03161954879760742","0.20526079833507538","0.20526079833507538","0.20526079833507538"
"455","-0.0374334380030632","-0.0374334380030632","-0.0374334380030632","0.19213154911994934","0.19213154911994934","0.19213154911994934"
"456","-0.04171206057071686","-0.04171206057071686","-0.04171206057071686","0.1778302788734436","0.1778302788734436","0.1778302788734436"
"457","0.016964595764875412","0.016964595764875412","0.016964595764875412","0.23931695520877838","0.23931695520877838","0.23931695520877838"
"458","0.011418301612138748","0.011418301612138748","0.011418301612138748","0.2352582961320877","0.2352582961320877","0.2352582961320877"
"459","0.003190557472407818","0.003190557472407818","0.003190557472407818","0.22216075658798218","0.22216075658798218","0.22216075658798218"
