"Step","young-flower-175 - returns/max","young-flower-175 - returns/max__MIN","young-flower-175 - returns/max__MAX","young-flower-175 - returns/mean","young-flower-175 - returns/mean__MIN","young-flower-175 - returns/mean__MAX","young-flower-175 - returns/min","young-flower-175 - returns/min__MIN","young-flower-175 - returns/min__MAX","young-flower-175 - returns/std","young-flower-175 - returns/std__MIN","young-flower-175 - returns/std__MAX"
"6048","0.9049047231674194","0.9049047231674194","0.9049047231674194","","","","-0.01711815595626831","-0.01711815595626831","-0.01711815595626831","0.23855309188365936","0.23855309188365936","0.23855309188365936"
"6049","","","","0.4151444733142853","0.4151444733142853","0.4151444733142853","-0.01711815595626831","-0.01711815595626831","-0.01711815595626831","0.23855309188365936","0.23855309188365936","0.23855309188365936"
"6050","","","","0.4151444733142853","0.4151444733142853","0.4151444733142853","-0.01711815595626831","-0.01711815595626831","-0.01711815595626831","0.23855309188365936","0.23855309188365936","0.23855309188365936"
"6051","2.1416213512420654","2.1416213512420654","2.1416213512420654","0.5122845768928528","0.5122845768928528","0.5122845768928528","","","","0.4199002683162689","0.4199002683162689","0.4199002683162689"
"6052","","","","0.5122845768928528","0.5122845768928528","0.5122845768928528","-0.03635896369814873","-0.03635896369814873","-0.03635896369814873","0.4199002683162689","0.4199002683162689","0.4199002683162689"
"6053","2.1416213512420654","2.1416213512420654","2.1416213512420654","0.5122845768928528","0.5122845768928528","0.5122845768928528","","","","0.4199002683162689","0.4199002683162689","0.4199002683162689"
"6054","2.1416213512420654","2.1416213512420654","2.1416213512420654","0.5122845768928528","0.5122845768928528","0.5122845768928528","-0.03635896369814873","-0.03635896369814873","-0.03635896369814873","0.4199002683162689","0.4199002683162689","0.4199002683162689"
"6055","2.1416213512420654","2.1416213512420654","2.1416213512420654","","","","-0.03635896369814873","-0.03635896369814873","-0.03635896369814873","0.4199002683162689","0.4199002683162689","0.4199002683162689"
"6056","2.343715190887451","2.343715190887451","2.343715190887451","0.7285365462303162","0.7285365462303162","0.7285365462303162","-0.012337088584899902","-0.012337088584899902","-0.012337088584899902","0.482860267162323","0.482860267162323","0.482860267162323"
"6057","","","","0.7285365462303162","0.7285365462303162","0.7285365462303162","-0.012337088584899902","-0.012337088584899902","-0.012337088584899902","0.482860267162323","0.482860267162323","0.482860267162323"
"6058","2.343715190887451","2.343715190887451","2.343715190887451","","","","-0.012337088584899902","-0.012337088584899902","-0.012337088584899902","0.482860267162323","0.482860267162323","0.482860267162323"
"6059","2.343715190887451","2.343715190887451","2.343715190887451","0.7285365462303162","0.7285365462303162","0.7285365462303162","-0.012337088584899902","-0.012337088584899902","-0.012337088584899902","0.482860267162323","0.482860267162323","0.482860267162323"
"6060","2.343715190887451","2.343715190887451","2.343715190887451","0.7285365462303162","0.7285365462303162","0.7285365462303162","","","","0.482860267162323","0.482860267162323","0.482860267162323"
"6061","0.7319813966751099","0.7319813966751099","0.7319813966751099","0.3725316524505615","0.3725316524505615","0.3725316524505615","-0.05476301908493042","-0.05476301908493042","-0.05476301908493042","","",""
"6062","","","","","","","-0.05476301908493042","-0.05476301908493042","-0.05476301908493042","","",""
"6063","0.7319813966751099","0.7319813966751099","0.7319813966751099","0.3725316524505615","0.3725316524505615","0.3725316524505615","-0.05476301908493042","-0.05476301908493042","-0.05476301908493042","0.16038434207439423","0.16038434207439423","0.16038434207439423"
"6064","","","","0.3725316524505615","0.3725316524505615","0.3725316524505615","-0.05476301908493042","-0.05476301908493042","-0.05476301908493042","0.16038434207439423","0.16038434207439423","0.16038434207439423"
"6065","0.7319813966751099","0.7319813966751099","0.7319813966751099","0.3725316524505615","0.3725316524505615","0.3725316524505615","","","","0.16038434207439423","0.16038434207439423","0.16038434207439423"
"6066","2.519946336746216","2.519946336746216","2.519946336746216","0.8804771304130554","0.8804771304130554","0.8804771304130554","-0.004320740699768066","-0.004320740699768066","-0.004320740699768066","","",""
"6067","2.519946336746216","2.519946336746216","2.519946336746216","0.8804771304130554","0.8804771304130554","0.8804771304130554","-0.004320740699768066","-0.004320740699768066","-0.004320740699768066","0.4983786344528198","0.4983786344528198","0.4983786344528198"
"6068","2.519946336746216","2.519946336746216","2.519946336746216","0.8804771304130554","0.8804771304130554","0.8804771304130554","-0.004320740699768066","-0.004320740699768066","-0.004320740699768066","0.4983786344528198","0.4983786344528198","0.4983786344528198"
"6069","2.519946336746216","2.519946336746216","2.519946336746216","0.8804771304130554","0.8804771304130554","0.8804771304130554","-0.004320740699768066","-0.004320740699768066","-0.004320740699768066","0.4983786344528198","0.4983786344528198","0.4983786344528198"
"6070","2.519946336746216","2.519946336746216","2.519946336746216","0.8804771304130554","0.8804771304130554","0.8804771304130554","-0.004320740699768066","-0.004320740699768066","-0.004320740699768066","","",""
"6071","0.7040640115737915","0.7040640115737915","0.7040640115737915","0.404133677482605","0.404133677482605","0.404133677482605","","","","0.1616581380367279","0.1616581380367279","0.1616581380367279"
"6072","0.7040640115737915","0.7040640115737915","0.7040640115737915","0.404133677482605","0.404133677482605","0.404133677482605","","","","0.1616581380367279","0.1616581380367279","0.1616581380367279"
"6073","0.7040640115737915","0.7040640115737915","0.7040640115737915","","","","-0.07759331166744232","-0.07759331166744232","-0.07759331166744232","","",""
"6074","0.7040640115737915","0.7040640115737915","0.7040640115737915","0.404133677482605","0.404133677482605","0.404133677482605","-0.07759331166744232","-0.07759331166744232","-0.07759331166744232","","",""
"6075","0.7040640115737915","0.7040640115737915","0.7040640115737915","0.404133677482605","0.404133677482605","0.404133677482605","-0.07759331166744232","-0.07759331166744232","-0.07759331166744232","0.1616581380367279","0.1616581380367279","0.1616581380367279"
"6076","2.4980742931365967","2.4980742931365967","2.4980742931365967","0.623892068862915","0.623892068862915","0.623892068862915","-0.01746872067451477","-0.01746872067451477","-0.01746872067451477","0.5871661901473999","0.5871661901473999","0.5871661901473999"
"6077","2.4980742931365967","2.4980742931365967","2.4980742931365967","0.623892068862915","0.623892068862915","0.623892068862915","-0.01746872067451477","-0.01746872067451477","-0.01746872067451477","0.5871661901473999","0.5871661901473999","0.5871661901473999"
"6078","2.4980742931365967","2.4980742931365967","2.4980742931365967","0.623892068862915","0.623892068862915","0.623892068862915","-0.01746872067451477","-0.01746872067451477","-0.01746872067451477","0.5871661901473999","0.5871661901473999","0.5871661901473999"
"6079","2.4980742931365967","2.4980742931365967","2.4980742931365967","0.623892068862915","0.623892068862915","0.623892068862915","-0.01746872067451477","-0.01746872067451477","-0.01746872067451477","0.5871661901473999","0.5871661901473999","0.5871661901473999"
"6080","2.4980742931365967","2.4980742931365967","2.4980742931365967","0.623892068862915","0.623892068862915","0.623892068862915","-0.01746872067451477","-0.01746872067451477","-0.01746872067451477","0.5871661901473999","0.5871661901473999","0.5871661901473999"
"6081","2.0241105556488037","2.0241105556488037","2.0241105556488037","0.9757105112075806","0.9757105112075806","0.9757105112075806","0.13431859016418457","0.13431859016418457","0.13431859016418457","0.31665971875190735","0.31665971875190735","0.31665971875190735"
"6082","2.0241105556488037","2.0241105556488037","2.0241105556488037","0.9757105112075806","0.9757105112075806","0.9757105112075806","0.13431859016418457","0.13431859016418457","0.13431859016418457","","",""
"6083","2.0241105556488037","2.0241105556488037","2.0241105556488037","0.9757105112075806","0.9757105112075806","0.9757105112075806","0.13431859016418457","0.13431859016418457","0.13431859016418457","0.31665971875190735","0.31665971875190735","0.31665971875190735"
"6084","2.0241105556488037","2.0241105556488037","2.0241105556488037","0.9757105112075806","0.9757105112075806","0.9757105112075806","0.13431859016418457","0.13431859016418457","0.13431859016418457","0.31665971875190735","0.31665971875190735","0.31665971875190735"
"6085","2.0241105556488037","2.0241105556488037","2.0241105556488037","0.9757105112075806","0.9757105112075806","0.9757105112075806","0.13431859016418457","0.13431859016418457","0.13431859016418457","","",""
"6086","2.0834991931915283","2.0834991931915283","2.0834991931915283","0.6337370276451111","0.6337370276451111","0.6337370276451111","","","","0.41985175013542175","0.41985175013542175","0.41985175013542175"
"6087","2.0834991931915283","2.0834991931915283","2.0834991931915283","0.6337370276451111","0.6337370276451111","0.6337370276451111","","","","0.41985175013542175","0.41985175013542175","0.41985175013542175"
"6088","2.0834991931915283","2.0834991931915283","2.0834991931915283","0.6337370276451111","0.6337370276451111","0.6337370276451111","-0.0694427490234375","-0.0694427490234375","-0.0694427490234375","0.41985175013542175","0.41985175013542175","0.41985175013542175"
"6089","2.0834991931915283","2.0834991931915283","2.0834991931915283","0.6337370276451111","0.6337370276451111","0.6337370276451111","-0.0694427490234375","-0.0694427490234375","-0.0694427490234375","0.41985175013542175","0.41985175013542175","0.41985175013542175"
"6090","2.0834991931915283","2.0834991931915283","2.0834991931915283","0.6337370276451111","0.6337370276451111","0.6337370276451111","-0.0694427490234375","-0.0694427490234375","-0.0694427490234375","0.41985175013542175","0.41985175013542175","0.41985175013542175"
"6091","2.357807159423828","2.357807159423828","2.357807159423828","0.4462055563926697","0.4462055563926697","0.4462055563926697","-0.12070868909358978","-0.12070868909358978","-0.12070868909358978","0.455101877450943","0.455101877450943","0.455101877450943"
"6092","","","","","","","-0.12070868909358978","-0.12070868909358978","-0.12070868909358978","","",""
"6093","2.357807159423828","2.357807159423828","2.357807159423828","0.4462055563926697","0.4462055563926697","0.4462055563926697","-0.12070868909358978","-0.12070868909358978","-0.12070868909358978","0.455101877450943","0.455101877450943","0.455101877450943"
"6094","2.357807159423828","2.357807159423828","2.357807159423828","0.4462055563926697","0.4462055563926697","0.4462055563926697","-0.12070868909358978","-0.12070868909358978","-0.12070868909358978","0.455101877450943","0.455101877450943","0.455101877450943"
"6095","2.357807159423828","2.357807159423828","2.357807159423828","","","","-0.12070868909358978","-0.12070868909358978","-0.12070868909358978","0.455101877450943","0.455101877450943","0.455101877450943"
"6096","2.4754977226257324","2.4754977226257324","2.4754977226257324","","","","","","","","",""
"6097","2.4754977226257324","2.4754977226257324","2.4754977226257324","0.8980519771575928","0.8980519771575928","0.8980519771575928","","","","0.4225744903087616","0.4225744903087616","0.4225744903087616"
"6098","","","","0.8980519771575928","0.8980519771575928","0.8980519771575928","","","","0.4225744903087616","0.4225744903087616","0.4225744903087616"
"6099","","","","0.8980519771575928","0.8980519771575928","0.8980519771575928","-0.08716690540313721","-0.08716690540313721","-0.08716690540313721","0.4225744903087616","0.4225744903087616","0.4225744903087616"
"6100","2.4754977226257324","2.4754977226257324","2.4754977226257324","0.8980519771575928","0.8980519771575928","0.8980519771575928","-0.08716690540313721","-0.08716690540313721","-0.08716690540313721","0.4225744903087616","0.4225744903087616","0.4225744903087616"
"6101","2.5491960048675537","2.5491960048675537","2.5491960048675537","0.7099373936653137","0.7099373936653137","0.7099373936653137","-0.005559831857681274","-0.005559831857681274","-0.005559831857681274","0.5066264271736145","0.5066264271736145","0.5066264271736145"
"6102","2.5491960048675537","2.5491960048675537","2.5491960048675537","","","","-0.005559831857681274","-0.005559831857681274","-0.005559831857681274","0.5066264271736145","0.5066264271736145","0.5066264271736145"
"6103","","","","0.7099373936653137","0.7099373936653137","0.7099373936653137","-0.005559831857681274","-0.005559831857681274","-0.005559831857681274","0.5066264271736145","0.5066264271736145","0.5066264271736145"
"6104","2.5491960048675537","2.5491960048675537","2.5491960048675537","0.7099373936653137","0.7099373936653137","0.7099373936653137","-0.005559831857681274","-0.005559831857681274","-0.005559831857681274","","",""
"6105","2.5491960048675537","2.5491960048675537","2.5491960048675537","0.7099373936653137","0.7099373936653137","0.7099373936653137","-0.005559831857681274","-0.005559831857681274","-0.005559831857681274","0.5066264271736145","0.5066264271736145","0.5066264271736145"
"6106","2.2286288738250732","2.2286288738250732","2.2286288738250732","0.9136984348297119","0.9136984348297119","0.9136984348297119","-0.09968528151512146","-0.09968528151512146","-0.09968528151512146","0.5486653447151184","0.5486653447151184","0.5486653447151184"
"6107","2.2286288738250732","2.2286288738250732","2.2286288738250732","0.9136984348297119","0.9136984348297119","0.9136984348297119","-0.09968528151512146","-0.09968528151512146","-0.09968528151512146","0.5486653447151184","0.5486653447151184","0.5486653447151184"
"6108","2.2286288738250732","2.2286288738250732","2.2286288738250732","0.9136984348297119","0.9136984348297119","0.9136984348297119","-0.09968528151512146","-0.09968528151512146","-0.09968528151512146","0.5486653447151184","0.5486653447151184","0.5486653447151184"
"6109","2.2286288738250732","2.2286288738250732","2.2286288738250732","0.9136984348297119","0.9136984348297119","0.9136984348297119","-0.09968528151512146","-0.09968528151512146","-0.09968528151512146","0.5486653447151184","0.5486653447151184","0.5486653447151184"
"6110","2.2286288738250732","2.2286288738250732","2.2286288738250732","0.9136984348297119","0.9136984348297119","0.9136984348297119","-0.09968528151512146","-0.09968528151512146","-0.09968528151512146","0.5486653447151184","0.5486653447151184","0.5486653447151184"
"6111","2.459806442260742","2.459806442260742","2.459806442260742","","","","-0.046843886375427246","-0.046843886375427246","-0.046843886375427246","0.5108640193939209","0.5108640193939209","0.5108640193939209"
"6112","","","","0.5883885025978088","0.5883885025978088","0.5883885025978088","-0.046843886375427246","-0.046843886375427246","-0.046843886375427246","","",""
"6113","2.459806442260742","2.459806442260742","2.459806442260742","0.5883885025978088","0.5883885025978088","0.5883885025978088","-0.046843886375427246","-0.046843886375427246","-0.046843886375427246","0.5108640193939209","0.5108640193939209","0.5108640193939209"
"6114","2.459806442260742","2.459806442260742","2.459806442260742","0.5883885025978088","0.5883885025978088","0.5883885025978088","","","","0.5108640193939209","0.5108640193939209","0.5108640193939209"
"6115","2.459806442260742","2.459806442260742","2.459806442260742","0.5883885025978088","0.5883885025978088","0.5883885025978088","-0.046843886375427246","-0.046843886375427246","-0.046843886375427246","0.5108640193939209","0.5108640193939209","0.5108640193939209"
"6116","2.3425452709198","2.3425452709198","2.3425452709198","","","","-0.0289037823677063","-0.0289037823677063","-0.0289037823677063","0.38062193989753723","0.38062193989753723","0.38062193989753723"
"6117","2.3425452709198","2.3425452709198","2.3425452709198","0.43956127762794495","0.43956127762794495","0.43956127762794495","-0.0289037823677063","-0.0289037823677063","-0.0289037823677063","0.38062193989753723","0.38062193989753723","0.38062193989753723"
"6118","","","","0.43956127762794495","0.43956127762794495","0.43956127762794495","-0.0289037823677063","-0.0289037823677063","-0.0289037823677063","0.38062193989753723","0.38062193989753723","0.38062193989753723"
"6119","2.3425452709198","2.3425452709198","2.3425452709198","0.43956127762794495","0.43956127762794495","0.43956127762794495","-0.0289037823677063","-0.0289037823677063","-0.0289037823677063","","",""
"6120","2.3425452709198","2.3425452709198","2.3425452709198","","","","-0.0289037823677063","-0.0289037823677063","-0.0289037823677063","0.38062193989753723","0.38062193989753723","0.38062193989753723"
"6121","2.287759304046631","2.287759304046631","2.287759304046631","0.6939200758934021","0.6939200758934021","0.6939200758934021","0.002488434314727783","0.002488434314727783","0.002488434314727783","0.5708683133125305","0.5708683133125305","0.5708683133125305"
"6122","2.287759304046631","2.287759304046631","2.287759304046631","0.6939200758934021","0.6939200758934021","0.6939200758934021","0.002488434314727783","0.002488434314727783","0.002488434314727783","0.5708683133125305","0.5708683133125305","0.5708683133125305"
"6123","2.287759304046631","2.287759304046631","2.287759304046631","0.6939200758934021","0.6939200758934021","0.6939200758934021","","","","0.5708683133125305","0.5708683133125305","0.5708683133125305"
"6124","2.287759304046631","2.287759304046631","2.287759304046631","0.6939200758934021","0.6939200758934021","0.6939200758934021","0.002488434314727783","0.002488434314727783","0.002488434314727783","0.5708683133125305","0.5708683133125305","0.5708683133125305"
"6125","2.287759304046631","2.287759304046631","2.287759304046631","0.6939200758934021","0.6939200758934021","0.6939200758934021","0.002488434314727783","0.002488434314727783","0.002488434314727783","0.5708683133125305","0.5708683133125305","0.5708683133125305"
"6126","1.3962581157684326","1.3962581157684326","1.3962581157684326","","","","-0.04517681896686554","-0.04517681896686554","-0.04517681896686554","0.4332263469696045","0.4332263469696045","0.4332263469696045"
"6127","1.3962581157684326","1.3962581157684326","1.3962581157684326","0.5942818522453308","0.5942818522453308","0.5942818522453308","-0.04517681896686554","-0.04517681896686554","-0.04517681896686554","0.4332263469696045","0.4332263469696045","0.4332263469696045"
"6128","1.3962581157684326","1.3962581157684326","1.3962581157684326","0.5942818522453308","0.5942818522453308","0.5942818522453308","-0.04517681896686554","-0.04517681896686554","-0.04517681896686554","0.4332263469696045","0.4332263469696045","0.4332263469696045"
"6129","1.3962581157684326","1.3962581157684326","1.3962581157684326","","","","-0.04517681896686554","-0.04517681896686554","-0.04517681896686554","","",""
"6130","1.3962581157684326","1.3962581157684326","1.3962581157684326","0.5942818522453308","0.5942818522453308","0.5942818522453308","","","","0.4332263469696045","0.4332263469696045","0.4332263469696045"
"6131","1.0537426471710205","1.0537426471710205","1.0537426471710205","0.6590904593467712","0.6590904593467712","0.6590904593467712","-0.10794991254806519","-0.10794991254806519","-0.10794991254806519","0.2658122181892395","0.2658122181892395","0.2658122181892395"
"6132","","","","0.6590904593467712","0.6590904593467712","0.6590904593467712","-0.10794991254806519","-0.10794991254806519","-0.10794991254806519","0.2658122181892395","0.2658122181892395","0.2658122181892395"
"6133","1.0537426471710205","1.0537426471710205","1.0537426471710205","0.6590904593467712","0.6590904593467712","0.6590904593467712","-0.10794991254806519","-0.10794991254806519","-0.10794991254806519","0.2658122181892395","0.2658122181892395","0.2658122181892395"
"6134","1.0537426471710205","1.0537426471710205","1.0537426471710205","0.6590904593467712","0.6590904593467712","0.6590904593467712","","","","0.2658122181892395","0.2658122181892395","0.2658122181892395"
"6135","1.0537426471710205","1.0537426471710205","1.0537426471710205","","","","-0.10794991254806519","-0.10794991254806519","-0.10794991254806519","0.2658122181892395","0.2658122181892395","0.2658122181892395"
"6136","","","","0.8448982238769531","0.8448982238769531","0.8448982238769531","","","","0.39961621165275574","0.39961621165275574","0.39961621165275574"
"6137","1.5685228109359741","1.5685228109359741","1.5685228109359741","","","","-0.08828872442245483","-0.08828872442245483","-0.08828872442245483","0.39961621165275574","0.39961621165275574","0.39961621165275574"
"6138","1.5685228109359741","1.5685228109359741","1.5685228109359741","0.8448982238769531","0.8448982238769531","0.8448982238769531","-0.08828872442245483","-0.08828872442245483","-0.08828872442245483","0.39961621165275574","0.39961621165275574","0.39961621165275574"
"6139","1.5685228109359741","1.5685228109359741","1.5685228109359741","","","","","","","0.39961621165275574","0.39961621165275574","0.39961621165275574"
"6140","1.5685228109359741","1.5685228109359741","1.5685228109359741","0.8448982238769531","0.8448982238769531","0.8448982238769531","","","","0.39961621165275574","0.39961621165275574","0.39961621165275574"
"6141","2.061614513397217","2.061614513397217","2.061614513397217","0.49611029028892517","0.49611029028892517","0.49611029028892517","0.03600341081619263","0.03600341081619263","0.03600341081619263","0.39467182755470276","0.39467182755470276","0.39467182755470276"
"6142","2.061614513397217","2.061614513397217","2.061614513397217","0.49611029028892517","0.49611029028892517","0.49611029028892517","0.03600341081619263","0.03600341081619263","0.03600341081619263","0.39467182755470276","0.39467182755470276","0.39467182755470276"
"6143","2.061614513397217","2.061614513397217","2.061614513397217","0.49611029028892517","0.49611029028892517","0.49611029028892517","0.03600341081619263","0.03600341081619263","0.03600341081619263","0.39467182755470276","0.39467182755470276","0.39467182755470276"
"6144","","","","","","","0.03600341081619263","0.03600341081619263","0.03600341081619263","0.39467182755470276","0.39467182755470276","0.39467182755470276"
"6145","2.061614513397217","2.061614513397217","2.061614513397217","0.49611029028892517","0.49611029028892517","0.49611029028892517","","","","","",""
"6146","0.8099688291549683","0.8099688291549683","0.8099688291549683","0.4286796450614929","0.4286796450614929","0.4286796450614929","-0.04366999864578247","-0.04366999864578247","-0.04366999864578247","","",""
"6147","0.8099688291549683","0.8099688291549683","0.8099688291549683","0.4286796450614929","0.4286796450614929","0.4286796450614929","","","","0.18175117671489716","0.18175117671489716","0.18175117671489716"
"6148","0.8099688291549683","0.8099688291549683","0.8099688291549683","","","","","","","0.18175117671489716","0.18175117671489716","0.18175117671489716"
"6149","0.8099688291549683","0.8099688291549683","0.8099688291549683","0.4286796450614929","0.4286796450614929","0.4286796450614929","-0.04366999864578247","-0.04366999864578247","-0.04366999864578247","","",""
"6150","","","","0.4286796450614929","0.4286796450614929","0.4286796450614929","-0.04366999864578247","-0.04366999864578247","-0.04366999864578247","","",""
"6151","2.4716317653656006","2.4716317653656006","2.4716317653656006","1.280510425567627","1.280510425567627","1.280510425567627","0.1603684425354004","0.1603684425354004","0.1603684425354004","0.369281142950058","0.369281142950058","0.369281142950058"
"6152","2.4716317653656006","2.4716317653656006","2.4716317653656006","1.280510425567627","1.280510425567627","1.280510425567627","0.1603684425354004","0.1603684425354004","0.1603684425354004","0.369281142950058","0.369281142950058","0.369281142950058"
"6153","2.4716317653656006","2.4716317653656006","2.4716317653656006","","","","","","","0.369281142950058","0.369281142950058","0.369281142950058"
"6154","2.4716317653656006","2.4716317653656006","2.4716317653656006","1.280510425567627","1.280510425567627","1.280510425567627","0.1603684425354004","0.1603684425354004","0.1603684425354004","0.369281142950058","0.369281142950058","0.369281142950058"
"6155","2.4716317653656006","2.4716317653656006","2.4716317653656006","1.280510425567627","1.280510425567627","1.280510425567627","0.1603684425354004","0.1603684425354004","0.1603684425354004","0.369281142950058","0.369281142950058","0.369281142950058"
"6156","2.104599952697754","2.104599952697754","2.104599952697754","0.8151175379753113","0.8151175379753113","0.8151175379753113","","","","0.5010852217674255","0.5010852217674255","0.5010852217674255"
"6157","2.104599952697754","2.104599952697754","2.104599952697754","0.8151175379753113","0.8151175379753113","0.8151175379753113","0.012349128723144531","0.012349128723144531","0.012349128723144531","0.5010852217674255","0.5010852217674255","0.5010852217674255"
"6158","2.104599952697754","2.104599952697754","2.104599952697754","0.8151175379753113","0.8151175379753113","0.8151175379753113","0.012349128723144531","0.012349128723144531","0.012349128723144531","0.5010852217674255","0.5010852217674255","0.5010852217674255"
"6159","2.104599952697754","2.104599952697754","2.104599952697754","0.8151175379753113","0.8151175379753113","0.8151175379753113","","","","0.5010852217674255","0.5010852217674255","0.5010852217674255"
"6160","2.104599952697754","2.104599952697754","2.104599952697754","0.8151175379753113","0.8151175379753113","0.8151175379753113","0.012349128723144531","0.012349128723144531","0.012349128723144531","0.5010852217674255","0.5010852217674255","0.5010852217674255"
"6161","","","","1.0005390644073486","1.0005390644073486","1.0005390644073486","0.08862102031707764","0.08862102031707764","0.08862102031707764","0.38225096464157104","0.38225096464157104","0.38225096464157104"
"6162","2.3087081909179688","2.3087081909179688","2.3087081909179688","1.0005390644073486","1.0005390644073486","1.0005390644073486","","","","0.38225096464157104","0.38225096464157104","0.38225096464157104"
"6163","2.3087081909179688","2.3087081909179688","2.3087081909179688","1.0005390644073486","1.0005390644073486","1.0005390644073486","0.08862102031707764","0.08862102031707764","0.08862102031707764","0.38225096464157104","0.38225096464157104","0.38225096464157104"
"6164","2.3087081909179688","2.3087081909179688","2.3087081909179688","1.0005390644073486","1.0005390644073486","1.0005390644073486","0.08862102031707764","0.08862102031707764","0.08862102031707764","0.38225096464157104","0.38225096464157104","0.38225096464157104"
"6165","2.3087081909179688","2.3087081909179688","2.3087081909179688","1.0005390644073486","1.0005390644073486","1.0005390644073486","0.08862102031707764","0.08862102031707764","0.08862102031707764","0.38225096464157104","0.38225096464157104","0.38225096464157104"
"6166","2.320436954498291","2.320436954498291","2.320436954498291","0.6451400518417358","0.6451400518417358","0.6451400518417358","0.01567339152097702","0.01567339152097702","0.01567339152097702","0.5299938321113586","0.5299938321113586","0.5299938321113586"
"6167","2.320436954498291","2.320436954498291","2.320436954498291","0.6451400518417358","0.6451400518417358","0.6451400518417358","0.01567339152097702","0.01567339152097702","0.01567339152097702","0.5299938321113586","0.5299938321113586","0.5299938321113586"
"6168","2.320436954498291","2.320436954498291","2.320436954498291","0.6451400518417358","0.6451400518417358","0.6451400518417358","0.01567339152097702","0.01567339152097702","0.01567339152097702","0.5299938321113586","0.5299938321113586","0.5299938321113586"
"6169","2.320436954498291","2.320436954498291","2.320436954498291","0.6451400518417358","0.6451400518417358","0.6451400518417358","","","","0.5299938321113586","0.5299938321113586","0.5299938321113586"
"6170","","","","0.6451400518417358","0.6451400518417358","0.6451400518417358","0.01567339152097702","0.01567339152097702","0.01567339152097702","0.5299938321113586","0.5299938321113586","0.5299938321113586"
"6171","","","","0.5339765548706055","0.5339765548706055","0.5339765548706055","","","","","",""
"6172","0.9760153293609619","0.9760153293609619","0.9760153293609619","0.5339765548706055","0.5339765548706055","0.5339765548706055","-0.2541130781173706","-0.2541130781173706","-0.2541130781173706","0.21408843994140625","0.21408843994140625","0.21408843994140625"
"6173","0.9760153293609619","0.9760153293609619","0.9760153293609619","0.5339765548706055","0.5339765548706055","0.5339765548706055","-0.2541130781173706","-0.2541130781173706","-0.2541130781173706","","",""
"6174","0.9760153293609619","0.9760153293609619","0.9760153293609619","","","","-0.2541130781173706","-0.2541130781173706","-0.2541130781173706","0.21408843994140625","0.21408843994140625","0.21408843994140625"
"6175","0.9760153293609619","0.9760153293609619","0.9760153293609619","0.5339765548706055","0.5339765548706055","0.5339765548706055","-0.2541130781173706","-0.2541130781173706","-0.2541130781173706","0.21408843994140625","0.21408843994140625","0.21408843994140625"
"6176","2.4831771850585938","2.4831771850585938","2.4831771850585938","0.606602668762207","0.606602668762207","0.606602668762207","-0.013263344764709473","-0.013263344764709473","-0.013263344764709473","0.3231799900531769","0.3231799900531769","0.3231799900531769"
"6177","","","","0.606602668762207","0.606602668762207","0.606602668762207","-0.013263344764709473","-0.013263344764709473","-0.013263344764709473","0.3231799900531769","0.3231799900531769","0.3231799900531769"
"6178","2.4831771850585938","2.4831771850585938","2.4831771850585938","0.606602668762207","0.606602668762207","0.606602668762207","-0.013263344764709473","-0.013263344764709473","-0.013263344764709473","0.3231799900531769","0.3231799900531769","0.3231799900531769"
"6179","2.4831771850585938","2.4831771850585938","2.4831771850585938","0.606602668762207","0.606602668762207","0.606602668762207","-0.013263344764709473","-0.013263344764709473","-0.013263344764709473","0.3231799900531769","0.3231799900531769","0.3231799900531769"
"6180","2.4831771850585938","2.4831771850585938","2.4831771850585938","","","","-0.013263344764709473","-0.013263344764709473","-0.013263344764709473","","",""
"6181","1.0244349241256714","1.0244349241256714","1.0244349241256714","0.5532886981964111","0.5532886981964111","0.5532886981964111","0.021219968795776367","0.021219968795776367","0.021219968795776367","0.2373320460319519","0.2373320460319519","0.2373320460319519"
"6182","","","","0.5532886981964111","0.5532886981964111","0.5532886981964111","0.021219968795776367","0.021219968795776367","0.021219968795776367","0.2373320460319519","0.2373320460319519","0.2373320460319519"
"6183","1.0244349241256714","1.0244349241256714","1.0244349241256714","0.5532886981964111","0.5532886981964111","0.5532886981964111","0.021219968795776367","0.021219968795776367","0.021219968795776367","","",""
"6184","1.0244349241256714","1.0244349241256714","1.0244349241256714","0.5532886981964111","0.5532886981964111","0.5532886981964111","0.021219968795776367","0.021219968795776367","0.021219968795776367","0.2373320460319519","0.2373320460319519","0.2373320460319519"
"6185","1.0244349241256714","1.0244349241256714","1.0244349241256714","0.5532886981964111","0.5532886981964111","0.5532886981964111","0.021219968795776367","0.021219968795776367","0.021219968795776367","0.2373320460319519","0.2373320460319519","0.2373320460319519"
"6186","2.3196732997894287","2.3196732997894287","2.3196732997894287","","","","0.03555774688720703","0.03555774688720703","0.03555774688720703","0.4985780119895935","0.4985780119895935","0.4985780119895935"
"6187","2.3196732997894287","2.3196732997894287","2.3196732997894287","","","","0.03555774688720703","0.03555774688720703","0.03555774688720703","","",""
"6188","2.3196732997894287","2.3196732997894287","2.3196732997894287","0.6421568989753723","0.6421568989753723","0.6421568989753723","","","","","",""
"6189","2.3196732997894287","2.3196732997894287","2.3196732997894287","0.6421568989753723","0.6421568989753723","0.6421568989753723","0.03555774688720703","0.03555774688720703","0.03555774688720703","0.4985780119895935","0.4985780119895935","0.4985780119895935"
