"Step","young-flower-175 - losses/policy_loss","young-flower-175 - losses/policy_loss__MIN","young-flower-175 - losses/policy_loss__MAX","young-flower-175 - losses/total_loss","young-flower-175 - losses/total_loss__MIN","young-flower-175 - losses/total_loss__MAX","young-flower-175 - losses/value_loss","young-flower-175 - losses/value_loss__MIN","young-flower-175 - losses/value_loss__MAX"
"5489","","","","","","","0.08334337174892426","0.08334337174892426","0.08334337174892426"
"5490","-0.005418986082077026","-0.005418986082077026","-0.005418986082077026","0.07736412435770035","0.07736412435770035","0.07736412435770035","0.08278311043977737","0.08278311043977737","0.08278311043977737"
"5491","0.12147244811058044","0.12147244811058044","0.12147244811058044","0.1803969144821167","0.1803969144821167","0.1803969144821167","0.05892447009682655","0.05892447009682655","0.05892447009682655"
"5492","0.11920461058616638","0.11920461058616638","0.11920461058616638","","","","","",""
"5493","0.11548656225204468","0.11548656225204468","0.11548656225204468","","","","0.05891399085521698","0.05891399085521698","0.05891399085521698"
"5494","0.11069758981466293","0.11069758981466293","0.11069758981466293","","","","0.058565832674503326","0.058565832674503326","0.058565832674503326"
"5495","0.10505374521017075","0.10505374521017075","0.10505374521017075","0.1630975753068924","0.1630975753068924","0.1630975753068924","","",""
"5496","","","","0.06387626379728317","0.06387626379728317","0.06387626379728317","","",""
"5497","-0.016804751008749008","-0.016804751008749008","-0.016804751008749008","","","","0.07955330610275269","0.07955330610275269","0.07955330610275269"
"5498","-0.01822645403444767","-0.01822645403444767","-0.01822645403444767","0.060893841087818146","0.060893841087818146","0.060893841087818146","0.07912029325962067","0.07912029325962067","0.07912029325962067"
"5499","-0.020150531083345413","-0.020150531083345413","-0.020150531083345413","0.05845712497830391","0.05845712497830391","0.05845712497830391","","",""
"5500","-0.022480983287096024","-0.022480983287096024","-0.022480983287096024","0.05554891750216484","0.05554891750216484","0.05554891750216484","0.07802990078926086","0.07802990078926086","0.07802990078926086"
"5501","0.00017520785331726074","0.00017520785331726074","0.00017520785331726074","0.041699618101119995","0.041699618101119995","0.041699618101119995","","",""
"5502","-0.000438690185546875","-0.000438690185546875","-0.000438690185546875","0.04073689877986908","0.04073689877986908","0.04073689877986908","0.041175588965415955","0.041175588965415955","0.041175588965415955"
"5503","-0.0014954060316085815","-0.0014954060316085815","-0.0014954060316085815","0.03926342353224754","0.03926342353224754","0.03926342353224754","0.040758829563856125","0.040758829563856125","0.040758829563856125"
"5504","-0.0029264986515045166","-0.0029264986515045166","-0.0029264986515045166","0.037377968430519104","0.037377968430519104","0.037377968430519104","0.04030446708202362","0.04030446708202362","0.04030446708202362"
"5505","-0.004673019051551819","-0.004673019051551819","-0.004673019051551819","0.035157330334186554","0.035157330334186554","0.035157330334186554","0.03983034938573837","0.03983034938573837","0.03983034938573837"
"5506","","","","0.04875480756163597","0.04875480756163597","0.04875480756163597","","",""
"5507","-0.000025093555450439453","-0.000025093555450439453","-0.000025093555450439453","0.04736567661166191","0.04736567661166191","0.04736567661166191","0.04739077016711235","0.04739077016711235","0.04739077016711235"
"5508","-0.0013903826475143433","-0.0013903826475143433","-0.0013903826475143433","0.04534173756837845","0.04534173756837845","0.04534173756837845","0.04673212021589279","0.04673212021589279","0.04673212021589279"
"5509","-0.0032467395067214966","-0.0032467395067214966","-0.0032467395067214966","0.04281230270862579","0.04281230270862579","0.04281230270862579","0.04605904221534729","0.04605904221534729","0.04605904221534729"
"5510","-0.005538731813430786","-0.005538731813430786","-0.005538731813430786","0.03985428810119629","0.03985428810119629","0.03985428810119629","","",""
"5511","-0.011116514913737774","-0.011116514913737774","-0.011116514913737774","","","","0.08685380965471268","0.08685380965471268","0.08685380965471268"
"5512","-0.011746589094400406","-0.011746589094400406","-0.011746589094400406","0.0756232738494873","0.0756232738494873","0.0756232738494873","0.08736985921859741","0.08736985921859741","0.08736985921859741"
"5513","-0.012848468497395515","-0.012848468497395515","-0.012848468497395515","0.07431300729513168","0.07431300729513168","0.07431300729513168","0.08716147392988205","0.08716147392988205","0.08716147392988205"
"5514","-0.014346768148243427","-0.014346768148243427","-0.014346768148243427","0.07203766703605652","0.07203766703605652","0.07203766703605652","0.08638443797826767","0.08638443797826767","0.08638443797826767"
"5515","-0.016175273805856705","-0.016175273805856705","-0.016175273805856705","0.06899206340312958","0.06899206340312958","0.06899206340312958","0.08516733348369598","0.08516733348369598","0.08516733348369598"
"5516","-0.022931797429919243","-0.022931797429919243","-0.022931797429919243","0.060498498380184174","0.060498498380184174","0.060498498380184174","0.08343029767274857","0.08343029767274857","0.08343029767274857"
"5517","-0.024115698412060738","-0.024115698412060738","-0.024115698412060738","","","","0.08312761038541794","0.08312761038541794","0.08312761038541794"
"5518","-0.026133529841899872","-0.026133529841899872","-0.026133529841899872","0.05659116059541702","0.05659116059541702","0.05659116059541702","0.0827246904373169","0.0827246904373169","0.0827246904373169"
"5519","-0.02882889285683632","-0.02882889285683632","-0.02882889285683632","0.05341477319598198","0.05341477319598198","0.05341477319598198","0.0822436660528183","0.0822436660528183","0.0822436660528183"
"5520","-0.03206252306699753","-0.03206252306699753","-0.03206252306699753","0.049638696014881134","0.049638696014881134","0.049638696014881134","0.08170121908187866","0.08170121908187866","0.08170121908187866"
"5521","0.04131540656089783","0.04131540656089783","0.04131540656089783","0.0967743992805481","0.0967743992805481","0.0967743992805481","0.05545899644494057","0.05545899644494057","0.05545899644494057"
"5522","0.04007454216480255","0.04007454216480255","0.04007454216480255","","","","0.05543878301978111","0.05543878301978111","0.05543878301978111"
"5523","0.03789151832461357","0.03789151832461357","0.03789151832461357","0.09321419894695282","0.09321419894695282","0.09321419894695282","0.05532268434762955","0.05532268434762955","0.05532268434762955"
"5524","0.03496517986059189","0.03496517986059189","0.03496517986059189","0.09008748829364777","0.09008748829364777","0.09008748829364777","0.055122312158346176","0.055122312158346176","0.055122312158346176"
"5525","0.0314197838306427","0.0314197838306427","0.0314197838306427","0.0862690731883049","0.0862690731883049","0.0862690731883049","0.0548492893576622","0.0548492893576622","0.0548492893576622"
"5526","","","","-0.1177927777171135","-0.1177927777171135","-0.1177927777171135","","",""
"5527","-0.18065740168094635","-0.18065740168094635","-0.18065740168094635","-0.11952364444732666","-0.11952364444732666","-0.11952364444732666","0.06113375723361969","0.06113375723361969","0.06113375723361969"
"5528","-0.1826867312192917","-0.1826867312192917","-0.1826867312192917","-0.12228487432003021","-0.12228487432003021","-0.12228487432003021","","",""
"5529","-0.18539144098758698","-0.18539144098758698","-0.18539144098758698","-0.12587885558605194","-0.12587885558605194","-0.12587885558605194","","",""
"5530","-0.18866150081157684","-0.18866150081157684","-0.18866150081157684","","","","","",""
"5531","0.0003261077217757702","0.0003261077217757702","0.0003261077217757702","0.09376457333564758","0.09376457333564758","0.09376457333564758","0.09343846887350082","0.09343846887350082","0.09343846887350082"
"5532","-0.0014672401593998075","-0.0014672401593998075","-0.0014672401593998075","0.0912512019276619","0.0912512019276619","0.0912512019276619","","",""
"5533","-0.004273766651749611","-0.004273766651749611","-0.004273766651749611","","","","0.09174443036317825","0.09174443036317825","0.09174443036317825"
"5535","","","","0.07731799781322479","0.07731799781322479","0.07731799781322479","","",""
"5536","0.010291334241628647","0.010291334241628647","0.010291334241628647","0.05779089778661728","0.05779089778661728","0.05779089778661728","0.04749956354498863","0.04749956354498863","0.04749956354498863"
"5537","0.009228979237377644","0.009228979237377644","0.009228979237377644","0.056869279593229294","0.056869279593229294","0.056869279593229294","0.047640301287174225","0.047640301287174225","0.047640301287174225"
"5538","0.007469729986041784","0.007469729986041784","0.007469729986041784","0.05513375252485275","0.05513375252485275","0.05513375252485275","0.04766402393579483","0.04766402393579483","0.04766402393579483"
"5539","0.005120140966027975","0.005120140966027975","0.005120140966027975","0.052700474858284","0.052700474858284","0.052700474858284","","",""
"5540","0.0023029570002108812","0.0023029570002108812","0.0023029570002108812","0.049703534692525864","0.049703534692525864","0.049703534692525864","","",""
"5541","0.011082899756729603","0.011082899756729603","0.011082899756729603","0.05540046840906143","0.05540046840906143","0.05540046840906143","0.044317569583654404","0.044317569583654404","0.044317569583654404"
"5542","0.009976070374250412","0.009976070374250412","0.009976070374250412","0.05408506467938423","0.05408506467938423","0.05408506467938423","0.04410899430513382","0.04410899430513382","0.04410899430513382"
"5543","0.008114166557788849","0.008114166557788849","0.008114166557788849","0.05189552158117294","0.05189552158117294","0.05189552158117294","","",""
"5544","0.005652979947626591","0.005652979947626591","0.005652979947626591","0.04901781305670738","0.04901781305670738","0.04901781305670738","0.043364834040403366","0.043364834040403366","0.043364834040403366"
"5545","0.0026762152556329966","0.0026762152556329966","0.0026762152556329966","0.0455625094473362","0.0455625094473362","0.0455625094473362","0.042886294424533844","0.042886294424533844","0.042886294424533844"
"5546","0.07123788446187973","0.07123788446187973","0.07123788446187973","0.13891561329364777","0.13891561329364777","0.13891561329364777","0.06767772883176804","0.06767772883176804","0.06767772883176804"
"5547","0.06987320631742477","0.06987320631742477","0.06987320631742477","0.136855810880661","0.136855810880661","0.136855810880661","0.06698261201381683","0.06698261201381683","0.06698261201381683"
"5548","0.06752011924982071","0.06752011924982071","0.06752011924982071","0.13364937901496887","0.13364937901496887","0.13364937901496887","0.06612926721572876","0.06612926721572876","0.06612926721572876"
"5549","0.06436926126480103","0.06436926126480103","0.06436926126480103","0.12954725325107574","0.12954725325107574","0.12954725325107574","0.06517799198627472","0.06517799198627472","0.06517799198627472"
"5550","0.06055305525660515","0.06055305525660515","0.06055305525660515","0.12472379207611084","0.12472379207611084","0.12472379207611084","0.0641707330942154","0.0641707330942154","0.0641707330942154"
"5551","0.0479750856757164","0.0479750856757164","0.0479750856757164","0.08309447765350342","0.08309447765350342","0.08309447765350342","0.035119395703077316","0.035119395703077316","0.035119395703077316"
"5552","0.047218043357133865","0.047218043357133865","0.047218043357133865","0.08179696649312973","0.08179696649312973","0.08179696649312973","0.034578923135995865","0.034578923135995865","0.034578923135995865"
"5553","","","","0.0798671543598175","0.0798671543598175","0.0798671543598175","","",""
"5554","","","","0.07741756737232208","0.07741756737232208","0.07741756737232208","0.03356865420937538","0.03356865420937538","0.03356865420937538"
"5555","0.04142875224351883","0.04142875224351883","0.04142875224351883","0.07455109804868698","0.07455109804868698","0.07455109804868698","0.03312234580516815","0.03312234580516815","0.03312234580516815"
"5556","","","","0.11951430141925812","0.11951430141925812","0.11951430141925812","0.06145629659295082","0.06145629659295082","0.06145629659295082"
"5557","0.05690033733844757","0.05690033733844757","0.05690033733844757","0.11746986210346222","0.11746986210346222","0.11746986210346222","0.06056952849030495","0.06056952849030495","0.06056952849030495"
"5558","0.054907772690057755","0.054907772690057755","0.054907772690057755","0.11451339721679688","0.11451339721679688","0.11451339721679688","0.05960562452673912","0.05960562452673912","0.05960562452673912"
"5559","0.052236564457416534","0.052236564457416534","0.052236564457416534","0.11083639413118362","0.11083639413118362","0.11083639413118362","0.05859982967376709","0.05859982967376709","0.05859982967376709"
"5560","0.04899681359529495","0.04899681359529495","0.04899681359529495","0.10658100247383118","0.10658100247383118","0.10658100247383118","0.05758419260382652","0.05758419260382652","0.05758419260382652"
"5561","","","","","","","0.06922311335802078","0.06922311335802078","0.06922311335802078"
"5562","","","","0.06016629561781883","0.06016629561781883","0.06016629561781883","0.06888246536254883","0.06888246536254883","0.06888246536254883"
"5563","-0.010150615125894547","-0.010150615125894547","-0.010150615125894547","0.05831996724009514","0.05831996724009514","0.05831996724009514","0.06847058236598969","0.06847058236598969","0.06847058236598969"
"5564","-0.012127641588449478","-0.012127641588449478","-0.012127641588449478","0.05586770549416542","0.05586770549416542","0.05586770549416542","","",""
"5565","-0.014574221335351467","-0.014574221335351467","-0.014574221335351467","","","","0.06746473163366318","0.06746473163366318","0.06746473163366318"
"5566","0.11951357871294022","0.11951357871294022","0.11951357871294022","","","","0.03189316764473915","0.03189316764473915","0.03189316764473915"
"5567","0.11605949699878693","0.11605949699878693","0.11605949699878693","","","","0.03194615617394447","0.03194615617394447","0.03194615617394447"
"5568","0.11057615280151367","0.11057615280151367","0.11057615280151367","0.14253315329551697","0.14253315329551697","0.14253315329551697","0.031957000494003296","0.031957000494003296","0.031957000494003296"
"5569","0.10384531319141388","0.10384531319141388","0.10384531319141388","0.1357661783695221","0.1357661783695221","0.1357661783695221","0.03192085772752762","0.03192085772752762","0.03192085772752762"
"5570","0.09595619887113571","0.09595619887113571","0.09595619887113571","0.12779724597930908","0.12779724597930908","0.12779724597930908","0.03184104338288307","0.03184104338288307","0.03184104338288307"
"5571","0.00768979312852025","0.00768979312852025","0.00768979312852025","0.06859657168388367","0.06859657168388367","0.06859657168388367","0.060906775295734406","0.060906775295734406","0.060906775295734406"
"5572","0.006810346152633429","0.006810346152633429","0.006810346152633429","0.06755103170871735","0.06755103170871735","0.06755103170871735","0.06074068695306778","0.06074068695306778","0.06074068695306778"
"5573","0.005264513194561005","0.005264513194561005","0.005264513194561005","0.0655098408460617","0.0655098408460617","0.0655098408460617","0.0602453276515007","0.0602453276515007","0.0602453276515007"
"5574","0.0031868466176092625","0.0031868466176092625","0.0031868466176092625","","","","","",""
"5575","","","","0.05921091139316559","0.05921091139316559","0.05921091139316559","0.05856117233633995","0.05856117233633995","0.05856117233633995"
"5576","0.0932927057147026","0.0932927057147026","0.0932927057147026","","","","0.05634692311286926","0.05634692311286926","0.05634692311286926"
"5577","","","","0.14826028048992157","0.14826028048992157","0.14826028048992157","0.056298431009054184","0.056298431009054184","0.056298431009054184"
"5578","0.08967958390712738","0.08967958390712738","0.08967958390712738","0.14581139385700226","0.14581139385700226","0.14581139385700226","0.05613180622458458","0.05613180622458458","0.05613180622458458"
"5579","","","","0.14248403906822205","0.14248403906822205","0.14248403906822205","0.05586183816194534","0.05586183816194534","0.05586183816194534"
"5580","0.08330391347408295","0.08330391347408295","0.08330391347408295","0.1388106346130371","0.1388106346130371","0.1388106346130371","0.05550672113895416","0.05550672113895416","0.05550672113895416"
"5582","-0.014929343946278095","-0.014929343946278095","-0.014929343946278095","0.031008489429950714","0.031008489429950714","0.031008489429950714","0.045937832444906235","0.045937832444906235","0.045937832444906235"
"5583","-0.016672244295477867","-0.016672244295477867","-0.016672244295477867","0.02908412180840969","0.02908412180840969","0.02908412180840969","0.04575636610388756","0.04575636610388756","0.04575636610388756"
"5584","","","","0.026415344327688217","0.026415344327688217","0.026415344327688217","0.04553338512778282","0.04553338512778282","0.04553338512778282"
"5585","-0.021730799227952957","-0.021730799227952957","-0.021730799227952957","0.023548178374767303","0.023548178374767303","0.023548178374767303","0.04527897760272026","0.04527897760272026","0.04527897760272026"
"5586","","","","0.019212786108255386","0.019212786108255386","0.019212786108255386","0.061834920197725296","0.061834920197725296","0.061834920197725296"
"5587","-0.043509677052497864","-0.043509677052497864","-0.043509677052497864","0.018165044486522675","0.018165044486522675","0.018165044486522675","0.06167472153902054","0.06167472153902054","0.06167472153902054"
"5588","-0.04506341740489006","-0.04506341740489006","-0.04506341740489006","","","","0.0614100806415081","0.0614100806415081","0.0614100806415081"
"5589","-0.0471632145345211","-0.0471632145345211","-0.0471632145345211","0.013895034790039062","0.013895034790039062","0.013895034790039062","0.061058249324560165","0.061058249324560165","0.061058249324560165"
"5590","","","","0.010904558002948761","0.010904558002948761","0.010904558002948761","0.060635045170784","0.060635045170784","0.060635045170784"
"5591","0.009610500186681747","0.009610500186681747","0.009610500186681747","0.11520189046859741","0.11520189046859741","0.11520189046859741","0.10559139400720596","0.10559139400720596","0.10559139400720596"
"5592","0.008206610567867756","0.008206610567867756","0.008206610567867756","0.11330018192529678","0.11330018192529678","0.11330018192529678","","",""
"5593","0.005920254625380039","0.005920254625380039","0.005920254625380039","","","","0.10433460026979446","0.10433460026979446","0.10433460026979446"
"5594","0.0029422775842249393","0.0029422775842249393","0.0029422775842249393","0.10631318390369415","0.10631318390369415","0.10631318390369415","","",""
"5595","","","","0.10162926465272903","0.10162926465272903","0.10162926465272903","0.10225208848714828","0.10225208848714828","0.10225208848714828"
"5596","-0.012862362898886204","-0.012862362898886204","-0.012862362898886204","","","","0.06431472301483154","0.06431472301483154","0.06431472301483154"
"5597","-0.013595995493233204","-0.013595995493233204","-0.013595995493233204","0.05056307837367058","0.05056307837367058","0.05056307837367058","0.06415907293558121","0.06415907293558121","0.06415907293558121"
"5598","-0.014886115677654743","-0.014886115677654743","-0.014886115677654743","0.0490344800055027","0.0490344800055027","0.0490344800055027","0.06392059475183487","0.06392059475183487","0.06392059475183487"
"5599","-0.01663951575756073","-0.01663951575756073","-0.01663951575756073","0.04697825759649277","0.04697825759649277","0.04697825759649277","0.0636177733540535","0.0636177733540535","0.0636177733540535"
"5600","-0.01879652589559555","-0.01879652589559555","-0.01879652589559555","0.04446287453174591","0.04446287453174591","0.04446287453174591","0.06325940042734146","0.06325940042734146","0.06325940042734146"
"5601","0.0383387990295887","0.0383387990295887","0.0383387990295887","0.11551149189472198","0.11551149189472198","0.11551149189472198","","",""
"5602","0.0372183658182621","0.0372183658182621","0.0372183658182621","0.11438095569610596","0.11438095569610596","0.11438095569610596","0.07716259360313416","0.07716259360313416","0.07716259360313416"
"5603","0.035262733697891235","0.035262733697891235","0.035262733697891235","","","","0.07687005400657654","0.07687005400657654","0.07687005400657654"
"5604","0.03262162581086159","0.03262162581086159","0.03262162581086159","0.10897205770015717","0.10897205770015717","0.10897205770015717","0.07635042816400528","0.07635042816400528","0.07635042816400528"
"5605","","","","0.1050460934638977","0.1050460934638977","0.1050460934638977","0.0756472647190094","0.0756472647190094","0.0756472647190094"
"5606","0.05091913416981697","0.05091913416981697","0.05091913416981697","0.10161745548248291","0.10161745548248291","0.10161745548248291","0.05069832131266594","0.05069832131266594","0.05069832131266594"
"5607","0.04989449679851532","0.04989449679851532","0.04989449679851532","0.09987713396549225","0.09987713396549225","0.09987713396549225","0.04998263344168663","0.04998263344168663","0.04998263344168663"
"5608","0.04815450310707092","0.04815450310707092","0.04815450310707092","","","","0.049055930227041245","0.049055930227041245","0.049055930227041245"
"5609","","","","0.09381570667028427","0.09381570667028427","0.09381570667028427","0.04798579961061478","0.04798579961061478","0.04798579961061478"
"5610","0.04301627725362778","0.04301627725362778","0.04301627725362778","0.0898495763540268","0.0898495763540268","0.0898495763540268","0.046833302825689316","0.046833302825689316","0.046833302825689316"
"5611","0.025760306045413017","0.025760306045413017","0.025760306045413017","0.05544038861989975","0.05544038861989975","0.05544038861989975","0.02968008443713188","0.02968008443713188","0.02968008443713188"
"5612","0.02493436075747013","0.02493436075747013","0.02493436075747013","0.05411538481712341","0.05411538481712341","0.05411538481712341","0.029181024059653282","0.029181024059653282","0.029181024059653282"
"5613","","","","0.052195653319358826","0.052195653319358826","0.052195653319358826","0.028719665482640266","0.028719665482640266","0.028719665482640266"
"5614","0.02147897705435753","0.02147897705435753","0.02147897705435753","0.04978358373045921","0.04978358373045921","0.04978358373045921","0.028304606676101685","0.028304606676101685","0.028304606676101685"
"5615","0.019031113013625145","0.019031113013625145","0.019031113013625145","0.04697147011756897","0.04697147011756897","0.04697147011756897","0.027940355241298676","0.027940355241298676","0.027940355241298676"
"5616","0.03746851906180382","0.03746851906180382","0.03746851906180382","0.09948460757732391","0.09948460757732391","0.09948460757732391","","",""
"5617","0.03664421662688255","0.03664421662688255","0.03664421662688255","0.09851834177970886","0.09851834177970886","0.09851834177970886","0.06187412887811661","0.06187412887811661","0.06187412887811661"
"5618","0.03513287752866745","0.03513287752866745","0.03513287752866745","0.09683452546596527","0.09683452546596527","0.09683452546596527","","",""
"5619","0.033055391162633896","0.033055391162633896","0.033055391162633896","0.09455132484436035","0.09455132484436035","0.09455132484436035","0.061495937407016754","0.061495937407016754","0.061495937407016754"
"5620","0.030482284724712372","0.030482284724712372","0.030482284724712372","0.09173716604709625","0.09173716604709625","0.09173716604709625","0.06125488504767418","0.06125488504767418","0.06125488504767418"
"5621","0.07552804797887802","0.07552804797887802","0.07552804797887802","","","","0.0356166698038578","0.0356166698038578","0.0356166698038578"
"5622","0.07450807839632034","0.07450807839632034","0.07450807839632034","0.10971660912036896","0.10971660912036896","0.10971660912036896","","",""
"5623","0.07275845855474472","0.07275845855474472","0.07275845855474472","0.10751238465309143","0.10751238465309143","0.10751238465309143","0.03475392237305641","0.03475392237305641","0.03475392237305641"
"5624","0.07042106240987778","0.07042106240987778","0.07042106240987778","0.1047021746635437","0.1047021746635437","0.1047021746635437","0.03428111597895622","0.03428111597895622","0.03428111597895622"
"5625","0.0675908550620079","0.0675908550620079","0.0675908550620079","0.10139895975589752","0.10139895975589752","0.10139895975589752","0.03380810096859932","0.03380810096859932","0.03380810096859932"
"5626","0.1908947229385376","0.1908947229385376","0.1908947229385376","0.35773491859436035","0.35773491859436035","0.35773491859436035","0.16684018075466156","0.16684018075466156","0.16684018075466156"
"5627","0.188007190823555","0.188007190823555","0.188007190823555","0.3535058796405792","0.3535058796405792","0.3535058796405792","0.16549868881702423","0.16549868881702423","0.16549868881702423"
"5628","0.18365813791751862","0.18365813791751862","0.18365813791751862","0.34734711050987244","0.34734711050987244","0.34734711050987244","0.16368897259235382","0.16368897259235382","0.16368897259235382"
"5629","0.1783713847398758","0.1783713847398758","0.1783713847398758","0.339932382106781","0.339932382106781","0.339932382106781","0.1615609973669052","0.1615609973669052","0.1615609973669052"
"5630","0.17253006994724274","0.17253006994724274","0.17253006994724274","0.33174121379852295","0.33174121379852295","0.33174121379852295","","",""
"5631","-0.0008957870304584503","-0.0008957870304584503","-0.0008957870304584503","0.06492660939693451","0.06492660939693451","0.06492660939693451","","",""
"5632","-0.001908203586935997","-0.001908203586935997","-0.001908203586935997","0.06419295817613602","0.06419295817613602","0.06419295817613602","0.06610116362571716","0.06610116362571716","0.06610116362571716"
"5633","-0.0035870838910341263","-0.0035870838910341263","-0.0035870838910341263","","","","0.06608384102582932","0.06608384102582932","0.06608384102582932"
"5634","-0.005812987685203552","-0.005812987685203552","-0.005812987685203552","0.05999770760536194","0.05999770760536194","0.05999770760536194","0.06581069529056549","0.06581069529056549","0.06581069529056549"
"5635","-0.008463384583592415","-0.008463384583592415","-0.008463384583592415","0.05686196684837341","0.05686196684837341","0.05686196684837341","0.06532534956932068","0.06532534956932068","0.06532534956932068"
"5636","","","","0.03186897933483124","0.03186897933483124","0.03186897933483124","0.06718870252370834","0.06718870252370834","0.06718870252370834"
"5637","-0.03679116070270538","-0.03679116070270538","-0.03679116070270538","0.029666781425476074","0.029666781425476074","0.029666781425476074","0.06645794212818146","0.06645794212818146","0.06645794212818146"
"5638","-0.039132751524448395","-0.039132751524448395","-0.039132751524448395","0.026320695877075195","0.026320695877075195","0.026320695877075195","0.06545344740152359","0.06545344740152359","0.06545344740152359"
"5639","-0.04193419590592384","-0.04193419590592384","-0.04193419590592384","0.02231511101126671","0.02231511101126671","0.02231511101126671","0.06424930691719055","0.06424930691719055","0.06424930691719055"
"5640","-0.0449054054915905","-0.0449054054915905","-0.0449054054915905","0.01801271364092827","0.01801271364092827","0.01801271364092827","","",""
"5641","-0.007816975936293602","-0.007816975936293602","-0.007816975936293602","0.0584772527217865","0.0584772527217865","0.0584772527217865","","",""
"5642","-0.008543393574655056","-0.008543393574655056","-0.008543393574655056","0.05755364149808884","0.05755364149808884","0.05755364149808884","","",""
"5643","-0.009855460375547409","-0.009855460375547409","-0.009855460375547409","0.05598985031247139","0.05598985031247139","0.05598985031247139","0.0658453106880188","0.0658453106880188","0.0658453106880188"
"5644","","","","0.05389854311943054","0.05389854311943054","0.05389854311943054","0.06554959714412689","0.06554959714412689","0.06554959714412689"
"5645","-0.013852758333086967","-0.013852758333086967","-0.013852758333086967","0.05136097967624664","0.05136097967624664","0.05136097967624664","0.06521373987197876","0.06521373987197876","0.06521373987197876"
"5646","0.0013467196840792894","0.0013467196840792894","0.0013467196840792894","0.03422226756811142","0.03422226756811142","0.03422226756811142","0.03287554904818535","0.03287554904818535","0.03287554904818535"
"5647","0.000622964056674391","0.000622964056674391","0.000622964056674391","0.03371043503284454","0.03371043503284454","0.03371043503284454","","",""
"5648","-0.0006743115955032408","-0.0006743115955032408","-0.0006743115955032408","0.03247392922639847","0.03247392922639847","0.03247392922639847","0.03314824029803276","0.03314824029803276","0.03314824029803276"
"5649","","","","0.030621811747550964","0.030621811747550964","0.030621811747550964","0.03307134285569191","0.03307134285569191","0.03307134285569191"
"5650","","","","0.028224848210811615","0.028224848210811615","0.028224848210811615","0.032875753939151764","0.032875753939151764","0.032875753939151764"
"5651","0.017711250111460686","0.017711250111460686","0.017711250111460686","","","","0.06274920701980591","0.06274920701980591","0.06274920701980591"
"5652","0.017049087211489677","0.017049087211489677","0.017049087211489677","0.07935548573732376","0.07935548573732376","0.07935548573732376","0.06230640038847923","0.06230640038847923","0.06230640038847923"
"5653","","","","0.0774608626961708","0.0774608626961708","0.0774608626961708","0.06164717301726341","0.06164717301726341","0.06164717301726341"
"5654","0.014096084050834179","0.014096084050834179","0.014096084050834179","","","","0.060828160494565964","0.060828160494565964","0.060828160494565964"
"5655","","","","0.0719975009560585","0.0719975009560585","0.0719975009560585","0.05989504233002663","0.05989504233002663","0.05989504233002663"
"5656","","","","0.061158232390880585","0.061158232390880585","0.061158232390880585","","",""
"5657","-0.0002066679298877716","-0.0002066679298877716","-0.0002066679298877716","","","","0.060803528875112534","0.060803528875112534","0.060803528875112534"
"5658","-0.0013098455965518951","-0.0013098455965518951","-0.0013098455965518951","0.059469711035490036","0.059469711035490036","0.059469711035490036","0.06077955663204193","0.06077955663204193","0.06077955663204193"
"5659","-0.002845112234354019","-0.002845112234354019","-0.002845112234354019","0.05785919353365898","0.05785919353365898","0.05785919353365898","0.060704305768013","0.060704305768013","0.060704305768013"
"5660","-0.004755672067403793","-0.004755672067403793","-0.004755672067403793","0.055819470435380936","0.055819470435380936","0.055819470435380936","","",""
"5661","0.04076475650072098","0.04076475650072098","0.04076475650072098","0.07072614878416061","0.07072614878416061","0.07072614878416061","0.029961392283439636","0.029961392283439636","0.029961392283439636"
"5662","0.03994935378432274","0.03994935378432274","0.03994935378432274","0.06967592239379883","0.06967592239379883","0.06967592239379883","0.02972656860947609","0.02972656860947609","0.02972656860947609"
"5663","0.03849877789616585","0.03849877789616585","0.03849877789616585","","","","0.029432659968733788","0.029432659968733788","0.029432659968733788"
"5664","0.03653080761432648","0.03653080761432648","0.03653080761432648","0.06562933325767517","0.06562933325767517","0.06562933325767517","0.029098523780703545","0.029098523780703545","0.029098523780703545"
"5665","0.03412454202771187","0.03412454202771187","0.03412454202771187","0.06286352872848511","0.06286352872848511","0.06286352872848511","0.02873898856341839","0.02873898856341839","0.02873898856341839"
"5666","","","","0.023947469890117645","0.023947469890117645","0.023947469890117645","0.0782553106546402","0.0782553106546402","0.0782553106546402"
"5667","-0.055121634155511856","-0.055121634155511856","-0.055121634155511856","0.023255188018083572","0.023255188018083572","0.023255188018083572","0.07837682217359543","0.07837682217359543","0.07837682217359543"
"5668","-0.056542132049798965","-0.056542132049798965","-0.056542132049798965","0.0216362364590168","0.0216362364590168","0.0216362364590168","","",""
"5669","-0.058462951332330704","-0.058462951332330704","-0.058462951332330704","0.01925429329276085","0.01925429329276085","0.01925429329276085","0.07771724462509155","0.07771724462509155","0.07771724462509155"
"5670","-0.06081441789865494","-0.06081441789865494","-0.06081441789865494","0.016231626272201538","0.016231626272201538","0.016231626272201538","0.07704604417085648","0.07704604417085648","0.07704604417085648"
"5671","0.04714810848236084","0.04714810848236084","0.04714810848236084","0.10090549290180206","0.10090549290180206","0.10090549290180206","0.053757380694150925","0.053757380694150925","0.053757380694150925"
"5672","0.046028994023799896","0.046028994023799896","0.046028994023799896","0.0997532457113266","0.0997532457113266","0.0997532457113266","0.053724255412817","0.053724255412817","0.053724255412817"
