"Step","light-hill-20 - returns/mean","light-hill-20 - returns/mean__MIN","light-hill-20 - returns/mean__MAX","light-hill-20 - returns/std","light-hill-20 - returns/std__MIN","light-hill-20 - returns/std__MAX"
"246","1.0162910223007202","1.0162910223007202","1.0162910223007202","0.6370912194252014","0.6370912194252014","0.6370912194252014"
"247","1.0162910223007202","1.0162910223007202","1.0162910223007202","0.6370912194252014","0.6370912194252014","0.6370912194252014"
"248","1.0162910223007202","1.0162910223007202","1.0162910223007202","0.6370912194252014","0.6370912194252014","0.6370912194252014"
"249","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"250","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"251","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"252","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"253","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"254","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"255","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"256","0.9985524415969849","0.9985524415969849","0.9985524415969849","0.5059905052185059","0.5059905052185059","0.5059905052185059"
"257","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"258","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"259","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"260","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"261","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"262","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"263","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"264","0.663261353969574","0.663261353969574","0.663261353969574","0.502215564250946","0.502215564250946","0.502215564250946"
"265","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"266","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"267","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"268","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"269","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"270","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"271","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"272","0.6561216711997986","0.6561216711997986","0.6561216711997986","0.4972594082355499","0.4972594082355499","0.4972594082355499"
"273","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"274","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"275","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"276","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"277","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"278","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"279","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"280","0.557492733001709","0.557492733001709","0.557492733001709","0.3651941120624542","0.3651941120624542","0.3651941120624542"
"281","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"282","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"283","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"284","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"285","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"286","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"287","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"288","0.40580034255981445","0.40580034255981445","0.40580034255981445","0.4615287780761719","0.4615287780761719","0.4615287780761719"
"289","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"290","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"291","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"292","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"293","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"294","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"295","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"296","0.4425690770149231","0.4425690770149231","0.4425690770149231","0.4693015217781067","0.4693015217781067","0.4693015217781067"
"297","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"298","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"299","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"300","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"301","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"302","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"303","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"304","0.19197311997413635","0.19197311997413635","0.19197311997413635","0.4544657766819","0.4544657766819","0.4544657766819"
"305","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"306","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"307","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"308","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"309","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"310","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"311","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"312","-0.006626090966165066","-0.006626090966165066","-0.006626090966165066","0.5165520310401917","0.5165520310401917","0.5165520310401917"
"313","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"314","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"315","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"316","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"317","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"318","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"319","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"320","0.0666736587882042","0.0666736587882042","0.0666736587882042","0.47594738006591797","0.47594738006591797","0.47594738006591797"
"321","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"322","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"323","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"324","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"325","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"326","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"327","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"328","-0.064324289560318","-0.064324289560318","-0.064324289560318","0.3463912606239319","0.3463912606239319","0.3463912606239319"
"329","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"330","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"331","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"332","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"333","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"334","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"335","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"336","-0.06512054800987244","-0.06512054800987244","-0.06512054800987244","0.3891066312789917","0.3891066312789917","0.3891066312789917"
"337","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"338","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"339","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"340","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"341","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"342","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"343","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"344","-0.0739065408706665","-0.0739065408706665","-0.0739065408706665","0.4869893789291382","0.4869893789291382","0.4869893789291382"
"345","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"346","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"347","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"348","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"349","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"350","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"351","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"352","0.00003407460462767631","0.00003407460462767631","0.00003407460462767631","0.6244112849235535","0.6244112849235535","0.6244112849235535"
"353","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"354","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"355","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"356","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"357","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"358","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"359","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"360","-0.20244786143302917","-0.20244786143302917","-0.20244786143302917","0.3885773718357086","0.3885773718357086","0.3885773718357086"
"361","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"362","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"363","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"364","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"365","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"366","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"367","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"368","-0.29042041301727295","-0.29042041301727295","-0.29042041301727295","0.5214500427246094","0.5214500427246094","0.5214500427246094"
"369","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"370","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"371","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"372","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"373","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"374","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"375","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"376","-0.4067942202091217","-0.4067942202091217","-0.4067942202091217","0.44101202487945557","0.44101202487945557","0.44101202487945557"
"377","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"378","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"379","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"380","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"381","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"382","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"383","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"384","-0.3957572877407074","-0.3957572877407074","-0.3957572877407074","0.6690735816955566","0.6690735816955566","0.6690735816955566"
"385","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"386","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"387","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"388","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"389","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"390","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"391","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"392","-0.6432259678840637","-0.6432259678840637","-0.6432259678840637","0.5153803825378418","0.5153803825378418","0.5153803825378418"
"393","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"394","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"395","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"396","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"397","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"398","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"399","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"400","-0.6135445237159729","-0.6135445237159729","-0.6135445237159729","0.6085495352745056","0.6085495352745056","0.6085495352745056"
"401","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"402","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"403","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"404","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"405","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"406","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"407","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"408","-0.7378562688827515","-0.7378562688827515","-0.7378562688827515","0.7027498483657837","0.7027498483657837","0.7027498483657837"
"409","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"410","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"411","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"412","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"413","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"414","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"415","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"416","-0.561237633228302","-0.561237633228302","-0.561237633228302","0.609625518321991","0.609625518321991","0.609625518321991"
"417","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"418","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"419","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"420","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"421","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"422","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"423","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"424","-0.9172711372375488","-0.9172711372375488","-0.9172711372375488","0.7427101135253906","0.7427101135253906","0.7427101135253906"
"425","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"426","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"427","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"428","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"429","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"430","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"431","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"432","-0.9467071294784546","-0.9467071294784546","-0.9467071294784546","0.6297594904899597","0.6297594904899597","0.6297594904899597"
"433","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"434","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"435","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"436","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"437","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"438","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"439","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"440","-1.085023045539856","-1.085023045539856","-1.085023045539856","0.6471264958381653","0.6471264958381653","0.6471264958381653"
"441","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"442","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"443","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"444","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"445","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"446","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"447","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"448","-1.1392629146575928","-1.1392629146575928","-1.1392629146575928","0.783237099647522","0.783237099647522","0.783237099647522"
"449","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"450","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"451","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"452","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"453","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"454","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"455","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"456","-1.1694053411483765","-1.1694053411483765","-1.1694053411483765","0.8885897397994995","0.8885897397994995","0.8885897397994995"
"457","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"458","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"459","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"460","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"461","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"462","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"463","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"464","-0.9436565637588501","-0.9436565637588501","-0.9436565637588501","0.6863313317298889","0.6863313317298889","0.6863313317298889"
"465","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"466","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"467","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"468","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"469","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"470","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"471","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"472","-1.378561019897461","-1.378561019897461","-1.378561019897461","0.990537703037262","0.990537703037262","0.990537703037262"
"473","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"474","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"475","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"476","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"477","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"478","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"479","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
"480","-1.111998438835144","-1.111998438835144","-1.111998438835144","0.8780872821807861","0.8780872821807861","0.8780872821807861"
