"Step","still-voice-16 - returns/mean","still-voice-16 - returns/mean__MIN","still-voice-16 - returns/mean__MAX","still-voice-16 - returns/std","still-voice-16 - returns/std__MIN","still-voice-16 - returns/std__MAX"
"7052","-0.096421018242836","-0.096421018242836","-0.096421018242836","0.36470845341682434","0.36470845341682434","0.36470845341682434"
"7053","-0.096421018242836","-0.096421018242836","-0.096421018242836","0.36470845341682434","0.36470845341682434","0.36470845341682434"
"7054","-0.096421018242836","-0.096421018242836","-0.096421018242836","0.36470845341682434","0.36470845341682434","0.36470845341682434"
"7055","-0.096421018242836","-0.096421018242836","-0.096421018242836","0.36470845341682434","0.36470845341682434","0.36470845341682434"
"7056","0.41558775305747986","0.41558775305747986","0.41558775305747986","0.5286615490913391","0.5286615490913391","0.5286615490913391"
"7057","0.41558775305747986","0.41558775305747986","0.41558775305747986","0.5286615490913391","0.5286615490913391","0.5286615490913391"
"7058","0.41558775305747986","0.41558775305747986","0.41558775305747986","","",""
"7059","","","","0.5286615490913391","0.5286615490913391","0.5286615490913391"
"7060","0.41558775305747986","0.41558775305747986","0.41558775305747986","","",""
"7061","0.19014574587345123","0.19014574587345123","0.19014574587345123","0.13074235618114471","0.13074235618114471","0.13074235618114471"
"7062","0.19014574587345123","0.19014574587345123","0.19014574587345123","0.13074235618114471","0.13074235618114471","0.13074235618114471"
"7063","0.19014574587345123","0.19014574587345123","0.19014574587345123","0.13074235618114471","0.13074235618114471","0.13074235618114471"
"7064","0.19014574587345123","0.19014574587345123","0.19014574587345123","0.13074235618114471","0.13074235618114471","0.13074235618114471"
"7065","0.19014574587345123","0.19014574587345123","0.19014574587345123","0.13074235618114471","0.13074235618114471","0.13074235618114471"
"7066","0.24611972272396088","0.24611972272396088","0.24611972272396088","","",""
"7067","0.24611972272396088","0.24611972272396088","0.24611972272396088","0.1301666796207428","0.1301666796207428","0.1301666796207428"
"7068","0.24611972272396088","0.24611972272396088","0.24611972272396088","0.1301666796207428","0.1301666796207428","0.1301666796207428"
"7069","0.24611972272396088","0.24611972272396088","0.24611972272396088","0.1301666796207428","0.1301666796207428","0.1301666796207428"
"7070","","","","0.1301666796207428","0.1301666796207428","0.1301666796207428"
"7071","0.11845025420188904","0.11845025420188904","0.11845025420188904","0.2127179056406021","0.2127179056406021","0.2127179056406021"
"7072","0.11845025420188904","0.11845025420188904","0.11845025420188904","","",""
"7073","0.11845025420188904","0.11845025420188904","0.11845025420188904","0.2127179056406021","0.2127179056406021","0.2127179056406021"
"7074","0.11845025420188904","0.11845025420188904","0.11845025420188904","0.2127179056406021","0.2127179056406021","0.2127179056406021"
"7075","0.11845025420188904","0.11845025420188904","0.11845025420188904","0.2127179056406021","0.2127179056406021","0.2127179056406021"
"7076","0.12405657023191452","0.12405657023191452","0.12405657023191452","0.33245009183883667","0.33245009183883667","0.33245009183883667"
"7077","0.12405657023191452","0.12405657023191452","0.12405657023191452","0.33245009183883667","0.33245009183883667","0.33245009183883667"
"7078","0.12405657023191452","0.12405657023191452","0.12405657023191452","0.33245009183883667","0.33245009183883667","0.33245009183883667"
"7079","0.12405657023191452","0.12405657023191452","0.12405657023191452","0.33245009183883667","0.33245009183883667","0.33245009183883667"
"7080","0.12405657023191452","0.12405657023191452","0.12405657023191452","0.33245009183883667","0.33245009183883667","0.33245009183883667"
"7081","-0.03300226479768753","-0.03300226479768753","-0.03300226479768753","0.12421505898237228","0.12421505898237228","0.12421505898237228"
"7082","-0.03300226479768753","-0.03300226479768753","-0.03300226479768753","","",""
"7083","-0.03300226479768753","-0.03300226479768753","-0.03300226479768753","0.12421505898237228","0.12421505898237228","0.12421505898237228"
"7084","-0.03300226479768753","-0.03300226479768753","-0.03300226479768753","0.12421505898237228","0.12421505898237228","0.12421505898237228"
"7085","-0.03300226479768753","-0.03300226479768753","-0.03300226479768753","0.12421505898237228","0.12421505898237228","0.12421505898237228"
"7086","0.3188444972038269","0.3188444972038269","0.3188444972038269","","",""
"7087","0.3188444972038269","0.3188444972038269","0.3188444972038269","0.14695993065834045","0.14695993065834045","0.14695993065834045"
"7088","0.3188444972038269","0.3188444972038269","0.3188444972038269","0.14695993065834045","0.14695993065834045","0.14695993065834045"
"7089","0.3188444972038269","0.3188444972038269","0.3188444972038269","0.14695993065834045","0.14695993065834045","0.14695993065834045"
"7090","0.3188444972038269","0.3188444972038269","0.3188444972038269","0.14695993065834045","0.14695993065834045","0.14695993065834045"
"7091","0.09355176240205765","0.09355176240205765","0.09355176240205765","0.4204148054122925","0.4204148054122925","0.4204148054122925"
"7092","0.09355176240205765","0.09355176240205765","0.09355176240205765","0.4204148054122925","0.4204148054122925","0.4204148054122925"
"7093","0.09355176240205765","0.09355176240205765","0.09355176240205765","0.4204148054122925","0.4204148054122925","0.4204148054122925"
"7094","0.09355176240205765","0.09355176240205765","0.09355176240205765","0.4204148054122925","0.4204148054122925","0.4204148054122925"
"7095","0.09355176240205765","0.09355176240205765","0.09355176240205765","0.4204148054122925","0.4204148054122925","0.4204148054122925"
"7096","-0.08984147012233734","-0.08984147012233734","-0.08984147012233734","0.4922304153442383","0.4922304153442383","0.4922304153442383"
"7097","-0.08984147012233734","-0.08984147012233734","-0.08984147012233734","0.4922304153442383","0.4922304153442383","0.4922304153442383"
"7098","-0.08984147012233734","-0.08984147012233734","-0.08984147012233734","","",""
"7099","-0.08984147012233734","-0.08984147012233734","-0.08984147012233734","0.4922304153442383","0.4922304153442383","0.4922304153442383"
"7100","-0.08984147012233734","-0.08984147012233734","-0.08984147012233734","0.4922304153442383","0.4922304153442383","0.4922304153442383"
"7101","0.08255407959222794","0.08255407959222794","0.08255407959222794","0.20932577550411224","0.20932577550411224","0.20932577550411224"
"7102","0.08255407959222794","0.08255407959222794","0.08255407959222794","0.20932577550411224","0.20932577550411224","0.20932577550411224"
"7103","0.08255407959222794","0.08255407959222794","0.08255407959222794","0.20932577550411224","0.20932577550411224","0.20932577550411224"
"7105","0.08255407959222794","0.08255407959222794","0.08255407959222794","0.20932577550411224","0.20932577550411224","0.20932577550411224"
"7106","0.13463996350765228","0.13463996350765228","0.13463996350765228","0.1637299358844757","0.1637299358844757","0.1637299358844757"
"7107","0.13463996350765228","0.13463996350765228","0.13463996350765228","0.1637299358844757","0.1637299358844757","0.1637299358844757"
"7108","","","","0.1637299358844757","0.1637299358844757","0.1637299358844757"
"7110","0.13463996350765228","0.13463996350765228","0.13463996350765228","0.1637299358844757","0.1637299358844757","0.1637299358844757"
"7111","","","","0.10985175520181656","0.10985175520181656","0.10985175520181656"
"7112","0.13529208302497864","0.13529208302497864","0.13529208302497864","0.10985175520181656","0.10985175520181656","0.10985175520181656"
"7113","0.13529208302497864","0.13529208302497864","0.13529208302497864","0.10985175520181656","0.10985175520181656","0.10985175520181656"
"7114","0.13529208302497864","0.13529208302497864","0.13529208302497864","0.10985175520181656","0.10985175520181656","0.10985175520181656"
"7115","0.13529208302497864","0.13529208302497864","0.13529208302497864","","",""
"7116","0.19897347688674927","0.19897347688674927","0.19897347688674927","0.18332111835479736","0.18332111835479736","0.18332111835479736"
"7117","","","","0.18332111835479736","0.18332111835479736","0.18332111835479736"
"7118","0.19897347688674927","0.19897347688674927","0.19897347688674927","0.18332111835479736","0.18332111835479736","0.18332111835479736"
"7119","0.19897347688674927","0.19897347688674927","0.19897347688674927","0.18332111835479736","0.18332111835479736","0.18332111835479736"
"7120","0.19897347688674927","0.19897347688674927","0.19897347688674927","","",""
"7121","0.055982042104005814","0.055982042104005814","0.055982042104005814","0.4416238069534302","0.4416238069534302","0.4416238069534302"
"7122","0.055982042104005814","0.055982042104005814","0.055982042104005814","0.4416238069534302","0.4416238069534302","0.4416238069534302"
"7123","0.055982042104005814","0.055982042104005814","0.055982042104005814","0.4416238069534302","0.4416238069534302","0.4416238069534302"
"7124","0.055982042104005814","0.055982042104005814","0.055982042104005814","0.4416238069534302","0.4416238069534302","0.4416238069534302"
"7125","0.055982042104005814","0.055982042104005814","0.055982042104005814","0.4416238069534302","0.4416238069534302","0.4416238069534302"
"7126","","","","0.34669652581214905","0.34669652581214905","0.34669652581214905"
"7127","0.30819541215896606","0.30819541215896606","0.30819541215896606","","",""
"7128","","","","0.34669652581214905","0.34669652581214905","0.34669652581214905"
"7129","0.30819541215896606","0.30819541215896606","0.30819541215896606","0.34669652581214905","0.34669652581214905","0.34669652581214905"
"7130","0.30819541215896606","0.30819541215896606","0.30819541215896606","0.34669652581214905","0.34669652581214905","0.34669652581214905"
"7131","","","","0.14423219859600067","0.14423219859600067","0.14423219859600067"
"7132","0.17865349352359772","0.17865349352359772","0.17865349352359772","0.14423219859600067","0.14423219859600067","0.14423219859600067"
"7133","0.17865349352359772","0.17865349352359772","0.17865349352359772","0.14423219859600067","0.14423219859600067","0.14423219859600067"
"7134","0.17865349352359772","0.17865349352359772","0.17865349352359772","0.14423219859600067","0.14423219859600067","0.14423219859600067"
"7135","0.17865349352359772","0.17865349352359772","0.17865349352359772","0.14423219859600067","0.14423219859600067","0.14423219859600067"
"7136","0.03331633284687996","0.03331633284687996","0.03331633284687996","0.43392738699913025","0.43392738699913025","0.43392738699913025"
"7137","0.03331633284687996","0.03331633284687996","0.03331633284687996","0.43392738699913025","0.43392738699913025","0.43392738699913025"
"7138","0.03331633284687996","0.03331633284687996","0.03331633284687996","0.43392738699913025","0.43392738699913025","0.43392738699913025"
"7139","0.03331633284687996","0.03331633284687996","0.03331633284687996","0.43392738699913025","0.43392738699913025","0.43392738699913025"
"7140","0.03331633284687996","0.03331633284687996","0.03331633284687996","0.43392738699913025","0.43392738699913025","0.43392738699913025"
"7141","0.31970199942588806","0.31970199942588806","0.31970199942588806","0.6225106716156006","0.6225106716156006","0.6225106716156006"
"7142","0.31970199942588806","0.31970199942588806","0.31970199942588806","0.6225106716156006","0.6225106716156006","0.6225106716156006"
"7143","","","","0.6225106716156006","0.6225106716156006","0.6225106716156006"
"7144","0.31970199942588806","0.31970199942588806","0.31970199942588806","0.6225106716156006","0.6225106716156006","0.6225106716156006"
"7145","0.31970199942588806","0.31970199942588806","0.31970199942588806","0.6225106716156006","0.6225106716156006","0.6225106716156006"
"7146","0.38968926668167114","0.38968926668167114","0.38968926668167114","0.22757038474082947","0.22757038474082947","0.22757038474082947"
"7147","0.38968926668167114","0.38968926668167114","0.38968926668167114","0.22757038474082947","0.22757038474082947","0.22757038474082947"
"7148","0.38968926668167114","0.38968926668167114","0.38968926668167114","0.22757038474082947","0.22757038474082947","0.22757038474082947"
"7149","0.38968926668167114","0.38968926668167114","0.38968926668167114","0.22757038474082947","0.22757038474082947","0.22757038474082947"
"7150","0.38968926668167114","0.38968926668167114","0.38968926668167114","0.22757038474082947","0.22757038474082947","0.22757038474082947"
"7151","0.06581373512744904","0.06581373512744904","0.06581373512744904","0.6525801420211792","0.6525801420211792","0.6525801420211792"
"7152","0.06581373512744904","0.06581373512744904","0.06581373512744904","0.6525801420211792","0.6525801420211792","0.6525801420211792"
"7153","0.06581373512744904","0.06581373512744904","0.06581373512744904","0.6525801420211792","0.6525801420211792","0.6525801420211792"
"7154","0.06581373512744904","0.06581373512744904","0.06581373512744904","0.6525801420211792","0.6525801420211792","0.6525801420211792"
"7155","0.06581373512744904","0.06581373512744904","0.06581373512744904","0.6525801420211792","0.6525801420211792","0.6525801420211792"
"7156","0.17149779200553894","0.17149779200553894","0.17149779200553894","0.19911181926727295","0.19911181926727295","0.19911181926727295"
"7157","0.17149779200553894","0.17149779200553894","0.17149779200553894","0.19911181926727295","0.19911181926727295","0.19911181926727295"
"7158","0.17149779200553894","0.17149779200553894","0.17149779200553894","0.19911181926727295","0.19911181926727295","0.19911181926727295"
"7159","0.17149779200553894","0.17149779200553894","0.17149779200553894","","",""
"7160","0.17149779200553894","0.17149779200553894","0.17149779200553894","0.19911181926727295","0.19911181926727295","0.19911181926727295"
"7161","0.35559868812561035","0.35559868812561035","0.35559868812561035","","",""
"7162","0.35559868812561035","0.35559868812561035","0.35559868812561035","0.1488521695137024","0.1488521695137024","0.1488521695137024"
"7163","0.35559868812561035","0.35559868812561035","0.35559868812561035","0.1488521695137024","0.1488521695137024","0.1488521695137024"
"7164","0.35559868812561035","0.35559868812561035","0.35559868812561035","0.1488521695137024","0.1488521695137024","0.1488521695137024"
"7165","0.35559868812561035","0.35559868812561035","0.35559868812561035","0.1488521695137024","0.1488521695137024","0.1488521695137024"
"7166","0.6180304884910583","0.6180304884910583","0.6180304884910583","","",""
"7167","0.6180304884910583","0.6180304884910583","0.6180304884910583","0.31441032886505127","0.31441032886505127","0.31441032886505127"
"7168","0.6180304884910583","0.6180304884910583","0.6180304884910583","0.31441032886505127","0.31441032886505127","0.31441032886505127"
"7169","0.6180304884910583","0.6180304884910583","0.6180304884910583","0.31441032886505127","0.31441032886505127","0.31441032886505127"
"7170","0.6180304884910583","0.6180304884910583","0.6180304884910583","","",""
"7171","0.07153993844985962","0.07153993844985962","0.07153993844985962","0.08769793063402176","0.08769793063402176","0.08769793063402176"
"7172","0.07153993844985962","0.07153993844985962","0.07153993844985962","0.08769793063402176","0.08769793063402176","0.08769793063402176"
"7173","","","","0.08769793063402176","0.08769793063402176","0.08769793063402176"
"7174","0.07153993844985962","0.07153993844985962","0.07153993844985962","0.08769793063402176","0.08769793063402176","0.08769793063402176"
"7175","0.07153993844985962","0.07153993844985962","0.07153993844985962","0.08769793063402176","0.08769793063402176","0.08769793063402176"
"7176","","","","0.10366592556238174","0.10366592556238174","0.10366592556238174"
"7177","0.054081838577985764","0.054081838577985764","0.054081838577985764","0.10366592556238174","0.10366592556238174","0.10366592556238174"
"7178","0.054081838577985764","0.054081838577985764","0.054081838577985764","","",""
"7179","0.054081838577985764","0.054081838577985764","0.054081838577985764","0.10366592556238174","0.10366592556238174","0.10366592556238174"
"7180","0.054081838577985764","0.054081838577985764","0.054081838577985764","","",""
"7181","0.013226527720689774","0.013226527720689774","0.013226527720689774","","",""
"7182","0.013226527720689774","0.013226527720689774","0.013226527720689774","","",""
"7183","","","","0.6823914647102356","0.6823914647102356","0.6823914647102356"
"7185","0.013226527720689774","0.013226527720689774","0.013226527720689774","0.6823914647102356","0.6823914647102356","0.6823914647102356"
"7186","0.28889214992523193","0.28889214992523193","0.28889214992523193","0.2785835266113281","0.2785835266113281","0.2785835266113281"
"7188","0.28889214992523193","0.28889214992523193","0.28889214992523193","0.2785835266113281","0.2785835266113281","0.2785835266113281"
"7189","0.28889214992523193","0.28889214992523193","0.28889214992523193","0.2785835266113281","0.2785835266113281","0.2785835266113281"
"7190","","","","0.2785835266113281","0.2785835266113281","0.2785835266113281"
"7191","0.2957782745361328","0.2957782745361328","0.2957782745361328","0.17006169259548187","0.17006169259548187","0.17006169259548187"
"7192","0.2957782745361328","0.2957782745361328","0.2957782745361328","0.17006169259548187","0.17006169259548187","0.17006169259548187"
"7193","0.2957782745361328","0.2957782745361328","0.2957782745361328","0.17006169259548187","0.17006169259548187","0.17006169259548187"
"7194","0.2957782745361328","0.2957782745361328","0.2957782745361328","0.17006169259548187","0.17006169259548187","0.17006169259548187"
"7195","0.2957782745361328","0.2957782745361328","0.2957782745361328","","",""
"7196","0.1288604736328125","0.1288604736328125","0.1288604736328125","0.07824993133544922","0.07824993133544922","0.07824993133544922"
"7197","","","","0.07824993133544922","0.07824993133544922","0.07824993133544922"
"7198","0.1288604736328125","0.1288604736328125","0.1288604736328125","0.07824993133544922","0.07824993133544922","0.07824993133544922"
"7199","0.1288604736328125","0.1288604736328125","0.1288604736328125","0.07824993133544922","0.07824993133544922","0.07824993133544922"
"7200","0.1288604736328125","0.1288604736328125","0.1288604736328125","0.07824993133544922","0.07824993133544922","0.07824993133544922"
"7201","0.2867538034915924","0.2867538034915924","0.2867538034915924","0.17677399516105652","0.17677399516105652","0.17677399516105652"
"7202","0.2867538034915924","0.2867538034915924","0.2867538034915924","0.17677399516105652","0.17677399516105652","0.17677399516105652"
"7203","0.2867538034915924","0.2867538034915924","0.2867538034915924","0.17677399516105652","0.17677399516105652","0.17677399516105652"
"7204","0.2867538034915924","0.2867538034915924","0.2867538034915924","0.17677399516105652","0.17677399516105652","0.17677399516105652"
"7206","0.04861791059374809","0.04861791059374809","0.04861791059374809","0.12496202439069748","0.12496202439069748","0.12496202439069748"
"7207","0.04861791059374809","0.04861791059374809","0.04861791059374809","0.12496202439069748","0.12496202439069748","0.12496202439069748"
"7208","0.04861791059374809","0.04861791059374809","0.04861791059374809","0.12496202439069748","0.12496202439069748","0.12496202439069748"
"7209","0.04861791059374809","0.04861791059374809","0.04861791059374809","0.12496202439069748","0.12496202439069748","0.12496202439069748"
"7210","0.04861791059374809","0.04861791059374809","0.04861791059374809","0.12496202439069748","0.12496202439069748","0.12496202439069748"
"7211","-0.06945061683654785","-0.06945061683654785","-0.06945061683654785","","",""
"7212","-0.06945061683654785","-0.06945061683654785","-0.06945061683654785","0.1320042461156845","0.1320042461156845","0.1320042461156845"
"7213","-0.06945061683654785","-0.06945061683654785","-0.06945061683654785","0.1320042461156845","0.1320042461156845","0.1320042461156845"
"7214","-0.06945061683654785","-0.06945061683654785","-0.06945061683654785","0.1320042461156845","0.1320042461156845","0.1320042461156845"
"7215","-0.06945061683654785","-0.06945061683654785","-0.06945061683654785","","",""
"7216","0.3693980276584625","0.3693980276584625","0.3693980276584625","0.13584789633750916","0.13584789633750916","0.13584789633750916"
"7217","0.3693980276584625","0.3693980276584625","0.3693980276584625","0.13584789633750916","0.13584789633750916","0.13584789633750916"
"7218","0.3693980276584625","0.3693980276584625","0.3693980276584625","0.13584789633750916","0.13584789633750916","0.13584789633750916"
"7219","","","","0.13584789633750916","0.13584789633750916","0.13584789633750916"
"7220","0.3693980276584625","0.3693980276584625","0.3693980276584625","0.13584789633750916","0.13584789633750916","0.13584789633750916"
"7221","0.07387188076972961","0.07387188076972961","0.07387188076972961","0.12826979160308838","0.12826979160308838","0.12826979160308838"
"7222","0.07387188076972961","0.07387188076972961","0.07387188076972961","0.12826979160308838","0.12826979160308838","0.12826979160308838"
"7223","0.07387188076972961","0.07387188076972961","0.07387188076972961","0.12826979160308838","0.12826979160308838","0.12826979160308838"
"7224","0.07387188076972961","0.07387188076972961","0.07387188076972961","0.12826979160308838","0.12826979160308838","0.12826979160308838"
"7225","0.07387188076972961","0.07387188076972961","0.07387188076972961","0.12826979160308838","0.12826979160308838","0.12826979160308838"
"7226","0.23713645339012146","0.23713645339012146","0.23713645339012146","","",""
"7227","","","","0.13685795664787292","0.13685795664787292","0.13685795664787292"
"7228","","","","0.13685795664787292","0.13685795664787292","0.13685795664787292"
"7229","0.23713645339012146","0.23713645339012146","0.23713645339012146","0.13685795664787292","0.13685795664787292","0.13685795664787292"
"7231","0.3153638243675232","0.3153638243675232","0.3153638243675232","0.35879042744636536","0.35879042744636536","0.35879042744636536"
"7232","0.3153638243675232","0.3153638243675232","0.3153638243675232","0.35879042744636536","0.35879042744636536","0.35879042744636536"
"7233","0.3153638243675232","0.3153638243675232","0.3153638243675232","","",""
"7234","0.3153638243675232","0.3153638243675232","0.3153638243675232","0.35879042744636536","0.35879042744636536","0.35879042744636536"
"7235","0.3153638243675232","0.3153638243675232","0.3153638243675232","0.35879042744636536","0.35879042744636536","0.35879042744636536"
"7236","0.12969176471233368","0.12969176471233368","0.12969176471233368","","",""
"7237","0.12969176471233368","0.12969176471233368","0.12969176471233368","0.14110322296619415","0.14110322296619415","0.14110322296619415"
"7238","0.12969176471233368","0.12969176471233368","0.12969176471233368","0.14110322296619415","0.14110322296619415","0.14110322296619415"
"7239","0.12969176471233368","0.12969176471233368","0.12969176471233368","","",""
"7240","","","","0.14110322296619415","0.14110322296619415","0.14110322296619415"
"7241","0.6373082995414734","0.6373082995414734","0.6373082995414734","0.44775503873825073","0.44775503873825073","0.44775503873825073"
"7242","0.6373082995414734","0.6373082995414734","0.6373082995414734","0.44775503873825073","0.44775503873825073","0.44775503873825073"
"7243","0.6373082995414734","0.6373082995414734","0.6373082995414734","0.44775503873825073","0.44775503873825073","0.44775503873825073"
"7244","0.6373082995414734","0.6373082995414734","0.6373082995414734","0.44775503873825073","0.44775503873825073","0.44775503873825073"
"7245","0.6373082995414734","0.6373082995414734","0.6373082995414734","0.44775503873825073","0.44775503873825073","0.44775503873825073"
"7246","0.1143508329987526","0.1143508329987526","0.1143508329987526","0.1127803847193718","0.1127803847193718","0.1127803847193718"
"7247","0.1143508329987526","0.1143508329987526","0.1143508329987526","","",""
"7248","0.1143508329987526","0.1143508329987526","0.1143508329987526","0.1127803847193718","0.1127803847193718","0.1127803847193718"
"7249","0.1143508329987526","0.1143508329987526","0.1143508329987526","0.1127803847193718","0.1127803847193718","0.1127803847193718"
"7250","0.1143508329987526","0.1143508329987526","0.1143508329987526","0.1127803847193718","0.1127803847193718","0.1127803847193718"
"7251","0.19834041595458984","0.19834041595458984","0.19834041595458984","","",""
"7252","0.19834041595458984","0.19834041595458984","0.19834041595458984","0.0973607748746872","0.0973607748746872","0.0973607748746872"
"7253","0.19834041595458984","0.19834041595458984","0.19834041595458984","","",""
"7254","0.19834041595458984","0.19834041595458984","0.19834041595458984","0.0973607748746872","0.0973607748746872","0.0973607748746872"
"7255","0.19834041595458984","0.19834041595458984","0.19834041595458984","0.0973607748746872","0.0973607748746872","0.0973607748746872"
"7256","0.09470526874065399","0.09470526874065399","0.09470526874065399","","",""
"7257","0.09470526874065399","0.09470526874065399","0.09470526874065399","0.1067352369427681","0.1067352369427681","0.1067352369427681"
"7258","0.09470526874065399","0.09470526874065399","0.09470526874065399","","",""
"7259","0.09470526874065399","0.09470526874065399","0.09470526874065399","0.1067352369427681","0.1067352369427681","0.1067352369427681"
"7260","0.09470526874065399","0.09470526874065399","0.09470526874065399","","",""
"7261","0.3315685987472534","0.3315685987472534","0.3315685987472534","0.3892490863800049","0.3892490863800049","0.3892490863800049"
"7262","","","","0.3892490863800049","0.3892490863800049","0.3892490863800049"
"7263","0.3315685987472534","0.3315685987472534","0.3315685987472534","0.3892490863800049","0.3892490863800049","0.3892490863800049"
"7264","0.3315685987472534","0.3315685987472534","0.3315685987472534","0.3892490863800049","0.3892490863800049","0.3892490863800049"
"7265","0.3315685987472534","0.3315685987472534","0.3315685987472534","0.3892490863800049","0.3892490863800049","0.3892490863800049"
"7266","0.04492855817079544","0.04492855817079544","0.04492855817079544","","",""
"7267","0.04492855817079544","0.04492855817079544","0.04492855817079544","0.23397435247898102","0.23397435247898102","0.23397435247898102"
"7268","","","","0.23397435247898102","0.23397435247898102","0.23397435247898102"
"7269","0.04492855817079544","0.04492855817079544","0.04492855817079544","0.23397435247898102","0.23397435247898102","0.23397435247898102"
"7270","0.04492855817079544","0.04492855817079544","0.04492855817079544","0.23397435247898102","0.23397435247898102","0.23397435247898102"
"7271","0.3104553818702698","0.3104553818702698","0.3104553818702698","0.5064917206764221","0.5064917206764221","0.5064917206764221"
"7272","0.3104553818702698","0.3104553818702698","0.3104553818702698","0.5064917206764221","0.5064917206764221","0.5064917206764221"
"7273","0.3104553818702698","0.3104553818702698","0.3104553818702698","0.5064917206764221","0.5064917206764221","0.5064917206764221"
"7274","0.3104553818702698","0.3104553818702698","0.3104553818702698","0.5064917206764221","0.5064917206764221","0.5064917206764221"
"7275","0.3104553818702698","0.3104553818702698","0.3104553818702698","0.5064917206764221","0.5064917206764221","0.5064917206764221"
"7276","0.18794548511505127","0.18794548511505127","0.18794548511505127","0.1385950893163681","0.1385950893163681","0.1385950893163681"
"7277","","","","0.1385950893163681","0.1385950893163681","0.1385950893163681"
"7278","0.18794548511505127","0.18794548511505127","0.18794548511505127","0.1385950893163681","0.1385950893163681","0.1385950893163681"
"7279","0.18794548511505127","0.18794548511505127","0.18794548511505127","0.1385950893163681","0.1385950893163681","0.1385950893163681"
"7280","0.18794548511505127","0.18794548511505127","0.18794548511505127","0.1385950893163681","0.1385950893163681","0.1385950893163681"
"7281","0.47498130798339844","0.47498130798339844","0.47498130798339844","0.3694770634174347","0.3694770634174347","0.3694770634174347"
"7282","0.47498130798339844","0.47498130798339844","0.47498130798339844","0.3694770634174347","0.3694770634174347","0.3694770634174347"
"7283","0.47498130798339844","0.47498130798339844","0.47498130798339844","0.3694770634174347","0.3694770634174347","0.3694770634174347"
"7284","0.47498130798339844","0.47498130798339844","0.47498130798339844","","",""
"7285","0.47498130798339844","0.47498130798339844","0.47498130798339844","0.3694770634174347","0.3694770634174347","0.3694770634174347"
"7286","0.30969130992889404","0.30969130992889404","0.30969130992889404","0.3399870693683624","0.3399870693683624","0.3399870693683624"
"7287","0.30969130992889404","0.30969130992889404","0.30969130992889404","0.3399870693683624","0.3399870693683624","0.3399870693683624"
"7288","0.30969130992889404","0.30969130992889404","0.30969130992889404","0.3399870693683624","0.3399870693683624","0.3399870693683624"
"7289","0.30969130992889404","0.30969130992889404","0.30969130992889404","0.3399870693683624","0.3399870693683624","0.3399870693683624"
"7290","0.30969130992889404","0.30969130992889404","0.30969130992889404","0.3399870693683624","0.3399870693683624","0.3399870693683624"
"7291","0.145902618765831","0.145902618765831","0.145902618765831","0.0709313154220581","0.0709313154220581","0.0709313154220581"
"7292","0.145902618765831","0.145902618765831","0.145902618765831","0.0709313154220581","0.0709313154220581","0.0709313154220581"
"7293","0.145902618765831","0.145902618765831","0.145902618765831","","",""
"7294","","","","0.0709313154220581","0.0709313154220581","0.0709313154220581"
"7295","","","","0.0709313154220581","0.0709313154220581","0.0709313154220581"
"7296","0.16531991958618164","0.16531991958618164","0.16531991958618164","","",""
"7297","0.16531991958618164","0.16531991958618164","0.16531991958618164","0.09680597484111786","0.09680597484111786","0.09680597484111786"
"7298","0.16531991958618164","0.16531991958618164","0.16531991958618164","0.09680597484111786","0.09680597484111786","0.09680597484111786"
"7299","0.16531991958618164","0.16531991958618164","0.16531991958618164","0.09680597484111786","0.09680597484111786","0.09680597484111786"
"7300","0.16531991958618164","0.16531991958618164","0.16531991958618164","0.09680597484111786","0.09680597484111786","0.09680597484111786"
"7301","-0.07022753357887268","-0.07022753357887268","-0.07022753357887268","0.09765759110450745","0.09765759110450745","0.09765759110450745"
"7302","-0.07022753357887268","-0.07022753357887268","-0.07022753357887268","0.09765759110450745","0.09765759110450745","0.09765759110450745"
"7303","-0.07022753357887268","-0.07022753357887268","-0.07022753357887268","","",""
"7304","-0.07022753357887268","-0.07022753357887268","-0.07022753357887268","0.09765759110450745","0.09765759110450745","0.09765759110450745"
"7305","-0.07022753357887268","-0.07022753357887268","-0.07022753357887268","0.09765759110450745","0.09765759110450745","0.09765759110450745"
"7306","0.09208943694829941","0.09208943694829941","0.09208943694829941","0.172230526804924","0.172230526804924","0.172230526804924"
"7307","","","","0.172230526804924","0.172230526804924","0.172230526804924"
"7308","0.09208943694829941","0.09208943694829941","0.09208943694829941","","",""
"7309","0.09208943694829941","0.09208943694829941","0.09208943694829941","0.172230526804924","0.172230526804924","0.172230526804924"
"7310","","","","0.172230526804924","0.172230526804924","0.172230526804924"
"7311","0.1507076621055603","0.1507076621055603","0.1507076621055603","0.14754372835159302","0.14754372835159302","0.14754372835159302"
"7312","","","","0.14754372835159302","0.14754372835159302","0.14754372835159302"
"7313","0.1507076621055603","0.1507076621055603","0.1507076621055603","0.14754372835159302","0.14754372835159302","0.14754372835159302"
"7314","0.1507076621055603","0.1507076621055603","0.1507076621055603","0.14754372835159302","0.14754372835159302","0.14754372835159302"
"7315","0.1507076621055603","0.1507076621055603","0.1507076621055603","0.14754372835159302","0.14754372835159302","0.14754372835159302"
"7316","0.08798353374004364","0.08798353374004364","0.08798353374004364","0.1338496059179306","0.1338496059179306","0.1338496059179306"
"7317","0.08798353374004364","0.08798353374004364","0.08798353374004364","0.1338496059179306","0.1338496059179306","0.1338496059179306"
