"Step","magic-smoke-6 - losses/policy_loss","magic-smoke-6 - losses/policy_loss__MIN","magic-smoke-6 - losses/policy_loss__MAX","magic-smoke-6 - losses/total_loss","magic-smoke-6 - losses/total_loss__MIN","magic-smoke-6 - losses/total_loss__MAX"
"732","-0.01556189451366663","-0.01556189451366663","-0.01556189451366663","0.03882530331611633","0.03882530331611633","0.03882530331611633"
"733","-0.023883908987045288","-0.023883908987045288","-0.023883908987045288","0.03012135624885559","0.03012135624885559","0.03012135624885559"
"734","","","","0.01883590966463089","0.01883590966463089","0.01883590966463089"
"735","-0.04746799170970917","-0.04746799170970917","-0.04746799170970917","0.005474735051393509","0.005474735051393509","0.005474735051393509"
"737","0.012409781105816364","0.012409781105816364","0.012409781105816364","0.07058844715356827","0.07058844715356827","0.07058844715356827"
"738","","","","0.06717918068170547","0.06717918068170547","0.06717918068170547"
"739","0.004818307235836983","0.004818307235836983","0.004818307235836983","0.06254018843173981","0.06254018843173981","0.06254018843173981"
"740","","","","0.05686104670166969","0.05686104670166969","0.05686104670166969"
"741","","","","0.0785127580165863","0.0785127580165863","0.0785127580165863"
"742","-0.015267531387507915","-0.015267531387507915","-0.015267531387507915","0.05965814366936684","0.05965814366936684","0.05965814366936684"
"743","-0.042015641927719116","-0.042015641927719116","-0.042015641927719116","0.031683459877967834","0.031683459877967834","0.031683459877967834"
"744","","","","-0.0023935213685035706","-0.0023935213685035706","-0.0023935213685035706"
"745","","","","-0.03585723787546158","-0.03585723787546158","-0.03585723787546158"
"746","-0.04039538651704788","-0.04039538651704788","-0.04039538651704788","-0.0008172877132892609","-0.0008172877132892609","-0.0008172877132892609"
"747","-0.05516286566853523","-0.05516286566853523","-0.05516286566853523","-0.015913158655166626","-0.015913158655166626","-0.015913158655166626"
"748","-0.07852429896593094","-0.07852429896593094","-0.07852429896593094","-0.03988109901547432","-0.03988109901547432","-0.03988109901547432"
"749","-0.10863256454467773","-0.10863256454467773","-0.10863256454467773","-0.0707816630601883","-0.0707816630601883","-0.0707816630601883"
"750","-0.1429925560951233","-0.1429925560951233","-0.1429925560951233","-0.10606633871793747","-0.10606633871793747","-0.10606633871793747"
"751","","","","0.07956011593341827","0.07956011593341827","0.07956011593341827"
"752","0.028842711821198463","0.028842711821198463","0.028842711821198463","0.07580064982175827","0.07580064982175827","0.07580064982175827"
"754","0.014322491362690926","0.014322491362690926","0.014322491362690926","0.060836441814899445","0.060836441814899445","0.060836441814899445"
"755","","","","0.05052103102207184","0.05052103102207184","0.05052103102207184"
"756","-0.000919909100048244","-0.000919909100048244","-0.000919909100048244","0.052244774997234344","0.052244774997234344","0.052244774997234344"
"757","-0.0040226886048913","-0.0040226886048913","-0.0040226886048913","0.04887576773762703","0.04887576773762703","0.04887576773762703"
"758","-0.009095720015466213","-0.009095720015466213","-0.009095720015466213","0.043437350541353226","0.043437350541353226","0.043437350541353226"
"759","-0.015770796686410904","-0.015770796686410904","-0.015770796686410904","0.03632659092545509","0.03632659092545509","0.03632659092545509"
"760","-0.023780861869454384","-0.023780861869454384","-0.023780861869454384","0.02782476879656315","0.02782476879656315","0.02782476879656315"
"761","0.025616075843572617","0.025616075843572617","0.025616075843572617","0.16091682016849518","0.16091682016849518","0.16091682016849518"
"762","","","","0.15890486538410187","0.15890486538410187","0.15890486538410187"
"763","0.02200036495923996","0.02200036495923996","0.02200036495923996","0.15539100766181946","0.15539100766181946","0.15539100766181946"
"764","0.018770389258861542","0.018770389258861542","0.018770389258861542","0.15065285563468933","0.15065285563468933","0.15065285563468933"
"765","0.01479236502200365","0.01479236502200365","0.01479236502200365","0.14489564299583435","0.14489564299583435","0.14489564299583435"
"766","0.4459923803806305","0.4459923803806305","0.4459923803806305","1.0127813816070557","1.0127813816070557","1.0127813816070557"
"767","0.4423920512199402","0.4423920512199402","0.4423920512199402","0.9962685704231262","0.9962685704231262","0.9962685704231262"
"768","0.4363861083984375","0.4363861083984375","0.4363861083984375","0.9717680215835571","0.9717680215835571","0.9717680215835571"
"769","0.4286052882671356","0.4286052882671356","0.4286052882671356","0.9419113397598267","0.9419113397598267","0.9419113397598267"
"770","","","","0.9083951711654663","0.9083951711654663","0.9083951711654663"
"771","-0.0034115388989448547","-0.0034115388989448547","-0.0034115388989448547","","",""
"772","-0.004884250462055206","-0.004884250462055206","-0.004884250462055206","0.1006859764456749","0.1006859764456749","0.1006859764456749"
"773","-0.007203929126262665","-0.007203929126262665","-0.007203929126262665","0.09940485656261444","0.09940485656261444","0.09940485656261444"
"774","-0.010252498090267181","-0.010252498090267181","-0.010252498090267181","0.09694141149520874","0.09694141149520874","0.09694141149520874"
"775","-0.013897247612476349","-0.013897247612476349","-0.013897247612476349","0.09343048185110092","0.09343048185110092","0.09343048185110092"
"776","","","","0.20983253419399261","0.20983253419399261","0.20983253419399261"
"777","","","","0.20775192975997925","0.20775192975997925","0.20775192975997925"
"778","-0.006014175713062286","-0.006014175713062286","-0.006014175713062286","0.20414340496063232","0.20414340496063232","0.20414340496063232"
"779","-0.009425148367881775","-0.009425148367881775","-0.009425148367881775","0.19921670854091644","0.19921670854091644","0.19921670854091644"
"780","-0.013644810765981674","-0.013644810765981674","-0.013644810765981674","0.1931464821100235","0.1931464821100235","0.1931464821100235"
"781","-0.30512458086013794","-0.30512458086013794","-0.30512458086013794","-0.11561691761016846","-0.11561691761016846","-0.11561691761016846"
"782","-0.3087930977344513","-0.3087930977344513","-0.3087930977344513","-0.12212927639484406","-0.12212927639484406","-0.12212927639484406"
"783","-0.31465211510658264","-0.31465211510658264","-0.31465211510658264","-0.13364329934120178","-0.13364329934120178","-0.13364329934120178"
"784","-0.32212114334106445","-0.32212114334106445","-0.32212114334106445","-0.14869482815265656","-0.14869482815265656","-0.14869482815265656"
"785","-0.33071571588516235","-0.33071571588516235","-0.33071571588516235","-0.16601969301700592","-0.16601969301700592","-0.16601969301700592"
"786","","","","0.08095693588256836","0.08095693588256836","0.08095693588256836"
"787","-0.003996610641479492","-0.003996610641479492","-0.003996610641479492","","",""
"788","-0.006108932197093964","-0.006108932197093964","-0.006108932197093964","0.07491636276245117","0.07491636276245117","0.07491636276245117"
"789","-0.008991852402687073","-0.008991852402687073","-0.008991852402687073","","",""
"790","-0.012534663081169128","-0.012534663081169128","-0.012534663081169128","0.06523263454437256","0.06523263454437256","0.06523263454437256"
"791","-0.027114292606711388","-0.027114292606711388","-0.027114292606711388","0.03660367429256439","0.03660367429256439","0.03660367429256439"
"792","-0.02902207151055336","-0.02902207151055336","-0.02902207151055336","0.03361325338482857","0.03361325338482857","0.03361325338482857"
"793","","","","0.029146403074264526","0.029146403074264526","0.029146403074264526"
"794","-0.03682379052042961","-0.03682379052042961","-0.03682379052042961","0.023523852229118347","0.023523852229118347","0.023523852229118347"
"795","-0.04224188253283501","-0.04224188253283501","-0.04224188253283501","0.016973093152046204","0.016973093152046204","0.016973093152046204"
"796","-0.024627340957522392","-0.024627340957522392","-0.024627340957522392","0.03497710078954697","0.03497710078954697","0.03497710078954697"
"797","-0.02762771211564541","-0.02762771211564541","-0.02762771211564541","0.03133159875869751","0.03133159875869751","0.03133159875869751"
"798","-0.0326332226395607","-0.0326332226395607","-0.0326332226395607","0.025596249848604202","0.025596249848604202","0.025596249848604202"
"799","-0.03931872919201851","-0.03931872919201851","-0.03931872919201851","0.01812244951725006","0.01812244951725006","0.01812244951725006"
"800","-0.04743663966655731","-0.04743663966655731","-0.04743663966655731","","",""
"801","-0.29940757155418396","-0.29940757155418396","-0.29940757155418396","-0.17268742620944977","-0.17268742620944977","-0.17268742620944977"
"802","-0.30234208703041077","-0.30234208703041077","-0.30234208703041077","","",""
"803","-0.30726829171180725","-0.30726829171180725","-0.30726829171180725","-0.18651795387268066","-0.18651795387268066","-0.18651795387268066"
"804","-0.3139001429080963","-0.3139001429080963","-0.3139001429080963","-0.19694532454013824","-0.19694532454013824","-0.19694532454013824"
"805","-0.32207199931144714","-0.32207199931144714","-0.32207199931144714","","",""
"806","-0.00022638589143753052","-0.00022638589143753052","-0.00022638589143753052","0.13458940386772156","0.13458940386772156","0.13458940386772156"
"807","-0.001853443682193756","-0.001853443682193756","-0.001853443682193756","0.13166475296020508","0.13166475296020508","0.13166475296020508"
"808","-0.004631549119949341","-0.004631549119949341","-0.004631549119949341","0.12744764983654022","0.12744764983654022","0.12744764983654022"
"809","-0.008379913866519928","-0.008379913866519928","-0.008379913866519928","","",""
"810","-0.012432962656021118","-0.012432962656021118","-0.012432962656021118","","",""
"811","","","","0.08583714067935944","0.08583714067935944","0.08583714067935944"
"812","0.012724909000098705","0.012724909000098705","0.012724909000098705","0.08242662996053696","0.08242662996053696","0.08242662996053696"
"813","","","","0.0762043371796608","0.0762043371796608","0.0762043371796608"
"814","","","","0.06772001832723618","0.06772001832723618","0.06772001832723618"
"815","-0.011524410918354988","-0.011524410918354988","-0.011524410918354988","0.05737385153770447","0.05737385153770447","0.05737385153770447"
"816","","","","0.08663328737020493","0.08663328737020493","0.08663328737020493"
"817","","","","0.08482708781957626","0.08482708781957626","0.08482708781957626"
"818","0.01140508335083723","0.01140508335083723","0.01140508335083723","0.08121364563703537","0.08121364563703537","0.08121364563703537"
"819","0.008051236160099506","0.008051236160099506","0.008051236160099506","","",""
"820","","","","0.07007554173469543","0.07007554173469543","0.07007554173469543"
"821","0.017818044871091843","0.017818044871091843","0.017818044871091843","0.31574952602386475","0.31574952602386475","0.31574952602386475"
"822","0.015762239694595337","0.015762239694595337","0.015762239694595337","0.3105224668979645","0.3105224668979645","0.3105224668979645"
"823","0.012323232367634773","0.012323232367634773","0.012323232367634773","0.30295124650001526","0.30295124650001526","0.30295124650001526"
"824","0.007784488145262003","0.007784488145262003","0.007784488145262003","","",""
"825","0.002308862516656518","0.002308862516656518","0.002308862516656518","0.28302672505378723","0.28302672505378723","0.28302672505378723"
"826","","","","0.15770883858203888","0.15770883858203888","0.15770883858203888"
"827","","","","0.15461646020412445","0.15461646020412445","0.15461646020412445"
"828","0.02932034805417061","0.02932034805417061","0.02932034805417061","","",""
"829","0.022205457091331482","0.022205457091331482","0.022205457091331482","","",""
"830","0.013650002889335155","0.013650002889335155","0.013650002889335155","0.12935835123062134","0.12935835123062134","0.12935835123062134"
"831","-0.017697468400001526","-0.017697468400001526","-0.017697468400001526","0.026253152638673782","0.026253152638673782","0.026253152638673782"
"832","-0.02165084518492222","-0.02165084518492222","-0.02165084518492222","0.022142523899674416","0.022142523899674416","0.022142523899674416"
"833","-0.02852712944149971","-0.02852712944149971","-0.02852712944149971","0.015021130442619324","0.015021130442619324","0.015021130442619324"
"834","-0.037693507969379425","-0.037693507969379425","-0.037693507969379425","0.005535095930099487","0.005535095930099487","0.005535095930099487"
"835","-0.04753425344824791","-0.04753425344824791","-0.04753425344824791","-0.004686962813138962","-0.004686962813138962","-0.004686962813138962"
"836","0.03544170781970024","0.03544170781970024","0.03544170781970024","","",""
"837","","","","0.09458108246326447","0.09458108246326447","0.09458108246326447"
"838","0.02969573251903057","0.02969573251903057","0.02969573251903057","0.09035202115774155","0.09035202115774155","0.09035202115774155"
"839","0.025051971897482872","0.025051971897482872","0.025051971897482872","0.08481702208518982","0.08481702208518982","0.08481702208518982"
"840","0.01949719525873661","0.01949719525873661","0.01949719525873661","","",""
"841","0.14711204171180725","0.14711204171180725","0.14711204171180725","0.2161744236946106","0.2161744236946106","0.2161744236946106"
"842","0.14069674909114838","0.14069674909114838","0.14069674909114838","0.2086779773235321","0.2086779773235321","0.2086779773235321"
"843","","","","0.1967085301876068","0.1967085301876068","0.1967085301876068"
"844","0.1168142631649971","0.1168142631649971","0.1168142631649971","0.18146812915802002","0.18146812915802002","0.18146812915802002"
"845","0.10117017477750778","0.10117017477750778","0.10117017477750778","0.1638200879096985","0.1638200879096985","0.1638200879096985"
"846","-0.013640038669109344","-0.013640038669109344","-0.013640038669109344","","",""
"848","-0.03129628673195839","-0.03129628673195839","-0.03129628673195839","","",""
"849","-0.042291659861803055","-0.042291659861803055","-0.042291659861803055","0.006421893835067749","0.006421893835067749","0.006421893835067749"
"850","-0.05431905388832092","-0.05431905388832092","-0.05431905388832092","-0.0059119462966918945","-0.0059119462966918945","-0.0059119462966918945"
"851","-0.002169013489037752","-0.002169013489037752","-0.002169013489037752","","",""
"852","-0.0035877383779734373","-0.0035877383779734373","-0.0035877383779734373","0.05200285091996193","0.05200285091996193","0.05200285091996193"
"853","-0.006143305450677872","-0.006143305450677872","-0.006143305450677872","0.04905664175748825","0.04905664175748825","0.04905664175748825"
"854","-0.009640066884458065","-0.009640066884458065","-0.009640066884458065","0.0450109988451004","0.0450109988451004","0.0450109988451004"
"855","-0.013938475400209427","-0.013938475400209427","-0.013938475400209427","","",""
"856","-0.002472285181283951","-0.002472285181283951","-0.002472285181283951","0.05906659737229347","0.05906659737229347","0.05906659737229347"
"857","","","","0.05692377686500549","0.05692377686500549","0.05692377686500549"
"858","-0.006471134722232819","-0.006471134722232819","-0.006471134722232819","0.05355488881468773","0.05355488881468773","0.05355488881468773"
"859","-0.009804215282201767","-0.009804215282201767","-0.009804215282201767","0.04919664189219475","0.04919664189219475","0.04919664189219475"
"860","-0.013839982450008392","-0.013839982450008392","-0.013839982450008392","0.044046126306056976","0.044046126306056976","0.044046126306056976"
"861","0.039212509989738464","0.039212509989738464","0.039212509989738464","","",""
"862","","","","0.34238192439079285","0.34238192439079285","0.34238192439079285"
"863","0.0011117756366729736","0.0011117756366729736","0.0011117756366729736","0.31053274869918823","0.31053274869918823","0.31053274869918823"
"864","-0.021712273359298706","-0.021712273359298706","-0.021712273359298706","","",""
"865","-0.03841797262430191","-0.03841797262430191","-0.03841797262430191","0.2497955858707428","0.2497955858707428","0.2497955858707428"
"866","-0.00011954456567764282","-0.00011954456567764282","-0.00011954456567764282","0.18712934851646423","0.18712934851646423","0.18712934851646423"
"867","-0.0017764568328857422","-0.0017764568328857422","-0.0017764568328857422","","",""
"868","-0.00438428670167923","-0.00438428670167923","-0.00438428670167923","0.17977988719940186","0.17977988719940186","0.17977988719940186"
"869","-0.007498539984226227","-0.007498539984226227","-0.007498539984226227","","",""
"870","-0.011285528540611267","-0.011285528540611267","-0.011285528540611267","0.1687479168176651","0.1687479168176651","0.1687479168176651"
"871","0.02291153371334076","0.02291153371334076","0.02291153371334076","0.1138111874461174","0.1138111874461174","0.1138111874461174"
"872","0.019015463069081306","0.019015463069081306","0.019015463069081306","0.10966944694519043","0.10966944694519043","0.10966944694519043"
"873","0.01273398008197546","0.01273398008197546","0.01273398008197546","0.10246940702199936","0.10246940702199936","0.10246940702199936"
"874","0.004609457217156887","0.004609457217156887","0.004609457217156887","0.09291694313287735","0.09291694313287735","0.09291694313287735"
"875","","","","0.08310341835021973","0.08310341835021973","0.08310341835021973"
"876","0.02487671747803688","0.02487671747803688","0.02487671747803688","0.11283852159976959","0.11283852159976959","0.11283852159976959"
"877","0.023782145231962204","0.023782145231962204","0.023782145231962204","0.11156216263771057","0.11156216263771057","0.11156216263771057"
"878","0.021883148699998856","0.021883148699998856","0.021883148699998856","","",""
"879","0.019296476617455482","0.019296476617455482","0.019296476617455482","0.1063365489244461","0.1063365489244461","0.1063365489244461"
"880","0.016095276921987534","0.016095276921987534","0.016095276921987534","0.10260781645774841","0.10260781645774841","0.10260781645774841"
"881","-0.037295348942279816","-0.037295348942279816","-0.037295348942279816","0.05949462205171585","0.05949462205171585","0.05949462205171585"
"882","-0.04847250133752823","-0.04847250133752823","-0.04847250133752823","0.047849856317043304","0.047849856317043304","0.047849856317043304"
"883","-0.06534785032272339","-0.06534785032272339","-0.06534785032272339","0.030202843248844147","0.030202843248844147","0.030202843248844147"
"884","-0.08133585005998611","-0.08133585005998611","-0.08133585005998611","0.013168498873710632","0.013168498873710632","0.013168498873710632"
"885","-0.09634459018707275","-0.09634459018707275","-0.09634459018707275","-0.0031290650367736816","-0.0031290650367736816","-0.0031290650367736816"
"887","","","","0.05315389484167099","0.05315389484167099","0.05315389484167099"
"888","-0.03608568757772446","-0.03608568757772446","-0.03608568757772446","0.047704942524433136","0.047704942524433136","0.047704942524433136"
"889","","","","0.04042118042707443","0.04042118042707443","0.04042118042707443"
"890","","","","0.03167056292295456","0.03167056292295456","0.03167056292295456"
"891","","","","0.0633079782128334","0.0633079782128334","0.0633079782128334"
"892","0.005638829432427883","0.005638829432427883","0.005638829432427883","0.06185100972652435","0.06185100972652435","0.06185100972652435"
"893","0.0037849426735192537","0.0037849426735192537","0.0037849426735192537","0.05943923816084862","0.05943923816084862","0.05943923816084862"
"894","0.001236760406754911","0.001236760406754911","0.001236760406754911","0.056211475282907486","0.056211475282907486","0.056211475282907486"
"895","-0.0019159727962687612","-0.0019159727962687612","-0.0019159727962687612","","",""
"896","","","","0.05471239984035492","0.05471239984035492","0.05471239984035492"
"897","0.0006608903640881181","0.0006608903640881181","0.0006608903640881181","0.04646676778793335","0.04646676778793335","0.04646676778793335"
"898","-0.012200290337204933","-0.012200290337204933","-0.012200290337204933","","",""
"899","-0.028798913583159447","-0.028798913583159447","-0.028798913583159447","0.015616105869412422","0.015616105869412422","0.015616105869412422"
"900","","","","-0.0035973601043224335","-0.0035973601043224335","-0.0035973601043224335"
"901","-0.388639360666275","-0.388639360666275","-0.388639360666275","0.37736502289772034","0.37736502289772034","0.37736502289772034"
"902","-0.40382975339889526","-0.40382975339889526","-0.40382975339889526","0.3466928005218506","0.3466928005218506","0.3466928005218506"
"903","-0.4163179099559784","-0.4163179099559784","-0.4163179099559784","0.3130684792995453","0.3130684792995453","0.3130684792995453"
"904","-0.42705103754997253","-0.42705103754997253","-0.42705103754997253","0.2780255377292633","0.2780255377292633","0.2780255377292633"
"905","-0.4395610988140106","-0.4395610988140106","-0.4395610988140106","0.24304476380348206","0.24304476380348206","0.24304476380348206"
"906","0.32961606979370117","0.32961606979370117","0.32961606979370117","0.6559363603591919","0.6559363603591919","0.6559363603591919"
"907","0.3265051543712616","0.3265051543712616","0.3265051543712616","0.653765857219696","0.653765857219696","0.653765857219696"
"908","0.3212050497531891","0.3212050497531891","0.3212050497531891","0.6470133066177368","0.6470133066177368","0.6470133066177368"
"909","0.31434133648872375","0.31434133648872375","0.31434133648872375","0.6367954611778259","0.6367954611778259","0.6367954611778259"
"910","0.3064943850040436","0.3064943850040436","0.3064943850040436","","",""
"911","0.0024925940670073032","0.0024925940670073032","0.0024925940670073032","0.10822819173336029","0.10822819173336029","0.10822819173336029"
"912","0.0007492642034776509","0.0007492642034776509","0.0007492642034776509","0.10607632249593735","0.10607632249593735","0.10607632249593735"
"913","-0.002219541696831584","-0.002219541696831584","-0.002219541696831584","0.1024029478430748","0.1024029478430748","0.1024029478430748"
"914","-0.006093371193856001","-0.006093371193856001","-0.006093371193856001","0.09757092595100403","0.09757092595100403","0.09757092595100403"
"915","-0.010701091028749943","-0.010701091028749943","-0.010701091028749943","0.09178593009710312","0.09178593009710312","0.09178593009710312"
"916","-0.006417854223400354","-0.006417854223400354","-0.006417854223400354","0.0649392157793045","0.0649392157793045","0.0649392157793045"
"917","-0.0113229313865304","-0.0113229313865304","-0.0113229313865304","","",""
"918","-0.019497042521834373","-0.019497042521834373","-0.019497042521834373","0.05121181905269623","0.05121181905269623","0.05121181905269623"
"919","-0.029831524938344955","-0.029831524938344955","-0.029831524938344955","0.04038522019982338","0.04038522019982338","0.04038522019982338"
"920","","","","0.028951197862625122","0.028951197862625122","0.028951197862625122"
"921","-0.05006274953484535","-0.05006274953484535","-0.05006274953484535","0.011141154915094376","0.011141154915094376","0.011141154915094376"
"922","-0.052042070776224136","-0.052042070776224136","-0.052042070776224136","0.009165968745946884","0.009165968745946884","0.009165968745946884"
"923","-0.055345259606838226","-0.055345259606838226","-0.055345259606838226","0.005780957639217377","0.005780957639217377","0.005780957639217377"
"925","","","","-0.004300680011510849","-0.004300680011510849","-0.004300680011510849"
"926","","","","0.09911643713712692","0.09911643713712692","0.09911643713712692"
"927","0.026776166632771492","0.026776166632771492","0.026776166632771492","0.09703296422958374","0.09703296422958374","0.09703296422958374"
"928","0.023769663646817207","0.023769663646817207","0.023769663646817207","0.09344978630542755","0.09344978630542755","0.09344978630542755"
"929","0.01968851126730442","0.01968851126730442","0.01968851126730442","0.08861947804689407","0.08861947804689407","0.08861947804689407"
"930","0.014643598347902298","0.014643598347902298","0.014643598347902298","0.08269527554512024","0.08269527554512024","0.08269527554512024"
"931","0.29548409581184387","0.29548409581184387","0.29548409581184387","0.3916219174861908","0.3916219174861908","0.3916219174861908"
"932","0.26549771428108215","0.26549771428108215","0.26549771428108215","0.3605993986129761","0.3605993986129761","0.3605993986129761"
"933","0.22233907878398895","0.22233907878398895","0.22233907878398895","","",""
"934","0.1714634746313095","0.1714634746313095","0.1714634746313095","0.26327699422836304","0.26327699422836304","0.26327699422836304"
"935","0.11642932891845703","0.11642932891845703","0.11642932891845703","0.20623648166656494","0.20623648166656494","0.20623648166656494"
"936","0.1249074935913086","0.1249074935913086","0.1249074935913086","0.18569201231002808","0.18569201231002808","0.18569201231002808"
"937","0.11569412797689438","0.11569412797689438","0.11569412797689438","0.17538517713546753","0.17538517713546753","0.17538517713546753"
"938","0.10240056365728378","0.10240056365728378","0.10240056365728378","0.16067847609519958","0.16067847609519958","0.16067847609519958"
"939","","","","0.1424967497587204","0.1424967497587204","0.1424967497587204"
"940","","","","0.12144811451435089","0.12144811451435089","0.12144811451435089"
"941","0.009677660651504993","0.009677660651504993","0.009677660651504993","0.06974964588880539","0.06974964588880539","0.06974964588880539"
"942","0.008859612047672272","0.008859612047672272","0.008859612047672272","0.06892025470733643","0.06892025470733643","0.06892025470733643"
"943","","","","0.06731807440519333","0.06731807440519333","0.06731807440519333"
"944","0.005294735077768564","0.005294735077768564","0.005294735077768564","0.06508106738328934","0.06508106738328934","0.06508106738328934"
"945","0.0027537597343325615","0.0027537597343325615","0.0027537597343325615","0.06228448823094368","0.06228448823094368","0.06228448823094368"
"946","0.1361759454011917","0.1361759454011917","0.1361759454011917","0.2244124412536621","0.2244124412536621","0.2244124412536621"
"947","","","","0.21573889255523682","0.21573889255523682","0.21573889255523682"
"948","","","","0.20148643851280212","0.20148643851280212","0.20148643851280212"
"949","0.09964451938867569","0.09964451938867569","0.09964451938867569","0.18473254144191742","0.18473254144191742","0.18473254144191742"
"950","0.08446492999792099","0.08446492999792099","0.08446492999792099","0.16804039478302002","0.16804039478302002","0.16804039478302002"
"951","0.0631614476442337","0.0631614476442337","0.0631614476442337","0.12128805369138718","0.12128805369138718","0.12128805369138718"
"952","0.05711185932159424","0.05711185932159424","0.05711185932159424","0.11497195810079575","0.11497195810079575","0.11497195810079575"
"953","0.04691119119524956","0.04691119119524956","0.04691119119524956","0.10434281826019287","0.10434281826019287","0.10434281826019287"
"954","0.033320069313049316","0.033320069313049316","0.033320069313049316","0.09023942053318024","0.09023942053318024","0.09023942053318024"
"955","","","","0.07319500297307968","0.07319500297307968","0.07319500297307968"
"956","-0.22768615186214447","-0.22768615186214447","-0.22768615186214447","0.21558071672916412","0.21558071672916412","0.21558071672916412"
"957","-0.22868339717388153","-0.22868339717388153","-0.22868339717388153","0.21007980406284332","0.21007980406284332","0.21007980406284332"
"958","-0.23057566583156586","-0.23057566583156586","-0.23057566583156586","0.2006935030221939","0.2006935030221939","0.2006935030221939"
"959","-0.23321139812469482","-0.23321139812469482","-0.23321139812469482","0.18844550848007202","0.18844550848007202","0.18844550848007202"
"960","-0.23651908338069916","-0.23651908338069916","-0.23651908338069916","0.17402829229831696","0.17402829229831696","0.17402829229831696"
"961","3.501772880554199e-7","3.501772880554199e-7","3.501772880554199e-7","0.04439745843410492","0.04439745843410492","0.04439745843410492"
"962","-0.0007353127002716064","-0.0007353127002716064","-0.0007353127002716064","0.04344548285007477","0.04344548285007477","0.04344548285007477"
"963","-0.0020746346563100815","-0.0020746346563100815","-0.0020746346563100815","0.042067594826221466","0.042067594826221466","0.042067594826221466"
"964","","","","0.04030853137373924","0.04030853137373924","0.04030853137373924"
"965","-0.006231164559721947","-0.006231164559721947","-0.006231164559721947","0.038159169256687164","0.038159169256687164","0.038159169256687164"
"966","0.0028974448796361685","0.0028974448796361685","0.0028974448796361685","0.05041303485631943","0.05041303485631943","0.05041303485631943"
"967","-0.0008535595261491835","-0.0008535595261491835","-0.0008535595261491835","0.0470375120639801","0.0470375120639801","0.0470375120639801"
"968","-0.007198411040008068","-0.007198411040008068","-0.007198411040008068","0.040947455912828445","0.040947455912828445","0.040947455912828445"
"969","-0.01557237934321165","-0.01557237934321165","-0.01557237934321165","0.03269749507308006","0.03269749507308006","0.03269749507308006"
"970","-0.025577740743756294","-0.025577740743756294","-0.025577740743756294","0.02267545275390148","0.02267545275390148","0.02267545275390148"
"971","0.1494995504617691","0.1494995504617691","0.1494995504617691","0.31697574257850647","0.31697574257850647","0.31697574257850647"
"972","0.14760822057724","0.14760822057724","0.14760822057724","0.3145867884159088","0.3145867884159088","0.3145867884159088"
"973","0.14441658556461334","0.14441658556461334","0.14441658556461334","0.30981603264808655","0.30981603264808655","0.30981603264808655"
"974","0.1401512324810028","0.1401512324810028","0.1401512324810028","0.3031008541584015","0.3031008541584015","0.3031008541584015"
"975","0.13498929142951965","0.13498929142951965","0.13498929142951965","0.29480552673339844","0.29480552673339844","0.29480552673339844"
"976","0.0002910047769546509","0.0002910047769546509","0.0002910047769546509","0.06399372220039368","0.06399372220039368","0.06399372220039368"
"977","-0.0009930133819580078","-0.0009930133819580078","-0.0009930133819580078","0.06219995766878128","0.06219995766878128","0.06219995766878128"
"978","-0.0032256320118904114","-0.0032256320118904114","-0.0032256320118904114","0.05938560515642166","0.05938560515642166","0.05938560515642166"
"979","-0.006264939904212952","-0.006264939904212952","-0.006264939904212952","0.05571005120873451","0.05571005120873451","0.05571005120873451"
"980","-0.010015979409217834","-0.010015979409217834","-0.010015979409217834","0.05128207057714462","0.05128207057714462","0.05128207057714462"
"981","-0.006228641141206026","-0.006228641141206026","-0.006228641141206026","","",""
"982","","","","0.06101920083165169","0.06101920083165169","0.06101920083165169"
"983","-0.010177267715334892","-0.010177267715334892","-0.010177267715334892","0.058398954570293427","0.058398954570293427","0.058398954570293427"
"984","-0.013581744395196438","-0.013581744395196438","-0.013581744395196438","0.054751329123973846","0.054751329123973846","0.054751329123973846"
"985","-0.01778963766992092","-0.01778963766992092","-0.01778963766992092","0.05018299072980881","0.05018299072980881","0.05018299072980881"
"986","","","","0.11785446107387543","0.11785446107387543","0.11785446107387543"
"987","0.07017181813716888","0.07017181813716888","0.07017181813716888","0.11370495706796646","0.11370495706796646","0.11370495706796646"
"988","0.06356286257505417","0.06356286257505417","0.06356286257505417","0.1068233996629715","0.1068233996629715","0.1068233996629715"
"989","0.05490798503160477","0.05490798503160477","0.05490798503160477","0.09785091876983643","0.09785091876983643","0.09785091876983643"
"990","0.04459680616855621","0.04459680616855621","0.04459680616855621","0.087186798453331","0.087186798453331","0.087186798453331"
"991","","","","0.16230326890945435","0.16230326890945435","0.16230326890945435"
"992","","","","0.1590118408203125","0.1590118408203125","0.1590118408203125"
"993","0.10393213480710983","0.10393213480710983","0.10393213480710983","0.15331314504146576","0.15331314504146576","0.15331314504146576"
"994","0.09697186201810837","0.09697186201810837","0.09697186201810837","","",""
"995","0.0884537547826767","0.0884537547826767","0.0884537547826767","","",""
"996","0.1639329493045807","0.1639329493045807","0.1639329493045807","0.23666949570178986","0.23666949570178986","0.23666949570178986"
"997","0.1612050086259842","0.1612050086259842","0.1612050086259842","0.23303505778312683","0.23303505778312683","0.23303505778312683"
"998","0.15649116039276123","0.15649116039276123","0.15649116039276123","","",""
"999","0.15019696950912476","0.15019696950912476","0.15019696950912476","0.2193656712770462","0.2193656712770462","0.2193656712770462"
