"Step","radiant-silence-7 - returns/mean","radiant-silence-7 - returns/mean__MIN","radiant-silence-7 - returns/mean__MAX","radiant-silence-7 - returns/std","radiant-silence-7 - returns/std__MIN","radiant-silence-7 - returns/std__MAX"
"246","1.2625694274902344","1.2625694274902344","1.2625694274902344","0.6110852956771851","0.6110852956771851","0.6110852956771851"
"247","1.2625694274902344","1.2625694274902344","1.2625694274902344","0.6110852956771851","0.6110852956771851","0.6110852956771851"
"248","1.2625694274902344","1.2625694274902344","1.2625694274902344","0.6110852956771851","0.6110852956771851","0.6110852956771851"
"249","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"250","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"251","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"252","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"253","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"254","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"255","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"256","1.118571400642395","1.118571400642395","1.118571400642395","0.5042759776115417","0.5042759776115417","0.5042759776115417"
"257","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"258","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"259","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"260","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"261","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"262","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"263","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"264","0.8163455724716187","0.8163455724716187","0.8163455724716187","0.5907726287841797","0.5907726287841797","0.5907726287841797"
"265","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"266","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"267","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"268","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"269","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"270","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"271","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"272","0.785300076007843","0.785300076007843","0.785300076007843","0.4626895487308502","0.4626895487308502","0.4626895487308502"
"273","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"274","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"275","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"276","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"277","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"278","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"279","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"280","0.5830245018005371","0.5830245018005371","0.5830245018005371","0.5213133096694946","0.5213133096694946","0.5213133096694946"
"281","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"282","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"283","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"284","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"285","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"286","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"287","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"288","0.5187386870384216","0.5187386870384216","0.5187386870384216","0.4760068655014038","0.4760068655014038","0.4760068655014038"
"289","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"290","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"291","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"292","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"293","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"294","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"295","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"296","0.4729825258255005","0.4729825258255005","0.4729825258255005","0.416821151971817","0.416821151971817","0.416821151971817"
"297","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"298","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"299","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"300","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"301","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"302","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"303","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"304","0.39658936858177185","0.39658936858177185","0.39658936858177185","0.4636530876159668","0.4636530876159668","0.4636530876159668"
"305","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"306","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"307","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"308","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"309","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"310","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"311","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"312","0.27692660689353943","0.27692660689353943","0.27692660689353943","0.43282997608184814","0.43282997608184814","0.43282997608184814"
"313","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"314","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"315","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"316","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"317","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"318","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"319","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"320","0.29814413189888","0.29814413189888","0.29814413189888","0.48386818170547485","0.48386818170547485","0.48386818170547485"
"321","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"322","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"323","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"324","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"325","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"326","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"327","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"328","0.16215264797210693","0.16215264797210693","0.16215264797210693","0.3990097939968109","0.3990097939968109","0.3990097939968109"
"329","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"330","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"331","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"332","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"333","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"334","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"335","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"336","0.1918511539697647","0.1918511539697647","0.1918511539697647","0.5257351398468018","0.5257351398468018","0.5257351398468018"
"337","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"338","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"339","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"340","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"341","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"342","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"343","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"344","0.25167402625083923","0.25167402625083923","0.25167402625083923","0.4361532926559448","0.4361532926559448","0.4361532926559448"
"345","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"346","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"347","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"348","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"349","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"350","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"351","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"352","0.30027925968170166","0.30027925968170166","0.30027925968170166","0.5733334422111511","0.5733334422111511","0.5733334422111511"
"353","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"354","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"355","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"356","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"357","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"358","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"359","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"360","-0.07917334139347076","-0.07917334139347076","-0.07917334139347076","0.4730032980442047","0.4730032980442047","0.4730032980442047"
"361","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"362","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"363","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"364","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"365","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"366","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"367","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"368","-0.18815834820270538","-0.18815834820270538","-0.18815834820270538","0.47476083040237427","0.47476083040237427","0.47476083040237427"
"369","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"370","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"371","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"372","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"373","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"374","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"375","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"376","-0.30616050958633423","-0.30616050958633423","-0.30616050958633423","0.46039465069770813","0.46039465069770813","0.46039465069770813"
"377","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"378","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"379","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"380","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"381","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"382","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"383","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"384","-0.2661546468734741","-0.2661546468734741","-0.2661546468734741","0.6166214346885681","0.6166214346885681","0.6166214346885681"
"385","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"386","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"387","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"388","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"389","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"390","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"391","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"392","-0.3435656726360321","-0.3435656726360321","-0.3435656726360321","0.6463766694068909","0.6463766694068909","0.6463766694068909"
"393","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"394","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"395","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"396","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"397","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"398","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"399","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"400","-0.6083036661148071","-0.6083036661148071","-0.6083036661148071","0.7380818724632263","0.7380818724632263","0.7380818724632263"
"401","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"402","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"403","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"404","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"405","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"406","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"407","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"408","-0.6103571057319641","-0.6103571057319641","-0.6103571057319641","0.8164751529693604","0.8164751529693604","0.8164751529693604"
"409","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"410","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"411","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"412","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"413","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"414","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"415","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"416","-0.34549030661582947","-0.34549030661582947","-0.34549030661582947","0.7754936814308167","0.7754936814308167","0.7754936814308167"
"417","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"418","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"419","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"420","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"421","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"422","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"423","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"424","-0.8347377777099609","-0.8347377777099609","-0.8347377777099609","0.8842262625694275","0.8842262625694275","0.8842262625694275"
"425","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"426","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"427","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"428","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"429","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"430","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"431","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"432","-0.7021185159683228","-0.7021185159683228","-0.7021185159683228","0.8004956841468811","0.8004956841468811","0.8004956841468811"
"433","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"434","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"435","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"436","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"437","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"438","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"439","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"440","-0.9600335955619812","-0.9600335955619812","-0.9600335955619812","0.8235990405082703","0.8235990405082703","0.8235990405082703"
"441","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"442","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"443","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"444","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"445","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"446","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"447","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"448","-0.6012895107269287","-0.6012895107269287","-0.6012895107269287","0.983974277973175","0.983974277973175","0.983974277973175"
"449","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"450","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"451","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"452","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"453","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"454","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"455","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"456","-0.794956624507904","-0.794956624507904","-0.794956624507904","0.9790111184120178","0.9790111184120178","0.9790111184120178"
"457","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"458","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"459","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"460","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"461","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"462","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"463","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"464","-0.9189342260360718","-0.9189342260360718","-0.9189342260360718","0.9617681503295898","0.9617681503295898","0.9617681503295898"
"465","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"466","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"467","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"468","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"469","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"470","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"471","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"472","-0.30095374584198","-0.30095374584198","-0.30095374584198","1.1090333461761475","1.1090333461761475","1.1090333461761475"
"473","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"474","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"475","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"476","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"477","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"478","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"479","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
"480","-1.0995005369186401","-1.0995005369186401","-1.0995005369186401","1.1309453248977661","1.1309453248977661","1.1309453248977661"
