"Step","peachy-silence-158 - returns/max","peachy-silence-158 - returns/max__MIN","peachy-silence-158 - returns/max__MAX","peachy-silence-158 - returns/mean","peachy-silence-158 - returns/mean__MIN","peachy-silence-158 - returns/mean__MAX","peachy-silence-158 - returns/min","peachy-silence-158 - returns/min__MIN","peachy-silence-158 - returns/min__MAX","peachy-silence-158 - returns/std","peachy-silence-158 - returns/std__MIN","peachy-silence-158 - returns/std__MAX"
"123","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"124","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"125","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"126","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"127","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"128","4.84592866897583","4.84592866897583","4.84592866897583","3.6234633922576904","3.6234633922576904","3.6234633922576904","-0.2447519302368164","-0.2447519302368164","-0.2447519302368164","0.9733263850212097","0.9733263850212097","0.9733263850212097"
"129","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"130","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"131","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"132","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"133","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"134","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"135","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"136","4.493366718292236","4.493366718292236","4.493366718292236","3.4881842136383057","3.4881842136383057","3.4881842136383057","-0.056108951568603516","-0.056108951568603516","-0.056108951568603516","0.9235778450965881","0.9235778450965881","0.9235778450965881"
"137","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"138","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"139","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"140","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"141","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"142","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"143","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"144","4.412003040313721","4.412003040313721","4.412003040313721","3.2627100944519043","3.2627100944519043","3.2627100944519043","-0.06080770492553711","-0.06080770492553711","-0.06080770492553711","0.9648837447166443","0.9648837447166443","0.9648837447166443"
"145","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"146","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"147","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"148","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"149","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"150","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"151","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"152","4.231823921203613","4.231823921203613","4.231823921203613","3.1813507080078125","3.1813507080078125","3.1813507080078125","-0.08690166473388672","-0.08690166473388672","-0.08690166473388672","0.7778636813163757","0.7778636813163757","0.7778636813163757"
"153","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"154","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"155","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"156","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"157","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"158","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"159","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"160","4.359149932861328","4.359149932861328","4.359149932861328","3.3294613361358643","3.3294613361358643","3.3294613361358643","-0.09180665016174316","-0.09180665016174316","-0.09180665016174316","0.874950647354126","0.874950647354126","0.874950647354126"
"161","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"162","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"163","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"164","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"165","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"166","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"167","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"168","4.493185997009277","4.493185997009277","4.493185997009277","2.972781181335449","2.972781181335449","2.972781181335449","-0.04764866828918457","-0.04764866828918457","-0.04764866828918457","0.852344274520874","0.852344274520874","0.852344274520874"
"169","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"170","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"171","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"172","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"173","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"174","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"175","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"176","4.506634712219238","4.506634712219238","4.506634712219238","3.1576120853424072","3.1576120853424072","3.1576120853424072","-0.061597347259521484","-0.061597347259521484","-0.061597347259521484","0.9145833849906921","0.9145833849906921","0.9145833849906921"
"177","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"178","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"179","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"180","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"181","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"182","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"183","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"184","3.9368696212768555","3.9368696212768555","3.9368696212768555","2.9504165649414062","2.9504165649414062","2.9504165649414062","-0.0748453140258789","-0.0748453140258789","-0.0748453140258789","0.6944857835769653","0.6944857835769653","0.6944857835769653"
"185","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"186","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"187","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"188","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"189","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"190","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"191","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"192","4.472923278808594","4.472923278808594","4.472923278808594","3.027495861053467","3.027495861053467","3.027495861053467","-0.03917407989501953","-0.03917407989501953","-0.03917407989501953","0.8178772330284119","0.8178772330284119","0.8178772330284119"
"193","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"194","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"195","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"196","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"197","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"198","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"199","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"200","4.326533317565918","4.326533317565918","4.326533317565918","2.839552640914917","2.839552640914917","2.839552640914917","-0.07899332046508789","-0.07899332046508789","-0.07899332046508789","0.7152028679847717","0.7152028679847717","0.7152028679847717"
"201","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"202","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"203","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"204","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"205","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"206","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"207","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"208","3.9111380577087402","3.9111380577087402","3.9111380577087402","2.73555850982666","2.73555850982666","2.73555850982666","-0.14687395095825195","-0.14687395095825195","-0.14687395095825195","0.7659882307052612","0.7659882307052612","0.7659882307052612"
"209","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"210","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"211","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"212","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"213","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"214","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"215","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"216","3.6686267852783203","3.6686267852783203","3.6686267852783203","2.530071973800659","2.530071973800659","2.530071973800659","-0.05410599708557129","-0.05410599708557129","-0.05410599708557129","0.7125883102416992","0.7125883102416992","0.7125883102416992"
"217","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"218","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"219","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"220","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"221","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"222","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"223","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"224","3.6203207969665527","3.6203207969665527","3.6203207969665527","2.6017677783966064","2.6017677783966064","2.6017677783966064","-0.09934258460998535","-0.09934258460998535","-0.09934258460998535","0.6830415725708008","0.6830415725708008","0.6830415725708008"
"225","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"226","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"227","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"228","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"229","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"230","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"231","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"232","3.4237027168273926","3.4237027168273926","3.4237027168273926","2.3139541149139404","2.3139541149139404","2.3139541149139404","-0.20919370651245117","-0.20919370651245117","-0.20919370651245117","0.5974013805389404","0.5974013805389404","0.5974013805389404"
"233","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"234","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"235","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"236","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"237","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"238","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"239","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"240","4.262890815734863","4.262890815734863","4.262890815734863","2.5209617614746094","2.5209617614746094","2.5209617614746094","-0.0345768928527832","-0.0345768928527832","-0.0345768928527832","0.7260460257530212","0.7260460257530212","0.7260460257530212"
"241","3.145383596420288","3.145383596420288","3.145383596420288","2.1753249168395996","2.1753249168395996","2.1753249168395996","-0.027630329132080078","-0.027630329132080078","-0.027630329132080078","0.6543862819671631","0.6543862819671631","0.6543862819671631"
"242","3.145383596420288","3.145383596420288","3.145383596420288","2.1753249168395996","2.1753249168395996","2.1753249168395996","-0.027630329132080078","-0.027630329132080078","-0.027630329132080078","0.6543862819671631","0.6543862819671631","0.6543862819671631"
"243","3.145383596420288","3.145383596420288","3.145383596420288","2.1753249168395996","2.1753249168395996","2.1753249168395996","-0.027630329132080078","-0.027630329132080078","-0.027630329132080078","0.6543862819671631","0.6543862819671631","0.6543862819671631"
"244","3.145383596420288","3.145383596420288","3.145383596420288","2.1753249168395996","2.1753249168395996","2.1753249168395996","-0.027630329132080078","-0.027630329132080078","-0.027630329132080078","0.6543862819671631","0.6543862819671631","0.6543862819671631"
"245","3.145383596420288","3.145383596420288","3.145383596420288","2.1753249168395996","2.1753249168395996","2.1753249168395996","-0.027630329132080078","-0.027630329132080078","-0.027630329132080078","0.6543862819671631","0.6543862819671631","0.6543862819671631"
