"Step","stellar-bush-24 - losses/policy_loss","stellar-bush-24 - losses/policy_loss__MIN","stellar-bush-24 - losses/policy_loss__MAX","stellar-bush-24 - losses/total_loss","stellar-bush-24 - losses/total_loss__MIN","stellar-bush-24 - losses/total_loss__MAX"
"3306","0.014040602371096611","0.014040602371096611","0.014040602371096611","0.055519744753837585","0.055519744753837585","0.055519744753837585"
"3307","0.011246067471802235","0.011246067471802235","0.011246067471802235","0.05282869562506676","0.05282869562506676","0.05282869562506676"
"3308","0.006679395213723183","0.006679395213723183","0.006679395213723183","0.048172175884246826","0.048172175884246826","0.048172175884246826"
"3309","0.0007286870386451483","0.0007286870386451483","0.0007286870386451483","0.04195927083492279","0.04195927083492279","0.04195927083492279"
"3310","-0.0063622258603572845","-0.0063622258603572845","-0.0063622258603572845","0.03445281460881233","0.03445281460881233","0.03445281460881233"
"3311","-0.12568804621696472","-0.12568804621696472","-0.12568804621696472","0.01958557963371277","0.01958557963371277","0.01958557963371277"
"3312","-0.12782499194145203","-0.12782499194145203","-0.12782499194145203","0.016732752323150635","0.016732752323150635","0.016732752323150635"
"3313","-0.13145361840724945","-0.13145361840724945","-0.13145361840724945","0.011867180466651917","0.011867180466651917","0.011867180466651917"
"3314","-0.13627564907073975","-0.13627564907073975","-0.13627564907073975","0.005399987101554871","0.005399987101554871","0.005399987101554871"
"3315","-0.14207768440246582","-0.14207768440246582","-0.14207768440246582","-0.002364739775657654","-0.002364739775657654","-0.002364739775657654"
"3316","-0.00398726761341095","-0.00398726761341095","-0.00398726761341095","0.12260831892490387","0.12260831892490387","0.12260831892490387"
"3317","-0.005399718880653381","-0.005399718880653381","-0.005399718880653381","0.12064240872859955","0.12064240872859955","0.12064240872859955"
"3318","-0.00783112645149231","-0.00783112645149231","-0.00783112645149231","0.11644956469535828","0.11644956469535828","0.11644956469535828"
"3319","-0.010900825262069702","-0.010900825262069702","-0.010900825262069702","0.11071646213531494","0.11071646213531494","0.11071646213531494"
"3320","-0.014459550380706787","-0.014459550380706787","-0.014459550380706787","0.10386940836906433","0.10386940836906433","0.10386940836906433"
"3321","-0.005395527929067612","-0.005395527929067612","-0.005395527929067612","0.11889755725860596","0.11889755725860596","0.11889755725860596"
"3322","-0.007104991469532251","-0.007104991469532251","-0.007104991469532251","0.11530457437038422","0.11530457437038422","0.11530457437038422"
"3323","-0.009868050925433636","-0.009868050925433636","-0.009868050925433636","0.1102016344666481","0.1102016344666481","0.1102016344666481"
"3324","-0.013481879606842995","-0.013481879606842995","-0.013481879606842995","0.10395008325576782","0.10395008325576782","0.10395008325576782"
"3325","-0.01778840459883213","-0.01778840459883213","-0.01778840459883213","0.09681936353445053","0.09681936353445053","0.09681936353445053"
"3326","-0.15529081225395203","-0.15529081225395203","-0.15529081225395203","-0.10288918763399124","-0.10288918763399124","-0.10288918763399124"
"3327","-0.1573890596628189","-0.1573890596628189","-0.1573890596628189","-0.10421143472194672","-0.10421143472194672","-0.10421143472194672"
"3328","-0.16122040152549744","-0.16122040152549744","-0.16122040152549744","-0.10755324363708496","-0.10755324363708496","-0.10755324363708496"
"3329","-0.16652898490428925","-0.16652898490428925","-0.16652898490428925","-0.1126614362001419","-0.1126614362001419","-0.1126614362001419"
"3330","-0.17312459647655487","-0.17312459647655487","-0.17312459647655487","-0.11932975798845291","-0.11932975798845291","-0.11932975798845291"
"3331","-0.001984521746635437","-0.001984521746635437","-0.001984521746635437","0.05378909036517143","0.05378909036517143","0.05378909036517143"
"3332","-0.004074469208717346","-0.004074469208717346","-0.004074469208717346","0.05132843554019928","0.05132843554019928","0.05132843554019928"
"3333","-0.007709570229053497","-0.007709570229053497","-0.007709570229053497","0.04713580757379532","0.04713580757379532","0.04713580757379532"
"3334","-0.012576282024383545","-0.012576282024383545","-0.012576282024383545","0.041574280709028244","0.041574280709028244","0.041574280709028244"
"3335","-0.018012620508670807","-0.018012620508670807","-0.018012620508670807","0.035352934151887894","0.035352934151887894","0.035352934151887894"
"3336","-0.07630593329668045","-0.07630593329668045","-0.07630593329668045","0.06509510427713394","0.06509510427713394","0.06509510427713394"
"3337","-0.07835911214351654","-0.07835911214351654","-0.07835911214351654","0.06213246285915375","0.06213246285915375","0.06213246285915375"
"3338","-0.08176504820585251","-0.08176504820585251","-0.08176504820585251","0.0570312961935997","0.0570312961935997","0.0570312961935997"
"3339","-0.0862506553530693","-0.0862506553530693","-0.0862506553530693","0.05027123540639877","0.05027123540639877","0.05027123540639877"
"3340","-0.09163378179073334","-0.09163378179073334","-0.09163378179073334","0.0422043651342392","0.0422043651342392","0.0422043651342392"
"3341","-0.30789586901664734","-0.30789586901664734","-0.30789586901664734","-0.05891679227352142","-0.05891679227352142","-0.05891679227352142"
"3342","-0.31096789240837097","-0.31096789240837097","-0.31096789240837097","-0.06516663730144501","-0.06516663730144501","-0.06516663730144501"
"3343","-0.3161940276622772","-0.3161940276622772","-0.3161940276622772","-0.07544030249118805","-0.07544030249118805","-0.07544030249118805"
"3344","-0.323117196559906","-0.323117196559906","-0.323117196559906","-0.08869312703609467","-0.08869312703609467","-0.08869312703609467"
"3345","-0.3305855393409729","-0.3305855393409729","-0.3305855393409729","-0.10337157547473907","-0.10337157547473907","-0.10337157547473907"
"3346","0.006506800651550293","0.006506800651550293","0.006506800651550293","0.16167527437210083","0.16167527437210083","0.16167527437210083"
"3347","0.00456508994102478","0.00456508994102478","0.00456508994102478","0.16080224514007568","0.16080224514007568","0.16080224514007568"
"3348","0.0013712942600250244","0.0013712942600250244","0.0013712942600250244","0.15791268646717072","0.15791268646717072","0.15791268646717072"
"3349","-0.0028230398893356323","-0.0028230398893356323","-0.0028230398893356323","0.1533452868461609","0.1533452868461609","0.1533452868461609"
"3350","-0.007812872529029846","-0.007812872529029846","-0.007812872529029846","0.14738546311855316","0.14738546311855316","0.14738546311855316"
"3351","0.0035414453595876694","0.0035414453595876694","0.0035414453595876694","0.05793710798025131","0.05793710798025131","0.05793710798025131"
"3352","0.0017452575266361237","0.0017452575266361237","0.0017452575266361237","0.056339021772146225","0.056339021772146225","0.056339021772146225"
"3353","-0.0012661181390285492","-0.0012661181390285492","-0.0012661181390285492","0.05321343615651131","0.05321343615651131","0.05321343615651131"
"3354","-0.005250357091426849","-0.005250357091426849","-0.005250357091426849","0.04883987456560135","0.04883987456560135","0.04883987456560135"
"3355","-0.010059379041194916","-0.010059379041194916","-0.010059379041194916","0.043408140540122986","0.043408140540122986","0.043408140540122986"
"3356","-0.031205007806420326","-0.031205007806420326","-0.031205007806420326","0.023972446098923683","0.023972446098923683","0.023972446098923683"
"3357","-0.036697179079055786","-0.036697179079055786","-0.036697179079055786","0.01761126145720482","0.01761126145720482","0.01761126145720482"
"3358","-0.04540715739130974","-0.04540715739130974","-0.04540715739130974","0.0077140070497989655","0.0077140070497989655","0.0077140070497989655"
"3359","-0.056095827370882034","-0.056095827370882034","-0.056095827370882034","-0.0043901726603507996","-0.0043901726603507996","-0.0043901726603507996"
"3360","-0.06617874652147293","-0.06617874652147293","-0.06617874652147293","-0.01607801392674446","-0.01607801392674446","-0.01607801392674446"
"3361","0.0000045746564865112305","0.0000045746564865112305","0.0000045746564865112305","0.058565400540828705","0.058565400540828705","0.058565400540828705"
"3362","-0.0014650523662567139","-0.0014650523662567139","-0.0014650523662567139","0.056617144495248795","0.056617144495248795","0.056617144495248795"
"3363","-0.004057656973600388","-0.004057656973600388","-0.004057656973600388","0.05346662923693657","0.05346662923693657","0.05346662923693657"
"3364","-0.007548218593001366","-0.007548218593001366","-0.007548218593001366","0.04935763031244278","0.04935763031244278","0.04935763031244278"
"3365","-0.011773575097322464","-0.011773575097322464","-0.011773575097322464","0.04446452483534813","0.04446452483534813","0.04446452483534813"
"3366","0.000033097341656684875","0.000033097341656684875","0.000033097341656684875","0.046891771256923676","0.046891771256923676","0.046891771256923676"
"3367","-0.0013405345380306244","-0.0013405345380306244","-0.0013405345380306244","0.045557089149951935","0.045557089149951935","0.045557089149951935"
"3368","-0.003693530336022377","-0.003693530336022377","-0.003693530336022377","0.04309065639972687","0.04309065639972687","0.04309065639972687"
"3369","-0.006862192414700985","-0.006862192414700985","-0.006862192414700985","0.03967266157269478","0.03967266157269478","0.03967266157269478"
"3370","-0.010729953646659851","-0.010729953646659851","-0.010729953646659851","0.035433970391750336","0.035433970391750336","0.035433970391750336"
"3371","-0.0401921346783638","-0.0401921346783638","-0.0401921346783638","0.00638231635093689","0.00638231635093689","0.00638231635093689"
"3372","-0.04326344281435013","-0.04326344281435013","-0.04326344281435013","0.0031783469021320343","0.0031783469021320343","0.0031783469021320343"
"3373","-0.048514846712350845","-0.048514846712350845","-0.048514846712350845","-0.0023645907640457153","-0.0023645907640457153","-0.0023645907640457153"
"3374","-0.055263701826334","-0.055263701826334","-0.055263701826334","-0.00953415036201477","-0.00953415036201477","-0.00953415036201477"
"3375","-0.06288100779056549","-0.06288100779056549","-0.06288100779056549","-0.017678622156381607","-0.017678622156381607","-0.017678622156381607"
"3376","0.008174289017915726","0.008174289017915726","0.008174289017915726","0.04825454205274582","0.04825454205274582","0.04825454205274582"
"3377","0.00425185589119792","0.00425185589119792","0.00425185589119792","0.04411750286817551","0.04411750286817551","0.04411750286817551"
"3378","-0.0020809751003980637","-0.0020809751003980637","-0.0020809751003980637","0.03747693449258804","0.03747693449258804","0.03747693449258804"
"3379","-0.010137327015399933","-0.010137327015399933","-0.010137327015399933","0.029051803052425385","0.029051803052425385","0.029051803052425385"
"3380","-0.0194226186722517","-0.0194226186722517","-0.0194226186722517","0.019355541095137596","0.019355541095137596","0.019355541095137596"
"3381","0.00003235042095184326","0.00003235042095184326","0.00003235042095184326","0.06005397439002991","0.06005397439002991","0.06005397439002991"
"3382","-0.0012587234377861023","-0.0012587234377861023","-0.0012587234377861023","0.057937026023864746","0.057937026023864746","0.057937026023864746"
"3383","-0.003468655049800873","-0.003468655049800873","-0.003468655049800873","0.05458749830722809","0.05458749830722809","0.05458749830722809"
"3384","-0.006489388644695282","-0.006489388644695282","-0.006489388644695282","0.05022529512643814","0.05022529512643814","0.05022529512643814"
"3385","-0.010196510702371597","-0.010196510702371597","-0.010196510702371597","0.045051928609609604","0.045051928609609604","0.045051928609609604"
"3386","-0.26178234815597534","-0.26178234815597534","-0.26178234815597534","-0.16359421610832214","-0.16359421610832214","-0.16359421610832214"
"3387","-0.2681159973144531","-0.2681159973144531","-0.2681159973144531","-0.1717413067817688","-0.1717413067817688","-0.1717413067817688"
"3388","-0.27840468287467957","-0.27840468287467957","-0.27840468287467957","-0.1842045783996582","-0.1842045783996582","-0.1842045783996582"
"3389","-0.2871546149253845","-0.2871546149253845","-0.2871546149253845","-0.19537082314491272","-0.19537082314491272","-0.19537082314491272"
"3390","-0.29439783096313477","-0.29439783096313477","-0.29439783096313477","-0.20518887042999268","-0.20518887042999268","-0.20518887042999268"
"3391","-0.001227743923664093","-0.001227743923664093","-0.001227743923664093","0.145839661359787","0.145839661359787","0.145839661359787"
"3392","-0.0023975670337677","-0.0023975670337677","-0.0023975670337677","0.1449381560087204","0.1449381560087204","0.1449381560087204"
"3393","-0.004394069314002991","-0.004394069314002991","-0.004394069314002991","0.14243680238723755","0.14243680238723755","0.14243680238723755"
"3394","-0.007084585726261139","-0.007084585726261139","-0.007084585726261139","0.1385909914970398","0.1385909914970398","0.1385909914970398"
"3395","-0.0103704072535038","-0.0103704072535038","-0.0103704072535038","0.13359662890434265","0.13359662890434265","0.13359662890434265"
"3396","-0.15990570187568665","-0.15990570187568665","-0.15990570187568665","0.012520775198936462","0.012520775198936462","0.012520775198936462"
"3397","-0.16274870932102203","-0.16274870932102203","-0.16274870932102203","0.008628010749816895","0.008628010749816895","0.008628010749816895"
"3398","-0.1677127629518509","-0.1677127629518509","-0.1677127629518509","0.0020782053470611572","0.0020782053470611572","0.0020782053470611572"
"3399","-0.1744854748249054","-0.1744854748249054","-0.1744854748249054","-0.006678089499473572","-0.006678089499473572","-0.006678089499473572"
"3400","-0.1822403520345688","-0.1822403520345688","-0.1822403520345688","-0.01669912040233612","-0.01669912040233612","-0.01669912040233612"
"3401","0.0005314052104949951","0.0005314052104949951","0.0005314052104949951","0.13228647410869598","0.13228647410869598","0.13228647410869598"
"3402","-0.001024782657623291","-0.001024782657623291","-0.001024782657623291","0.13048143684864044","0.13048143684864044","0.13048143684864044"
"3403","-0.00374622642993927","-0.00374622642993927","-0.00374622642993927","0.12660183012485504","0.12660183012485504","0.12660183012485504"
"3404","-0.007428288459777832","-0.007428288459777832","-0.007428288459777832","0.12106218934059143","0.12106218934059143","0.12106218934059143"
"3405","-0.011922433972358704","-0.011922433972358704","-0.011922433972358704","0.11417777836322784","0.11417777836322784","0.11417777836322784"
"3406","0.0010137557983398438","0.0010137557983398438","0.0010137557983398438","0.12071570754051208","0.12071570754051208","0.12071570754051208"
"3407","-0.00012576580047607422","-0.00012576580047607422","-0.00012576580047607422","0.11950014531612396","0.11950014531612396","0.11950014531612396"
"3408","-0.002082809805870056","-0.002082809805870056","-0.002082809805870056","0.11698928475379944","0.11698928475379944","0.11698928475379944"
"3409","-0.004706189036369324","-0.004706189036369324","-0.004706189036369324","0.11340668052434921","0.11340668052434921","0.11340668052434921"
"3410","-0.007785096764564514","-0.007785096764564514","-0.007785096764564514","0.1090230792760849","0.1090230792760849","0.1090230792760849"
"3411","-0.016957415267825127","-0.016957415267825127","-0.016957415267825127","0.09910739958286285","0.09910739958286285","0.09910739958286285"
"3412","-0.017994757741689682","-0.017994757741689682","-0.017994757741689682","0.09761933982372284","0.09761933982372284","0.09761933982372284"
"3413","-0.019963838160037994","-0.019963838160037994","-0.019963838160037994","0.09479230642318726","0.09479230642318726","0.09479230642318726"
"3414","-0.022684909403324127","-0.022684909403324127","-0.022684909403324127","0.0908847227692604","0.0908847227692604","0.0908847227692604"
"3415","-0.02605433762073517","-0.02605433762073517","-0.02605433762073517","0.08607138693332672","0.08607138693332672","0.08607138693332672"
"3416","0.059695325791835785","0.059695325791835785","0.059695325791835785","0.10335594415664673","0.10335594415664673","0.10335594415664673"
"3417","0.057231370359659195","0.057231370359659195","0.057231370359659195","0.10077028721570969","0.10077028721570969","0.10077028721570969"
"3418","0.05309336259961128","0.05309336259961128","0.05309336259961128","0.09604514390230179","0.09604514390230179","0.09604514390230179"
"3419","0.047639451920986176","0.047639451920986176","0.047639451920986176","0.08967684954404831","0.08967684954404831","0.08967684954404831"
"3420","0.0411376878619194","0.0411376878619194","0.0411376878619194","0.08204871416091919","0.08204871416091919","0.08204871416091919"
"3421","-0.10981323570013046","-0.10981323570013046","-0.10981323570013046","-0.057895444333553314","-0.057895444333553314","-0.057895444333553314"
"3422","-0.1145675852894783","-0.1145675852894783","-0.1145675852894783","-0.06288350373506546","-0.06288350373506546","-0.06288350373506546"
"3423","-0.1223316341638565","-0.1223316341638565","-0.1223316341638565","-0.07096697390079498","-0.07096697390079498","-0.07096697390079498"
"3424","-0.1323135942220688","-0.1323135942220688","-0.1323135942220688","-0.08133777976036072","-0.08133777976036072","-0.08133777976036072"
"3425","-0.14351093769073486","-0.14351093769073486","-0.14351093769073486","-0.09298282861709595","-0.09298282861709595","-0.09298282861709595"
"3426","0.025616921484470367","0.025616921484470367","0.025616921484470367","0.076118603348732","0.076118603348732","0.076118603348732"
"3427","0.0218510739505291","0.0218510739505291","0.0218510739505291","0.07205779105424881","0.07205779105424881","0.07205779105424881"
"3428","0.01591770350933075","0.01591770350933075","0.01591770350933075","0.06571471691131592","0.06571471691131592","0.06571471691131592"
"3429","0.008313133381307125","0.008313133381307125","0.008313133381307125","0.05762184038758278","0.05762184038758278","0.05762184038758278"
"3430","0.00041984650306403637","0.00041984650306403637","0.00041984650306403637","0.04918794333934784","0.04918794333934784","0.04918794333934784"
"3431","-0.0036492175422608852","-0.0036492175422608852","-0.0036492175422608852","0.03674151003360748","0.03674151003360748","0.03674151003360748"
"3432","-0.005326592829078436","-0.005326592829078436","-0.005326592829078436","0.034854207187891006","0.034854207187891006","0.034854207187891006"
"3433","-0.008320819586515427","-0.008320819586515427","-0.008320819586515427","0.03155502304434776","0.03155502304434776","0.03155502304434776"
"3434","-0.0123356394469738","-0.0123356394469738","-0.0123356394469738","0.027154061943292618","0.027154061943292618","0.027154061943292618"
"3435","-0.01715087890625","-0.01715087890625","-0.01715087890625","0.021885842084884644","0.021885842084884644","0.021885842084884644"
"3436","0.07037870585918427","0.07037870585918427","0.07037870585918427","0.15864434838294983","0.15864434838294983","0.15864434838294983"
"3437","0.06887219101190567","0.06887219101190567","0.06887219101190567","0.15617626905441284","0.15617626905441284","0.15617626905441284"
"3438","0.06629053503274918","0.06629053503274918","0.06629053503274918","0.15232892334461212","0.15232892334461212","0.15232892334461212"
"3439","0.06280065327882767","0.06280065327882767","0.06280065327882767","0.14735478162765503","0.14735478162765503","0.14735478162765503"
"3440","0.05853542312979698","0.05853542312979698","0.05853542312979698","0.14145050942897797","0.14145050942897797","0.14145050942897797"
"3441","0.09632405638694763","0.09632405638694763","0.09632405638694763","0.20559287071228027","0.20559287071228027","0.20559287071228027"
"3442","0.09411595016717911","0.09411595016717911","0.09411595016717911","0.19828128814697266","0.19828128814697266","0.19828128814697266"
"3443","0.0903821513056755","0.0903821513056755","0.0903821513056755","0.18729788064956665","0.18729788064956665","0.18729788064956665"
"3444","0.0855342373251915","0.0855342373251915","0.0855342373251915","0.17413845658302307","0.17413845658302307","0.17413845658302307"
"3445","0.07990636676549911","0.07990636676549911","0.07990636676549911","0.15996572375297546","0.15996572375297546","0.15996572375297546"
"3446","0.0009541064500808716","0.0009541064500808716","0.0009541064500808716","0.08130217343568802","0.08130217343568802","0.08130217343568802"
"3447","0.00005631148815155029","0.00005631148815155029","0.00005631148815155029","0.07955813407897949","0.07955813407897949","0.07955813407897949"
"3448","-0.0015302151441574097","-0.0015302151441574097","-0.0015302151441574097","0.07702706754207611","0.07702706754207611","0.07702706754207611"
"3449","-0.0037065595388412476","-0.0037065595388412476","-0.0037065595388412476","0.07385887950658798","0.07385887950658798","0.07385887950658798"
"3450","-0.00637643039226532","-0.00637643039226532","-0.00637643039226532","0.07018505036830902","0.07018505036830902","0.07018505036830902"
"3451","-0.003883764147758484","-0.003883764147758484","-0.003883764147758484","0.05452979728579521","0.05452979728579521","0.05452979728579521"
"3452","-0.005500532686710358","-0.005500532686710358","-0.005500532686710358","0.05324580892920494","0.05324580892920494","0.05324580892920494"
"3453","-0.008249655365943909","-0.008249655365943909","-0.008249655365943909","0.050569772720336914","0.050569772720336914","0.050569772720336914"
"3454","-0.011931132525205612","-0.011931132525205612","-0.011931132525205612","0.04671734571456909","0.04671734571456909","0.04671734571456909"
"3455","-0.016161873936653137","-0.016161873936653137","-0.016161873936653137","0.04209744185209274","0.04209744185209274","0.04209744185209274"
"3456","0.12325914949178696","0.12325914949178696","0.12325914949178696","0.1619739532470703","0.1619739532470703","0.1619739532470703"
"3457","0.11888839304447174","0.11888839304447174","0.11888839304447174","0.15745173394680023","0.15745173394680023","0.15745173394680023"
"3458","0.11149273067712784","0.11149273067712784","0.11149273067712784","0.14977388083934784","0.14977388083934784","0.14977388083934784"
"3459","0.10183174908161163","0.10183174908161163","0.10183174908161163","0.13972613215446472","0.13972613215446472","0.13972613215446472"
"3460","0.090364009141922","0.090364009141922","0.090364009141922","0.12779021263122559","0.12779021263122559","0.12779021263122559"
"3461","-0.07082362473011017","-0.07082362473011017","-0.07082362473011017","-0.024666033685207367","-0.024666033685207367","-0.024666033685207367"
"3462","-0.07286356389522552","-0.07286356389522552","-0.07286356389522552","-0.027228180319070816","-0.027228180319070816","-0.027228180319070816"
"3463","-0.0764475092291832","-0.0764475092291832","-0.0764475092291832","-0.03153040260076523","-0.03153040260076523","-0.03153040260076523"
"3464","-0.08128531277179718","-0.08128531277179718","-0.08128531277179718","-0.03722432628273964","-0.03722432628273964","-0.03722432628273964"
"3465","-0.08716583251953125","-0.08716583251953125","-0.08716583251953125","-0.0440472848713398","-0.0440472848713398","-0.0440472848713398"
"3466","0.027580345049500465","0.027580345049500465","0.027580345049500465","0.05653412640094757","0.05653412640094757","0.05653412640094757"
"3467","0.02606125734746456","0.02606125734746456","0.02606125734746456","0.05507835000753403","0.05507835000753403","0.05507835000753403"
"3468","0.023298218846321106","0.023298218846321106","0.023298218846321106","0.05234595388174057","0.05234595388174057","0.05234595388174057"
"3469","0.019513089209794998","0.019513089209794998","0.019513089209794998","0.04855576530098915","0.04855576530098915","0.04855576530098915"
"3470","0.014863774180412292","0.014863774180412292","0.014863774180412292","0.043853580951690674","0.043853580951690674","0.043853580951690674"
"3471","0.0005625635385513306","0.0005625635385513306","0.0005625635385513306","0.09323607385158539","0.09323607385158539","0.09323607385158539"
"3472","-0.0007054060697555542","-0.0007054060697555542","-0.0007054060697555542","0.0908975899219513","0.0908975899219513","0.0908975899219513"
"3473","-0.0028952360153198242","-0.0028952360153198242","-0.0028952360153198242","0.08721920847892761","0.08721920847892761","0.08721920847892761"
"3474","-0.005860641598701477","-0.005860641598701477","-0.005860641598701477","0.08248153328895569","0.08248153328895569","0.08248153328895569"
"3475","-0.009467065334320068","-0.009467065334320068","-0.009467065334320068","0.07693254202604294","0.07693254202604294","0.07693254202604294"
"3476","0.17277267575263977","0.17277267575263977","0.17277267575263977","0.3162437677383423","0.3162437677383423","0.3162437677383423"
"3477","0.17031313478946686","0.17031313478946686","0.17031313478946686","0.3142058849334717","0.3142058849334717","0.3142058849334717"
"3478","0.16614802181720734","0.16614802181720734","0.16614802181720734","0.3090866804122925","0.3090866804122925","0.3090866804122925"
"3479","0.1606941521167755","0.1606941521167755","0.1606941521167755","0.3016320765018463","0.3016320765018463","0.3016320765018463"
"3480","0.15428626537322998","0.15428626537322998","0.15428626537322998","0.292427122592926","0.292427122592926","0.292427122592926"
"3481","0.00486418092623353","0.00486418092623353","0.00486418092623353","0.10942608118057251","0.10942608118057251","0.10942608118057251"
"3482","0.0034440658055245876","0.0034440658055245876","0.0034440658055245876","0.1067146509885788","0.1067146509885788","0.1067146509885788"
"3483","0.0010227481834590435","0.0010227481834590435","0.0010227481834590435","0.10273952037096024","0.10273952037096024","0.10273952037096024"
"3484","-0.0021999997552484274","-0.0021999997552484274","-0.0021999997552484274","0.09778627753257751","0.09778627753257751","0.09778627753257751"
"3485","-0.0060921041294932365","-0.0060921041294932365","-0.0060921041294932365","0.09205474704504013","0.09205474704504013","0.09205474704504013"
"3486","0.015989694744348526","0.015989694744348526","0.015989694744348526","0.09343761205673218","0.09343761205673218","0.09343761205673218"
"3487","0.013844161294400692","0.013844161294400692","0.013844161294400692","0.09115447103977203","0.09115447103977203","0.09115447103977203"
"3488","0.010431347414851189","0.010431347414851189","0.010431347414851189","0.08719933778047562","0.08719933778047562","0.08719933778047562"
"3489","0.006153172347694635","0.006153172347694635","0.006153172347694635","0.08209293335676193","0.08209293335676193","0.08209293335676193"
"3490","0.0011744786752387881","0.0011744786752387881","0.0011744786752387881","0.07607489824295044","0.07607489824295044","0.07607489824295044"
"3491","-0.0004189722239971161","-0.0004189722239971161","-0.0004189722239971161","0.046153586357831955","0.046153586357831955","0.046153586357831955"
"3492","-0.0022315774112939835","-0.0022315774112939835","-0.0022315774112939835","0.044382207095623016","0.044382207095623016","0.044382207095623016"
"3493","-0.0053054895251989365","-0.0053054895251989365","-0.0053054895251989365","0.04120627045631409","0.04120627045631409","0.04120627045631409"
"3494","-0.009422685950994492","-0.009422685950994492","-0.009422685950994492","0.0368616096675396","0.0368616096675396","0.0368616096675396"
"3495","-0.014292880892753601","-0.014292880892753601","-0.014292880892753601","0.03165292367339134","0.03165292367339134","0.03165292367339134"
"3496","0.007802862208336592","0.007802862208336592","0.007802862208336592","0.06098847836256027","0.06098847836256027","0.06098847836256027"
"3497","0.005477601662278175","0.005477601662278175","0.005477601662278175","0.05798257142305374","0.05798257142305374","0.05798257142305374"
"3498","0.0013827939983457327","0.0013827939983457327","0.0013827939983457327","0.052891895174980164","0.052891895174980164","0.052891895174980164"
"3499","-0.004123080056160688","-0.004123080056160688","-0.004123080056160688","0.0461648665368557","0.0461648665368557","0.0461648665368557"
"3500","-0.010788487270474434","-0.010788487270474434","-0.010788487270474434","0.0381329283118248","0.0381329283118248","0.0381329283118248"
"3501","-0.21673311293125153","-0.21673311293125153","-0.21673311293125153","-0.13953736424446106","-0.13953736424446106","-0.13953736424446106"
"3502","-0.22074225544929504","-0.22074225544929504","-0.22074225544929504","-0.14581838250160217","-0.14581838250160217","-0.14581838250160217"
"3503","-0.22737564146518707","-0.22737564146518707","-0.22737564146518707","-0.1551094949245453","-0.1551094949245453","-0.1551094949245453"
"3504","-0.23583851754665375","-0.23583851754665375","-0.23583851754665375","-0.16641996800899506","-0.16641996800899506","-0.16641996800899506"
"3505","-0.2456991821527481","-0.2456991821527481","-0.2456991821527481","-0.17917221784591675","-0.17917221784591675","-0.17917221784591675"
"3506","0.0005588419735431671","0.0005588419735431671","0.0005588419735431671","0.045560359954833984","0.045560359954833984","0.045560359954833984"
"3507","-0.001077510416507721","-0.001077510416507721","-0.001077510416507721","0.04436933994293213","0.04436933994293213","0.04436933994293213"
"3508","-0.0038856379687786102","-0.0038856379687786102","-0.0038856379687786102","0.041897859424352646","0.041897859424352646","0.041897859424352646"
"3509","-0.00764819048345089","-0.00764819048345089","-0.00764819048345089","0.03834246098995209","0.03834246098995209","0.03834246098995209"
"3510","-0.012186944484710693","-0.012186944484710693","-0.012186944484710693","0.03387591242790222","0.03387591242790222","0.03387591242790222"
"3511","-0.002541676163673401","-0.002541676163673401","-0.002541676163673401","0.04104461148381233","0.04104461148381233","0.04104461148381233"
"3512","-0.004128716886043549","-0.004128716886043549","-0.004128716886043549","0.03944823145866394","0.03944823145866394","0.03944823145866394"
"3513","-0.006747633218765259","-0.006747633218765259","-0.006747633218765259","0.036701492965221405","0.036701492965221405","0.036701492965221405"
"3514","-0.010217517614364624","-0.010217517614364624","-0.010217517614364624","0.03299321234226227","0.03299321234226227","0.03299321234226227"
"3515","-0.01448415219783783","-0.01448415219783783","-0.01448415219783783","0.028387799859046936","0.028387799859046936","0.028387799859046936"
"3516","0.032833632081747055","0.032833632081747055","0.032833632081747055","0.6136738061904907","0.6136738061904907","0.6136738061904907"
"3517","0.02703639306128025","0.02703639306128025","0.02703639306128025","0.6018982529640198","0.6018982529640198","0.6018982529640198"
"3518","0.018020380288362503","0.018020380288362503","0.018020380288362503","0.5838919281959534","0.5838919281959534","0.5838919281959534"
"3519","0.006954441778361797","0.006954441778361797","0.006954441778361797","0.561793863773346","0.561793863773346","0.561793863773346"
"3520","-0.003902912139892578","-0.003902912139892578","-0.003902912139892578","0.5383841395378113","0.5383841395378113","0.5383841395378113"
"3521","0.31691333651542664","0.31691333651542664","0.31691333651542664","0.5193525552749634","0.5193525552749634","0.5193525552749634"
"3522","0.3128499686717987","0.3128499686717987","0.3128499686717987","0.5135147571563721","0.5135147571563721","0.5135147571563721"
"3523","0.30600976943969727","0.30600976943969727","0.30600976943969727","0.5034274458885193","0.5034274458885193","0.5034274458885193"
"3524","0.29714831709861755","0.29714831709861755","0.29714831709861755","0.49024492502212524","0.49024492502212524","0.49024492502212524"
"3525","0.2867850065231323","0.2867850065231323","0.2867850065231323","0.47478675842285156","0.47478675842285156","0.47478675842285156"
"3526","-0.0016558915376663208","-0.0016558915376663208","-0.0016558915376663208","0.06273038685321808","0.06273038685321808","0.06273038685321808"
"3527","-0.002803940325975418","-0.002803940325975418","-0.002803940325975418","0.061911407858133316","0.061911407858133316","0.061911407858133316"
"3528","-0.0048054978251457214","-0.0048054978251457214","-0.0048054978251457214","0.06000526249408722","0.06000526249408722","0.06000526249408722"
