"Step","peachy-silence-158 - losses/policy_loss","peachy-silence-158 - losses/policy_loss__MIN","peachy-silence-158 - losses/policy_loss__MAX","peachy-silence-158 - losses/total_loss","peachy-silence-158 - losses/total_loss__MIN","peachy-silence-158 - losses/total_loss__MAX","peachy-silence-158 - losses/value_loss","peachy-silence-158 - losses/value_loss__MIN","peachy-silence-158 - losses/value_loss__MAX"
"161","0.01534515805542469","0.01534515805542469","0.01534515805542469","0.6913518309593201","0.6913518309593201","0.6913518309593201","0.6760066747665405","0.6760066747665405","0.6760066747665405"
"162","0.010329538956284523","0.010329538956284523","0.010329538956284523","0.6141982674598694","0.6141982674598694","0.6141982674598694","0.6038687229156494","0.6038687229156494","0.6038687229156494"
"163","0.002564384136348963","0.002564384136348963","0.002564384136348963","0.5609539747238159","0.5609539747238159","0.5609539747238159","0.5583896040916443","0.5583896040916443","0.5583896040916443"
"164","-0.006596873048692942","-0.006596873048692942","-0.006596873048692942","0.5660797357559204","0.5660797357559204","0.5660797357559204","0.5726765990257263","0.5726765990257263","0.5726765990257263"
"165","-0.0163937546312809","-0.0163937546312809","-0.0163937546312809","0.5698626637458801","0.5698626637458801","0.5698626637458801","0.5862564444541931","0.5862564444541931","0.5862564444541931"
"166","-0.025109844282269478","-0.025109844282269478","-0.025109844282269478","0.571020245552063","0.571020245552063","0.571020245552063","0.5961300730705261","0.5961300730705261","0.5961300730705261"
"167","-0.03250017389655113","-0.03250017389655113","-0.03250017389655113","0.5680195093154907","0.5680195093154907","0.5680195093154907","0.6005196571350098","0.6005196571350098","0.6005196571350098"
"168","-0.03824510797858238","-0.03824510797858238","-0.03824510797858238","0.5621532797813416","0.5621532797813416","0.5621532797813416","0.6003983616828918","0.6003983616828918","0.6003983616828918"
"169","0.040497075766325","0.040497075766325","0.040497075766325","0.6471341252326965","0.6471341252326965","0.6471341252326965","0.6066370606422424","0.6066370606422424","0.6066370606422424"
"170","0.036262497305870056","0.036262497305870056","0.036262497305870056","0.6348387002944946","0.6348387002944946","0.6348387002944946","0.5985761880874634","0.5985761880874634","0.5985761880874634"
"171","0.028934016823768616","0.028934016823768616","0.028934016823768616","0.6166198253631592","0.6166198253631592","0.6166198253631592","0.5876858234405518","0.5876858234405518","0.5876858234405518"
"172","0.01988530345261097","0.01988530345261097","0.01988530345261097","0.5958695411682129","0.5958695411682129","0.5958695411682129","0.5759842395782471","0.5759842395782471","0.5759842395782471"
"173","0.010544512420892715","0.010544512420892715","0.010544512420892715","0.5757012963294983","0.5757012963294983","0.5757012963294983","0.5651567578315735","0.5651567578315735","0.5651567578315735"
"174","0.0016412910772487521","0.0016412910772487521","0.0016412910772487521","0.5601346492767334","0.5601346492767334","0.5601346492767334","0.5584933757781982","0.5584933757781982","0.5584933757781982"
"175","-0.006342642940580845","-0.006342642940580845","-0.006342642940580845","0.5639798045158386","0.5639798045158386","0.5639798045158386","0.5703224539756775","0.5703224539756775","0.5703224539756775"
"176","-0.01343531720340252","-0.01343531720340252","-0.01343531720340252","0.5675325393676758","0.5675325393676758","0.5675325393676758","0.5809678435325623","0.5809678435325623","0.5809678435325623"
"177","-0.002206875942647457","-0.002206875942647457","-0.002206875942647457","0.4107743203639984","0.4107743203639984","0.4107743203639984","0.41298118233680725","0.41298118233680725","0.41298118233680725"
"178","-0.008045373484492302","-0.008045373484492302","-0.008045373484492302","0.3617878556251526","0.3617878556251526","0.3617878556251526","0.36983323097229004","0.36983323097229004","0.36983323097229004"
"179","-0.01611362397670746","-0.01611362397670746","-0.01611362397670746","0.30988234281539917","0.30988234281539917","0.30988234281539917","0.32599595189094543","0.32599595189094543","0.32599595189094543"
"180","-0.024936815723776817","-0.024936815723776817","-0.024936815723776817","0.31215521693229675","0.31215521693229675","0.31215521693229675","0.3370920419692993","0.3370920419692993","0.3370920419692993"
"181","-0.03366123139858246","-0.03366123139858246","-0.03366123139858246","0.3144338130950928","0.3144338130950928","0.3144338130950928","0.3480950593948364","0.3480950593948364","0.3480950593948364"
"182","-0.041351258754730225","-0.041351258754730225","-0.041351258754730225","0.31466779112815857","0.31466779112815857","0.31466779112815857","0.3560190498828888","0.3560190498828888","0.3560190498828888"
"183","-0.04775899648666382","-0.04775899648666382","-0.04775899648666382","0.3114360272884369","0.3114360272884369","0.3114360272884369","0.3591950237751007","0.3591950237751007","0.3591950237751007"
"184","-0.05280904099345207","-0.05280904099345207","-0.05280904099345207","0.304054856300354","0.304054856300354","0.304054856300354","0.3568638861179352","0.3568638861179352","0.3568638861179352"
"185","-0.005827704910188913","-0.005827704910188913","-0.005827704910188913","0.43945255875587463","0.43945255875587463","0.43945255875587463","0.4452802538871765","0.4452802538871765","0.4452802538871765"
"186","-0.009943087585270405","-0.009943087585270405","-0.009943087585270405","0.42980366945266724","0.42980366945266724","0.42980366945266724","0.43974676728248596","0.43974676728248596","0.43974676728248596"
"187","-0.016382595524191856","-0.016382595524191856","-0.016382595524191856","0.41660523414611816","0.41660523414611816","0.41660523414611816","0.43298783898353577","0.43298783898353577","0.43298783898353577"
"188","-0.02395104616880417","-0.02395104616880417","-0.02395104616880417","0.40220606327056885","0.40220606327056885","0.40220606327056885","0.4261571168899536","0.4261571168899536","0.4261571168899536"
"189","-0.0315873846411705","-0.0315873846411705","-0.0315873846411705","0.3896176815032959","0.3896176815032959","0.3896176815032959","0.421205073595047","0.421205073595047","0.421205073595047"
"190","-0.03898152709007263","-0.03898152709007263","-0.03898152709007263","0.38746461272239685","0.38746461272239685","0.38746461272239685","0.4264461398124695","0.4264461398124695","0.4264461398124695"
"191","-0.04586497321724892","-0.04586497321724892","-0.04586497321724892","0.38809067010879517","0.38809067010879517","0.38809067010879517","0.4339556396007538","0.4339556396007538","0.4339556396007538"
"192","-0.05180928483605385","-0.05180928483605385","-0.05180928483605385","0.37308162450790405","0.37308162450790405","0.37308162450790405","0.4248909056186676","0.4248909056186676","0.4248909056186676"
"193","-0.0001956136547960341","-0.0001956136547960341","-0.0001956136547960341","0.3631426692008972","0.3631426692008972","0.3631426692008972","0.36333829164505005","0.36333829164505005","0.36333829164505005"
"194","-0.0037732666824012995","-0.0037732666824012995","-0.0037732666824012995","0.30171915888786316","0.30171915888786316","0.30171915888786316","0.30549243092536926","0.30549243092536926","0.30549243092536926"
"195","-0.009606342762708664","-0.009606342762708664","-0.009606342762708664","0.26546260714530945","0.26546260714530945","0.26546260714530945","0.2750689387321472","0.2750689387321472","0.2750689387321472"
"196","-0.017264168709516525","-0.017264168709516525","-0.017264168709516525","0.2711106240749359","0.2711106240749359","0.2711106240749359","0.28837478160858154","0.28837478160858154","0.28837478160858154"
"197","-0.025836104527115822","-0.025836104527115822","-0.025836104527115822","0.2775217294692993","0.2775217294692993","0.2775217294692993","0.3033578395843506","0.3033578395843506","0.3033578395843506"
"198","-0.034275371581315994","-0.034275371581315994","-0.034275371581315994","0.2821405529975891","0.2821405529975891","0.2821405529975891","0.316415935754776","0.316415935754776","0.316415935754776"
"199","-0.04173242300748825","-0.04173242300748825","-0.04173242300748825","0.2823019027709961","0.2823019027709961","0.2823019027709961","0.32403433322906494","0.32403433322906494","0.32403433322906494"
"200","-0.048030268400907516","-0.048030268400907516","-0.048030268400907516","0.27639010548591614","0.27639010548591614","0.27639010548591614","0.32442036271095276","0.32442036271095276","0.32442036271095276"
"201","0.0010658800601959229","0.0010658800601959229","0.0010658800601959229","0.4229637682437897","0.4229637682437897","0.4229637682437897","0.42189788818359375","0.42189788818359375","0.42189788818359375"
"202","-0.002391234040260315","-0.002391234040260315","-0.002391234040260315","0.409038782119751","0.409038782119751","0.409038782119751","0.4114300012588501","0.4114300012588501","0.4114300012588501"
"203","-0.008027195930480957","-0.008027195930480957","-0.008027195930480957","0.39081424474716187","0.39081424474716187","0.39081424474716187","0.3988414406776428","0.3988414406776428","0.3988414406776428"
"204","-0.01480567455291748","-0.01480567455291748","-0.01480567455291748","0.371857225894928","0.371857225894928","0.371857225894928","0.38666290044784546","0.38666290044784546","0.38666290044784546"
"205","-0.022212103009223938","-0.022212103009223938","-0.022212103009223938","0.3545770049095154","0.3545770049095154","0.3545770049095154","0.3767890930175781","0.3767890930175781","0.3767890930175781"
"206","-0.029463782906532288","-0.029463782906532288","-0.029463782906532288","0.3522781729698181","0.3522781729698181","0.3522781729698181","0.3817419707775116","0.3817419707775116","0.3817419707775116"
"207","-0.036171674728393555","-0.036171674728393555","-0.036171674728393555","0.36179035902023315","0.36179035902023315","0.36179035902023315","0.3979620337486267","0.3979620337486267","0.3979620337486267"
"208","-0.04237842559814453","-0.04237842559814453","-0.04237842559814453","0.34399521350860596","0.34399521350860596","0.34399521350860596","0.3863736391067505","0.3863736391067505","0.3863736391067505"
"209","-0.002581113250926137","-0.002581113250926137","-0.002581113250926137","0.40088069438934326","0.40088069438934326","0.40088069438934326","0.4034618139266968","0.4034618139266968","0.4034618139266968"
"210","-0.006820059847086668","-0.006820059847086668","-0.006820059847086668","0.33055317401885986","0.33055317401885986","0.33055317401885986","0.3373732268810272","0.3373732268810272","0.3373732268810272"
"211","-0.01331134419888258","-0.01331134419888258","-0.01331134419888258","0.30060410499572754","0.30060410499572754","0.30060410499572754","0.3139154613018036","0.3139154613018036","0.3139154613018036"
"212","-0.02080119587481022","-0.02080119587481022","-0.02080119587481022","0.3093254268169403","0.3093254268169403","0.3093254268169403","0.3301266133785248","0.3301266133785248","0.3301266133785248"
"213","-0.02875147946178913","-0.02875147946178913","-0.02875147946178913","0.31924569606781006","0.31924569606781006","0.31924569606781006","0.34799718856811523","0.34799718856811523","0.34799718856811523"
"214","-0.03627808019518852","-0.03627808019518852","-0.03627808019518852","0.3264515697956085","0.3264515697956085","0.3264515697956085","0.36272963881492615","0.36272963881492615","0.36272963881492615"
"215","-0.04293174669146538","-0.04293174669146538","-0.04293174669146538","0.3273594081401825","0.3273594081401825","0.3273594081401825","0.370291143655777","0.370291143655777","0.370291143655777"
"216","-0.0482989065349102","-0.0482989065349102","-0.0482989065349102","0.32082170248031616","0.32082170248031616","0.32082170248031616","0.36912059783935547","0.36912059783935547","0.36912059783935547"
"217","0.00046634674072265625","0.00046634674072265625","0.00046634674072265625","0.3506474196910858","0.3506474196910858","0.3506474196910858","0.35018107295036316","0.35018107295036316","0.35018107295036316"
"218","-0.0029038190841674805","-0.0029038190841674805","-0.0029038190841674805","0.33339038491249084","0.33339038491249084","0.33339038491249084","0.3362942039966583","0.3362942039966583","0.3362942039966583"
"219","-0.008403569459915161","-0.008403569459915161","-0.008403569459915161","0.3111617863178253","0.3111617863178253","0.3111617863178253","0.3195653557777405","0.3195653557777405","0.3195653557777405"
"220","-0.015378087759017944","-0.015378087759017944","-0.015378087759017944","0.2882520854473114","0.2882520854473114","0.2882520854473114","0.30363017320632935","0.30363017320632935","0.30363017320632935"
"221","-0.022948727011680603","-0.022948727011680603","-0.022948727011680603","0.2691240906715393","0.2691240906715393","0.2691240906715393","0.2920728027820587","0.2920728027820587","0.2920728027820587"
"222","-0.02987860143184662","-0.02987860143184662","-0.02987860143184662","0.26899147033691406","0.26899147033691406","0.26899147033691406","0.2988700568675995","0.2988700568675995","0.2988700568675995"
"223","-0.03668197989463806","-0.03668197989463806","-0.03668197989463806","0.2811238765716553","0.2811238765716553","0.2811238765716553","0.31780585646629333","0.31780585646629333","0.31780585646629333"
"224","-0.042620643973350525","-0.042620643973350525","-0.042620643973350525","0.27094072103500366","0.27094072103500366","0.27094072103500366","0.3135613799095154","0.3135613799095154","0.3135613799095154"
"225","0.03410772234201431","0.03410772234201431","0.03410772234201431","0.36677685379981995","0.36677685379981995","0.36677685379981995","0.33266913890838623","0.33266913890838623","0.33266913890838623"
"226","0.030173035338521004","0.030173035338521004","0.030173035338521004","0.30995073914527893","0.30995073914527893","0.30995073914527893","0.2797777056694031","0.2797777056694031","0.2797777056694031"
"227","0.023689504712820053","0.023689504712820053","0.023689504712820053","0.2722172439098358","0.2722172439098358","0.2722172439098358","0.24852773547172546","0.24852773547172546","0.24852773547172546"
"228","0.015166985802352428","0.015166985802352428","0.015166985802352428","0.2762451469898224","0.2762451469898224","0.2762451469898224","0.2610781490802765","0.2610781490802765","0.2610781490802765"
"229","0.0062772249802947044","0.0062772249802947044","0.0062772249802947044","0.28128570318222046","0.28128570318222046","0.28128570318222046","0.2750084698200226","0.2750084698200226","0.2750084698200226"
"230","-0.0019280558917671442","-0.0019280558917671442","-0.0019280558917671442","0.28503182530403137","0.28503182530403137","0.28503182530403137","0.2869598865509033","0.2869598865509033","0.2869598865509033"
"231","-0.009004905819892883","-0.009004905819892883","-0.009004905819892883","0.28486961126327515","0.28486961126327515","0.28486961126327515","0.2938745319843292","0.2938745319843292","0.2938745319843292"
"232","-0.014835896901786327","-0.014835896901786327","-0.014835896901786327","0.27938124537467957","0.27938124537467957","0.27938124537467957","0.29421713948249817","0.29421713948249817","0.29421713948249817"
"233","0.008167937397956848","0.008167937397956848","0.008167937397956848","0.2748841643333435","0.2748841643333435","0.2748841643333435","0.26671621203422546","0.26671621203422546","0.26671621203422546"
"234","0.00496866786852479","0.00496866786852479","0.00496866786852479","0.26249656081199646","0.26249656081199646","0.26249656081199646","0.2575278878211975","0.2575278878211975","0.2575278878211975"
"235","-0.00016763454186730087","-0.00016763454186730087","-0.00016763454186730087","0.24638023972511292","0.24638023972511292","0.24638023972511292","0.2465478777885437","0.2465478777885437","0.2465478777885437"
"236","-0.006194462068378925","-0.006194462068378925","-0.006194462068378925","0.2300003468990326","0.2300003468990326","0.2300003468990326","0.23619480431079865","0.23619480431079865","0.23619480431079865"
"237","-0.012668189592659473","-0.012668189592659473","-0.012668189592659473","0.2167970836162567","0.2167970836162567","0.2167970836162567","0.2294652760028839","0.2294652760028839","0.2294652760028839"
"238","-0.01909036561846733","-0.01909036561846733","-0.01909036561846733","0.21341827511787415","0.21341827511787415","0.21341827511787415","0.23250864446163177","0.23250864446163177","0.23250864446163177"
"239","-0.025111481547355652","-0.025111481547355652","-0.025111481547355652","0.21799969673156738","0.21799969673156738","0.21799969673156738","0.24311117827892303","0.24311117827892303","0.24311117827892303"
"240","-0.030667318031191826","-0.030667318031191826","-0.030667318031191826","0.20823822915554047","0.20823822915554047","0.20823822915554047","0.23890554904937744","0.23890554904937744","0.23890554904937744"
"241","-0.0017414996400475502","-0.0017414996400475502","-0.0017414996400475502","0.38604098558425903","0.38604098558425903","0.38604098558425903","0.387782484292984","0.387782484292984","0.387782484292984"
"242","-0.006742893718183041","-0.006742893718183041","-0.006742893718183041","0.31668952107429504","0.31668952107429504","0.31668952107429504","0.32343241572380066","0.32343241572380066","0.32343241572380066"
"243","-0.01417041290551424","-0.01417041290551424","-0.01417041290551424","0.27141109108924866","0.27141109108924866","0.27141109108924866","0.28558149933815","0.28558149933815","0.28558149933815"
"244","-0.02323256805539131","-0.02323256805539131","-0.02323256805539131","0.2736815810203552","0.2736815810203552","0.2736815810203552","0.29691416025161743","0.29691416025161743","0.29691416025161743"
"245","-0.032743021845817566","-0.032743021845817566","-0.032743021845817566","0.2777174711227417","0.2777174711227417","0.2777174711227417","0.31046047806739807","0.31046047806739807","0.31046047806739807"
"246","-0.04204957187175751","-0.04204957187175751","-0.04204957187175751","0.28135788440704346","0.28135788440704346","0.28135788440704346","0.32340747117996216","0.32340747117996216","0.32340747117996216"
"247","-0.050130631774663925","-0.050130631774663925","-0.050130631774663925","0.28261682391166687","0.28261682391166687","0.28261682391166687","0.3327474594116211","0.3327474594116211","0.3327474594116211"
"248","-0.05681977793574333","-0.05681977793574333","-0.05681977793574333","0.27941930294036865","0.27941930294036865","0.27941930294036865","0.3362390697002411","0.3362390697002411","0.3362390697002411"
"249","0.00015758222434669733","0.00015758222434669733","0.00015758222434669733","0.30785372853279114","0.30785372853279114","0.30785372853279114","0.307696133852005","0.307696133852005","0.307696133852005"
"250","-0.004406502936035395","-0.004406502936035395","-0.004406502936035395","0.29532358050346375","0.29532358050346375","0.29532358050346375","0.2997300922870636","0.2997300922870636","0.2997300922870636"
"251","-0.011450964957475662","-0.011450964957475662","-0.011450964957475662","0.2765406668186188","0.2765406668186188","0.2765406668186188","0.28799164295196533","0.28799164295196533","0.28799164295196533"
"252","-0.019295338541269302","-0.019295338541269302","-0.019295338541269302","0.2559525668621063","0.2559525668621063","0.2559525668621063","0.2752479016780853","0.2752479016780853","0.2752479016780853"
"253","-0.027401356026530266","-0.027401356026530266","-0.027401356026530266","0.23629766702651978","0.23629766702651978","0.23629766702651978","0.2636990249156952","0.2636990249156952","0.2636990249156952"
"254","-0.03508157283067703","-0.03508157283067703","-0.03508157283067703","0.219598650932312","0.219598650932312","0.219598650932312","0.25468021631240845","0.25468021631240845","0.25468021631240845"
"255","-0.04224732890725136","-0.04224732890725136","-0.04224732890725136","0.21063017845153809","0.21063017845153809","0.21063017845153809","0.25287750363349915","0.25287750363349915","0.25287750363349915"
"256","-0.04880521073937416","-0.04880521073937416","-0.04880521073937416","0.22648873925209045","0.22648873925209045","0.22648873925209045","0.2752939462661743","0.2752939462661743","0.2752939462661743"
"257","0.004741373937577009","0.004741373937577009","0.004741373937577009","0.3813418745994568","0.3813418745994568","0.3813418745994568","0.3766005039215088","0.3766005039215088","0.3766005039215088"
"258","0.0004729698703158647","0.0004729698703158647","0.0004729698703158647","0.33071961998939514","0.33071961998939514","0.33071961998939514","0.3302466571331024","0.3302466571331024","0.3302466571331024"
"259","-0.0064030117355287075","-0.0064030117355287075","-0.0064030117355287075","0.26170721650123596","0.26170721650123596","0.26170721650123596","0.2681102156639099","0.2681102156639099","0.2681102156639099"
"260","-0.015248285606503487","-0.015248285606503487","-0.015248285606503487","0.2581871449947357","0.2581871449947357","0.2581871449947357","0.27343544363975525","0.27343544363975525","0.27343544363975525"
"261","-0.024910442531108856","-0.024910442531108856","-0.024910442531108856","0.2578338384628296","0.2578338384628296","0.2578338384628296","0.28274428844451904","0.28274428844451904","0.28274428844451904"
"262","-0.03424712270498276","-0.03424712270498276","-0.03424712270498276","0.25894245505332947","0.25894245505332947","0.25894245505332947","0.2931895852088928","0.2931895852088928","0.2931895852088928"
"263","-0.042157262563705444","-0.042157262563705444","-0.042157262563705444","0.2604939341545105","0.2604939341545105","0.2604939341545105","0.30265119671821594","0.30265119671821594","0.30265119671821594"
"264","-0.04861265420913696","-0.04861265420913696","-0.04861265420913696","0.2603014409542084","0.2603014409542084","0.2603014409542084","0.30891409516334534","0.30891409516334534","0.30891409516334534"
"265","0.00446251779794693","0.00446251779794693","0.00446251779794693","0.27172455191612244","0.27172455191612244","0.27172455191612244","0.2672620415687561","0.2672620415687561","0.2672620415687561"
"266","0.00111427903175354","0.00111427903175354","0.00111427903175354","0.26315760612487793","0.26315760612487793","0.26315760612487793","0.2620433270931244","0.2620433270931244","0.2620433270931244"
"267","-0.004859820008277893","-0.004859820008277893","-0.004859820008277893","0.24594758450984955","0.24594758450984955","0.24594758450984955","0.25080740451812744","0.25080740451812744","0.25080740451812744"
"268","-0.012202680110931396","-0.012202680110931396","-0.012202680110931396","0.22466826438903809","0.22466826438903809","0.22466826438903809","0.23687094449996948","0.23687094449996948","0.23687094449996948"
"269","-0.020001545548439026","-0.020001545548439026","-0.020001545548439026","0.2032766193151474","0.2032766193151474","0.2032766193151474","0.22327816486358643","0.22327816486358643","0.22327816486358643"
"270","-0.0275382399559021","-0.0275382399559021","-0.0275382399559021","0.1846468597650528","0.1846468597650528","0.1846468597650528","0.2121850997209549","0.2121850997209549","0.2121850997209549"
"271","-0.034389615058898926","-0.034389615058898926","-0.034389615058898926","0.172281414270401","0.172281414270401","0.172281414270401","0.20667102932929993","0.20667102932929993","0.20667102932929993"
"272","-0.04044364392757416","-0.04044364392757416","-0.04044364392757416","0.1803629994392395","0.1803629994392395","0.1803629994392395","0.22080664336681366","0.22080664336681366","0.22080664336681366"
"273","-0.0016708634793758392","-0.0016708634793758392","-0.0016708634793758392","0.3248612582683563","0.3248612582683563","0.3248612582683563","0.32653212547302246","0.32653212547302246","0.32653212547302246"
"274","-0.006258638110011816","-0.006258638110011816","-0.006258638110011816","0.29347681999206543","0.29347681999206543","0.29347681999206543","0.2997354567050934","0.2997354567050934","0.2997354567050934"
"275","-0.013030603528022766","-0.013030603528022766","-0.013030603528022766","0.23633445799350739","0.23633445799350739","0.23633445799350739","0.24936506152153015","0.24936506152153015","0.24936506152153015"
"276","-0.02134086564183235","-0.02134086564183235","-0.02134086564183235","0.2127183973789215","0.2127183973789215","0.2127183973789215","0.23405925929546356","0.23405925929546356","0.23405925929546356"
"277","-0.030580133199691772","-0.030580133199691772","-0.030580133199691772","0.21332579851150513","0.21332579851150513","0.21332579851150513","0.2439059317111969","0.2439059317111969","0.2439059317111969"
"278","-0.03957682475447655","-0.03957682475447655","-0.03957682475447655","0.21554657816886902","0.21554657816886902","0.21554657816886902","0.25512340664863586","0.25512340664863586","0.25512340664863586"
"279","-0.04728776961565018","-0.04728776961565018","-0.04728776961565018","0.21815773844718933","0.21815773844718933","0.21815773844718933","0.2654455006122589","0.2654455006122589","0.2654455006122589"
"280","-0.053907714784145355","-0.053907714784145355","-0.053907714784145355","0.2186090648174286","0.2186090648174286","0.2186090648174286","0.27251678705215454","0.27251678705215454","0.27251678705215454"
"281","-0.00785668846219778","-0.00785668846219778","-0.00785668846219778","0.2517758309841156","0.2517758309841156","0.2517758309841156","0.25963252782821655","0.25963252782821655","0.25963252782821655"
"282","-0.01207805797457695","-0.01207805797457695","-0.01207805797457695","0.244839146733284","0.244839146733284","0.244839146733284","0.25691720843315125","0.25691720843315125","0.25691720843315125"
"283","-0.018598921597003937","-0.018598921597003937","-0.018598921597003937","0.23152470588684082","0.23152470588684082","0.23152470588684082","0.25012362003326416","0.25012362003326416","0.25012362003326416"
"284","-0.026058463379740715","-0.026058463379740715","-0.026058463379740715","0.21515148878097534","0.21515148878097534","0.21515148878097534","0.2412099540233612","0.2412099540233612","0.2412099540233612"
"285","-0.03367174044251442","-0.03367174044251442","-0.03367174044251442","0.19832968711853027","0.19832968711853027","0.19832968711853027","0.2320014238357544","0.2320014238357544","0.2320014238357544"
"286","-0.04067511484026909","-0.04067511484026909","-0.04067511484026909","0.18326349556446075","0.18326349556446075","0.18326349556446075","0.22393861413002014","0.22393861413002014","0.22393861413002014"
"287","-0.04708249494433403","-0.04708249494433403","-0.04708249494433403","0.1716417670249939","0.1716417670249939","0.1716417670249939","0.21872426569461823","0.21872426569461823","0.21872426569461823"
"288","-0.05309407040476799","-0.05309407040476799","-0.05309407040476799","0.16905057430267334","0.16905057430267334","0.16905057430267334","0.22214464843273163","0.22214464843273163","0.22214464843273163"
"289","0.005972166545689106","0.005972166545689106","0.005972166545689106","0.2766024172306061","0.2766024172306061","0.2766024172306061","0.27063024044036865","0.27063024044036865","0.27063024044036865"
"290","0.0017339949263259768","0.0017339949263259768","0.0017339949263259768","0.25740182399749756","0.25740182399749756","0.25740182399749756","0.2556678354740143","0.2556678354740143","0.2556678354740143"
"291","-0.0054017044603824615","-0.0054017044603824615","-0.0054017044603824615","0.2112489491701126","0.2112489491701126","0.2112489491701126","0.21665064990520477","0.21665064990520477","0.21665064990520477"
"292","-0.014031770639121532","-0.014031770639121532","-0.014031770639121532","0.17293310165405273","0.17293310165405273","0.17293310165405273","0.18696486949920654","0.18696486949920654","0.18696486949920654"
"293","-0.02335796318948269","-0.02335796318948269","-0.02335796318948269","0.17188364267349243","0.17188364267349243","0.17188364267349243","0.19524160027503967","0.19524160027503967","0.19524160027503967"
"294","-0.03240791708230972","-0.03240791708230972","-0.03240791708230972","0.17172986268997192","0.17172986268997192","0.17172986268997192","0.20413777232170105","0.20413777232170105","0.20413777232170105"
"295","-0.040471818298101425","-0.040471818298101425","-0.040471818298101425","0.17132790386676788","0.17132790386676788","0.17132790386676788","0.2117997258901596","0.2117997258901596","0.2117997258901596"
"296","-0.04649622365832329","-0.04649622365832329","-0.04649622365832329","0.16991707682609558","0.16991707682609558","0.16991707682609558","0.21641330420970917","0.21641330420970917","0.21641330420970917"
"297","0.005996326915919781","0.005996326915919781","0.005996326915919781","0.23091192543506622","0.23091192543506622","0.23091192543506622","0.22491559386253357","0.22491559386253357","0.22491559386253357"
"298","0.0015359306707978249","0.0015359306707978249","0.0015359306707978249","0.22397464513778687","0.22397464513778687","0.22397464513778687","0.22243870794773102","0.22243870794773102","0.22243870794773102"
"299","-0.005807697307318449","-0.005807697307318449","-0.005807697307318449","0.2110593616962433","0.2110593616962433","0.2110593616962433","0.21686705946922302","0.21686705946922302","0.21686705946922302"
"300","-0.014516361057758331","-0.014516361057758331","-0.014516361057758331","0.19506606459617615","0.19506606459617615","0.19506606459617615","0.20958243310451508","0.20958243310451508","0.20958243310451508"
"301","-0.023098349571228027","-0.023098349571228027","-0.023098349571228027","0.17886611819267273","0.17886611819267273","0.17886611819267273","0.20196446776390076","0.20196446776390076","0.20196446776390076"
"302","-0.03121410869061947","-0.03121410869061947","-0.03121410869061947","0.1642349809408188","0.1642349809408188","0.1642349809408188","0.1954490840435028","0.1954490840435028","0.1954490840435028"
"303","-0.038352686911821365","-0.038352686911821365","-0.038352686911821365","0.15859942138195038","0.15859942138195038","0.15859942138195038","0.19695210456848145","0.19695210456848145","0.19695210456848145"
"304","-0.04493723809719086","-0.04493723809719086","-0.04493723809719086","0.16337329149246216","0.16337329149246216","0.16337329149246216","0.20831052958965302","0.20831052958965302","0.20831052958965302"
"305","-0.0000018551945686340332","-0.0000018551945686340332","-0.0000018551945686340332","0.2686719596385956","0.2686719596385956","0.2686719596385956","0.2686738073825836","0.2686738073825836","0.2686738073825836"
"306","-0.004252299666404724","-0.004252299666404724","-0.004252299666404724","0.22344334423542023","0.22344334423542023","0.22344334423542023","0.22769564390182495","0.22769564390182495","0.22769564390182495"
"307","-0.011482015252113342","-0.011482015252113342","-0.011482015252113342","0.16910670697689056","0.16910670697689056","0.16910670697689056","0.1805887222290039","0.1805887222290039","0.1805887222290039"
"308","-0.02082017809152603","-0.02082017809152603","-0.02082017809152603","0.16742831468582153","0.16742831468582153","0.16742831468582153","0.18824848532676697","0.18824848532676697","0.18824848532676697"
"309","-0.03099176287651062","-0.03099176287651062","-0.03099176287651062","0.16735392808914185","0.16735392808914185","0.16735392808914185","0.19834569096565247","0.19834569096565247","0.19834569096565247"
"310","-0.04099959135055542","-0.04099959135055542","-0.04099959135055542","0.16724535822868347","0.16724535822868347","0.16724535822868347","0.2082449495792389","0.2082449495792389","0.2082449495792389"
"311","-0.04946667701005936","-0.04946667701005936","-0.04946667701005936","0.16623246669769287","0.16623246669769287","0.16623246669769287","0.21569913625717163","0.21569913625717163","0.21569913625717163"
"312","-0.05615413188934326","-0.05615413188934326","-0.05615413188934326","0.16276532411575317","0.16276532411575317","0.16276532411575317","0.21891945600509644","0.21891945600509644","0.21891945600509644"
"313","0.0015524625778198242","0.0015524625778198242","0.0015524625778198242","0.20759925246238708","0.20759925246238708","0.20759925246238708","0.20604678988456726","0.20604678988456726","0.20604678988456726"
"314","-0.002170279622077942","-0.002170279622077942","-0.002170279622077942","0.19646920263767242","0.19646920263767242","0.19646920263767242","0.19863948225975037","0.19863948225975037","0.19863948225975037"
"315","-0.008018121123313904","-0.008018121123313904","-0.008018121123313904","0.1798083633184433","0.1798083633184433","0.1798083633184433","0.1878264844417572","0.1878264844417572","0.1878264844417572"
"316","-0.015470057725906372","-0.015470057725906372","-0.015470057725906372","0.16097721457481384","0.16097721457481384","0.16097721457481384","0.17644727230072021","0.17644727230072021","0.17644727230072021"
"317","-0.02331322431564331","-0.02331322431564331","-0.02331322431564331","0.14327815175056458","0.14327815175056458","0.14327815175056458","0.16659137606620789","0.16659137606620789","0.16659137606620789"
