"Step","hearty-violet-164 - returns/max","hearty-violet-164 - returns/max__MIN","hearty-violet-164 - returns/max__MAX","hearty-violet-164 - returns/mean","hearty-violet-164 - returns/mean__MIN","hearty-violet-164 - returns/mean__MAX","hearty-violet-164 - returns/min","hearty-violet-164 - returns/min__MIN","hearty-violet-164 - returns/min__MAX","hearty-violet-164 - returns/std","hearty-violet-164 - returns/std__MIN","hearty-violet-164 - returns/std__MAX"
"214","2.272946357727051","2.272946357727051","2.272946357727051","0.520372748374939","0.520372748374939","0.520372748374939","-0.012108325958251953","-0.012108325958251953","-0.012108325958251953","0.3500632345676422","0.3500632345676422","0.3500632345676422"
"215","2.272946357727051","2.272946357727051","2.272946357727051","0.520372748374939","0.520372748374939","0.520372748374939","-0.012108325958251953","-0.012108325958251953","-0.012108325958251953","0.3500632345676422","0.3500632345676422","0.3500632345676422"
"216","2.272946357727051","2.272946357727051","2.272946357727051","0.520372748374939","0.520372748374939","0.520372748374939","-0.012108325958251953","-0.012108325958251953","-0.012108325958251953","0.3500632345676422","0.3500632345676422","0.3500632345676422"
"217","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"218","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"219","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"220","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"221","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"222","2.231806993484497","2.231806993484497","2.231806993484497","0.5387262105941772","0.5387262105941772","0.5387262105941772","0.044695258140563965","0.044695258140563965","0.044695258140563965","0.4499702453613281","0.4499702453613281","0.4499702453613281"
"223","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"224","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"225","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"226","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"227","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"228","2.313865900039673","2.313865900039673","2.313865900039673","0.41561928391456604","0.41561928391456604","0.41561928391456604","-0.02101600170135498","-0.02101600170135498","-0.02101600170135498","0.36364349722862244","0.36364349722862244","0.36364349722862244"
"229","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"230","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"231","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"232","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"233","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"234","2.315795660018921","2.315795660018921","2.315795660018921","0.33547720313072205","0.33547720313072205","0.33547720313072205","-0.031437456607818604","-0.031437456607818604","-0.031437456607818604","0.24739627540111542","0.24739627540111542","0.24739627540111542"
"235","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"236","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"237","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"238","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"239","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"240","2.395698070526123","2.395698070526123","2.395698070526123","0.6426319479942322","0.6426319479942322","0.6426319479942322","0.015291690826416016","0.015291690826416016","0.015291690826416016","0.4891790449619293","0.4891790449619293","0.4891790449619293"
"241","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"242","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"243","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"244","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"245","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"246","2.19543194770813","2.19543194770813","2.19543194770813","0.41058349609375","0.41058349609375","0.41058349609375","-0.015559971332550049","-0.015559971332550049","-0.015559971332550049","0.3028465211391449","0.3028465211391449","0.3028465211391449"
"247","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"248","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"249","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"250","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"251","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"252","2.192366361618042","2.192366361618042","2.192366361618042","0.3399578630924225","0.3399578630924225","0.3399578630924225","-0.13025110960006714","-0.13025110960006714","-0.13025110960006714","0.37196898460388184","0.37196898460388184","0.37196898460388184"
"253","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"254","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"255","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"256","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"257","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"258","0.7370404005050659","0.7370404005050659","0.7370404005050659","0.3981146216392517","0.3981146216392517","0.3981146216392517","-0.08058547973632812","-0.08058547973632812","-0.08058547973632812","0.18206460773944855","0.18206460773944855","0.18206460773944855"
"259","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"260","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"261","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"262","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"263","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"264","2.4316859245300293","2.4316859245300293","2.4316859245300293","0.6246498823165894","0.6246498823165894","0.6246498823165894","0.003731171600520611","0.003731171600520611","0.003731171600520611","0.4546941816806793","0.4546941816806793","0.4546941816806793"
"265","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"266","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"267","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"268","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"269","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"270","2.1184816360473633","2.1184816360473633","2.1184816360473633","0.35045042634010315","0.35045042634010315","0.35045042634010315","-0.031067728996276855","-0.031067728996276855","-0.031067728996276855","0.2505806088447571","0.2505806088447571","0.2505806088447571"
"271","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"272","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"273","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"274","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"275","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"276","2.237240791320801","2.237240791320801","2.237240791320801","0.4110623002052307","0.4110623002052307","0.4110623002052307","-0.04495617747306824","-0.04495617747306824","-0.04495617747306824","0.3273274302482605","0.3273274302482605","0.3273274302482605"
"277","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"278","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"279","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"280","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"281","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"282","2.3197100162506104","2.3197100162506104","2.3197100162506104","0.4929506182670593","0.4929506182670593","0.4929506182670593","-0.09163123369216919","-0.09163123369216919","-0.09163123369216919","0.4367293119430542","0.4367293119430542","0.4367293119430542"
"283","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"284","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"285","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"286","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"287","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"288","2.3683619499206543","2.3683619499206543","2.3683619499206543","0.4554860591888428","0.4554860591888428","0.4554860591888428","0.004171021282672882","0.004171021282672882","0.004171021282672882","0.3959033787250519","0.3959033787250519","0.3959033787250519"
"289","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"290","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"291","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"292","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"293","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"294","2.3860628604888916","2.3860628604888916","2.3860628604888916","0.6262806057929993","0.6262806057929993","0.6262806057929993","0.00022304058074951172","0.00022304058074951172","0.00022304058074951172","0.36221086978912354","0.36221086978912354","0.36221086978912354"
"295","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"296","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"297","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"298","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"299","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"300","2.208007335662842","2.208007335662842","2.208007335662842","0.5002171993255615","0.5002171993255615","0.5002171993255615","-0.015714049339294434","-0.015714049339294434","-0.015714049339294434","0.26199522614479065","0.26199522614479065","0.26199522614479065"
"301","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"302","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"303","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"304","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"305","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"306","0.8143430948257446","0.8143430948257446","0.8143430948257446","0.431427538394928","0.431427538394928","0.431427538394928","-0.0037175416946411133","-0.0037175416946411133","-0.0037175416946411133","0.1764930933713913","0.1764930933713913","0.1764930933713913"
"307","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"308","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"309","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"310","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"311","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"312","2.3326284885406494","2.3326284885406494","2.3326284885406494","0.4748612940311432","0.4748612940311432","0.4748612940311432","-0.036329276859760284","-0.036329276859760284","-0.036329276859760284","0.3001096546649933","0.3001096546649933","0.3001096546649933"
"313","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"314","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"315","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"316","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"317","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"318","2.275886297225952","2.275886297225952","2.275886297225952","0.5935062170028687","0.5935062170028687","0.5935062170028687","-0.6411668062210083","-0.6411668062210083","-0.6411668062210083","0.3981621265411377","0.3981621265411377","0.3981621265411377"
"319","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"320","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"321","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"322","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"323","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"324","2.304164171218872","2.304164171218872","2.304164171218872","0.532057523727417","0.532057523727417","0.532057523727417","-0.42815589904785156","-0.42815589904785156","-0.42815589904785156","0.33242496848106384","0.33242496848106384","0.33242496848106384"
"325","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"326","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"327","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"328","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"329","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"330","2.230045795440674","2.230045795440674","2.230045795440674","0.45986494421958923","0.45986494421958923","0.45986494421958923","-0.03154170513153076","-0.03154170513153076","-0.03154170513153076","0.4078882336616516","0.4078882336616516","0.4078882336616516"
"331","0.5618982315063477","0.5618982315063477","0.5618982315063477","0.32282567024230957","0.32282567024230957","0.32282567024230957","-0.014668405055999756","-0.014668405055999756","-0.014668405055999756","0.1349247395992279","0.1349247395992279","0.1349247395992279"
"332","0.5618982315063477","0.5618982315063477","0.5618982315063477","0.32282567024230957","0.32282567024230957","0.32282567024230957","-0.014668405055999756","-0.014668405055999756","-0.014668405055999756","0.1349247395992279","0.1349247395992279","0.1349247395992279"
"333","0.5618982315063477","0.5618982315063477","0.5618982315063477","0.32282567024230957","0.32282567024230957","0.32282567024230957","-0.014668405055999756","-0.014668405055999756","-0.014668405055999756","0.1349247395992279","0.1349247395992279","0.1349247395992279"
"334","0.5618982315063477","0.5618982315063477","0.5618982315063477","0.32282567024230957","0.32282567024230957","0.32282567024230957","-0.014668405055999756","-0.014668405055999756","-0.014668405055999756","0.1349247395992279","0.1349247395992279","0.1349247395992279"
"335","0.5618982315063477","0.5618982315063477","0.5618982315063477","0.32282567024230957","0.32282567024230957","0.32282567024230957","-0.014668405055999756","-0.014668405055999756","-0.014668405055999756","0.1349247395992279","0.1349247395992279","0.1349247395992279"
