"Step","light-hill-20 - losses/policy_loss","light-hill-20 - losses/policy_loss__MIN","light-hill-20 - losses/policy_loss__MAX","light-hill-20 - losses/total_loss","light-hill-20 - losses/total_loss__MIN","light-hill-20 - losses/total_loss__MAX"
"233","0.0005641200696118176","0.0005641200696118176","0.0005641200696118176","0.37482771277427673","0.37482771277427673","0.37482771277427673"
"234","-0.0031220153905451298","-0.0031220153905451298","-0.0031220153905451298","0.3717835545539856","0.3717835545539856","0.3717835545539856"
"235","-0.009435572661459446","-0.009435572661459446","-0.009435572661459446","0.3630284070968628","0.3630284070968628","0.3630284070968628"
"236","-0.017323456704616547","-0.017323456704616547","-0.017323456704616547","0.3502630889415741","0.3502630889415741","0.3502630889415741"
"237","-0.025937121361494064","-0.025937121361494064","-0.025937121361494064","0.3352706730365753","0.3352706730365753","0.3352706730365753"
"238","-0.03466776758432388","-0.03466776758432388","-0.03466776758432388","0.31963860988616943","0.31963860988616943","0.31963860988616943"
"239","-0.042937979102134705","-0.042937979102134705","-0.042937979102134705","0.30529534816741943","0.30529534816741943","0.30529534816741943"
"240","-0.0504770427942276","-0.0504770427942276","-0.0504770427942276","0.29333192110061646","0.29333192110061646","0.29333192110061646"
"241","-0.000352526520146057","-0.000352526520146057","-0.000352526520146057","0.5300589203834534","0.5300589203834534","0.5300589203834534"
"242","-0.005887042265385389","-0.005887042265385389","-0.005887042265385389","0.4926287829875946","0.4926287829875946","0.4926287829875946"
"243","-0.014207731001079082","-0.014207731001079082","-0.014207731001079082","0.40751340985298157","0.40751340985298157","0.40751340985298157"
"244","-0.02357320301234722","-0.02357320301234722","-0.02357320301234722","0.37357422709465027","0.37357422709465027","0.37357422709465027"
"245","-0.033445458859205246","-0.033445458859205246","-0.033445458859205246","0.37337449193000793","0.37337449193000793","0.37337449193000793"
"246","-0.04219203069806099","-0.04219203069806099","-0.04219203069806099","0.37624993920326233","0.37624993920326233","0.37624993920326233"
"247","-0.04982244595885277","-0.04982244595885277","-0.04982244595885277","0.3806144893169403","0.3806144893169403","0.3806144893169403"
"248","-0.05595313012599945","-0.05595313012599945","-0.05595313012599945","0.38490617275238037","0.38490617275238037","0.38490617275238037"
"249","0.0007318553398363292","0.0007318553398363292","0.0007318553398363292","0.38083043694496155","0.38083043694496155","0.38083043694496155"
"250","-0.0036370332818478346","-0.0036370332818478346","-0.0036370332818478346","0.37836968898773193","0.37836968898773193","0.37836968898773193"
"251","-0.010530308820307255","-0.010530308820307255","-0.010530308820307255","0.36898478865623474","0.36898478865623474","0.36898478865623474"
"252","-0.01893315277993679","-0.01893315277993679","-0.01893315277993679","0.3551821708679199","0.3551821708679199","0.3551821708679199"
"253","-0.027340231463313103","-0.027340231463313103","-0.027340231463313103","0.33963724970817566","0.33963724970817566","0.33963724970817566"
"254","-0.034892451018095016","-0.034892451018095016","-0.034892451018095016","0.3243095278739929","0.3243095278739929","0.3243095278739929"
"255","-0.04138128459453583","-0.04138128459453583","-0.04138128459453583","0.3103998899459839","0.3103998899459839","0.3103998899459839"
"256","-0.047028884291648865","-0.047028884291648865","-0.047028884291648865","0.29903644323349","0.29903644323349","0.29903644323349"
"257","0.05399397388100624","0.05399397388100624","0.05399397388100624","0.4660341143608093","0.4660341143608093","0.4660341143608093"
"258","0.04973657801747322","0.04973657801747322","0.04973657801747322","0.44718194007873535","0.44718194007873535","0.44718194007873535"
"259","0.043120771646499634","0.043120771646499634","0.043120771646499634","0.38954275846481323","0.38954275846481323","0.38954275846481323"
"260","0.03501465171575546","0.03501465171575546","0.03501465171575546","0.33466923236846924","0.33466923236846924","0.33466923236846924"
"261","0.0257154181599617","0.0257154181599617","0.0257154181599617","0.3322139382362366","0.3322139382362366","0.3322139382362366"
"262","0.016391150653362274","0.016391150653362274","0.016391150653362274","0.330296128988266","0.330296128988266","0.330296128988266"
"263","0.00788359995931387","0.00788359995931387","0.00788359995931387","0.32841968536376953","0.32841968536376953","0.32841968536376953"
"264","0.0013238260289654136","0.0013238260289654136","0.0013238260289654136","0.326621413230896","0.326621413230896","0.326621413230896"
"265","-0.006827733013778925","-0.006827733013778925","-0.006827733013778925","0.22802135348320007","0.22802135348320007","0.22802135348320007"
"266","-0.01260895561426878","-0.01260895561426878","-0.01260895561426878","0.2219979614019394","0.2219979614019394","0.2219979614019394"
"267","-0.018987249583005905","-0.018987249583005905","-0.018987249583005905","0.2125028520822525","0.2125028520822525","0.2125028520822525"
"268","-0.025943826884031296","-0.025943826884031296","-0.025943826884031296","0.20060919225215912","0.20060919225215912","0.20060919225215912"
"269","-0.032730214297771454","-0.032730214297771454","-0.032730214297771454","0.18828442692756653","0.18828442692756653","0.18828442692756653"
"270","-0.039375241845846176","-0.039375241845846176","-0.039375241845846176","0.17655543982982635","0.17655543982982635","0.17655543982982635"
"271","-0.04549308121204376","-0.04549308121204376","-0.04549308121204376","0.16660365462303162","0.16660365462303162","0.16660365462303162"
"272","-0.050891682505607605","-0.050891682505607605","-0.050891682505607605","0.1588536500930786","0.1588536500930786","0.1588536500930786"
"273","0.00046339721302501857","0.00046339721302501857","0.00046339721302501857","0.25094303488731384","0.25094303488731384","0.25094303488731384"
"274","-0.0050886813551187515","-0.0050886813551187515","-0.0050886813551187515","0.23075984418392181","0.23075984418392181","0.23075984418392181"
"275","-0.01401685643941164","-0.01401685643941164","-0.01401685643941164","0.1803981363773346","0.1803981363773346","0.1803981363773346"
"276","-0.02503739669919014","-0.02503739669919014","-0.02503739669919014","0.1343912035226822","0.1343912035226822","0.1343912035226822"
"277","-0.03723439574241638","-0.03723439574241638","-0.03723439574241638","0.1287154257297516","0.1287154257297516","0.1287154257297516"
"278","-0.04871411249041557","-0.04871411249041557","-0.04871411249041557","0.12503618001937866","0.12503618001937866","0.12503618001937866"
"279","-0.05805709958076477","-0.05805709958076477","-0.05805709958076477","0.12346512079238892","0.12346512079238892","0.12346512079238892"
"280","-0.06548525393009186","-0.06548525393009186","-0.06548525393009186","0.12224723398685455","0.12224723398685455","0.12224723398685455"
"281","0.0009473599493503571","0.0009473599493503571","0.0009473599493503571","0.26075220108032227","0.26075220108032227","0.26075220108032227"
"282","-0.003133010119199753","-0.003133010119199753","-0.003133010119199753","0.2562244236469269","0.2562244236469269","0.2562244236469269"
"283","-0.00958709791302681","-0.00958709791302681","-0.00958709791302681","0.2459137886762619","0.2459137886762619","0.2459137886762619"
"284","-0.017197852954268456","-0.017197852954268456","-0.017197852954268456","0.23227053880691528","0.23227053880691528","0.23227053880691528"
"285","-0.025256238877773285","-0.025256238877773285","-0.025256238877773285","0.2176438570022583","0.2176438570022583","0.2176438570022583"
"286","-0.03289332240819931","-0.03289332240819931","-0.03289332240819931","0.20513862371444702","0.20513862371444702","0.20513862371444702"
"287","-0.04004744440317154","-0.04004744440317154","-0.04004744440317154","0.19435179233551025","0.19435179233551025","0.19435179233551025"
"288","-0.04607340320944786","-0.04607340320944786","-0.04607340320944786","0.18609344959259033","0.18609344959259033","0.18609344959259033"
"289","0.07937226444482803","0.07937226444482803","0.07937226444482803","0.34454643726348877","0.34454643726348877","0.34454643726348877"
"290","0.07307577133178711","0.07307577133178711","0.07307577133178711","0.32607102394104004","0.32607102394104004","0.32607102394104004"
"291","0.06370145082473755","0.06370145082473755","0.06370145082473755","0.280414879322052","0.280414879322052","0.280414879322052"
"292","0.052992966026067734","0.052992966026067734","0.052992966026067734","0.23856881260871887","0.23856881260871887","0.23856881260871887"
"293","0.04247915744781494","0.04247915744781494","0.04247915744781494","0.2378055453300476","0.2378055453300476","0.2378055453300476"
"294","0.032747045159339905","0.032747045159339905","0.032747045159339905","0.23717160522937775","0.23717160522937775","0.23717160522937775"
"295","0.02471207082271576","0.02471207082271576","0.02471207082271576","0.23527637124061584","0.23527637124061584","0.23527637124061584"
"296","0.018390953540802002","0.018390953540802002","0.018390953540802002","0.23089821636676788","0.23089821636676788","0.23089821636676788"
"297","0.0026566707529127598","0.0026566707529127598","0.0026566707529127598","0.2770302891731262","0.2770302891731262","0.2770302891731262"
"298","-0.002845827490091324","-0.002845827490091324","-0.002845827490091324","0.26576152443885803","0.26576152443885803","0.26576152443885803"
"299","-0.010969121940433979","-0.010969121940433979","-0.010969121940433979","0.24835743010044098","0.24835743010044098","0.24835743010044098"
"300","-0.01954646408557892","-0.01954646408557892","-0.01954646408557892","0.22906824946403503","0.22906824946403503","0.22906824946403503"
"301","-0.028009390458464622","-0.028009390458464622","-0.028009390458464622","0.21175916492938995","0.21175916492938995","0.21175916492938995"
"302","-0.03534504026174545","-0.03534504026174545","-0.03534504026174545","0.21057826280593872","0.21057826280593872","0.21057826280593872"
"303","-0.0420699380338192","-0.0420699380338192","-0.0420699380338192","0.21036455035209656","0.21036455035209656","0.21036455035209656"
"304","-0.04795220494270325","-0.04795220494270325","-0.04795220494270325","0.19355806708335876","0.19355806708335876","0.19355806708335876"
"305","0.03792349621653557","0.03792349621653557","0.03792349621653557","0.37460607290267944","0.37460607290267944","0.37460607290267944"
"306","0.03343396633863449","0.03343396633863449","0.03343396633863449","0.30867233872413635","0.30867233872413635","0.30867233872413635"
"307","0.026399897411465645","0.026399897411465645","0.026399897411465645","0.27386096119880676","0.27386096119880676","0.27386096119880676"
"308","0.017572518438100815","0.017572518438100815","0.017572518438100815","0.27895456552505493","0.27895456552505493","0.27895456552505493"
"309","0.008354113437235355","0.008354113437235355","0.008354113437235355","0.28271418809890747","0.28271418809890747","0.28271418809890747"
"310","-0.00039268669206649065","-0.00039268669206649065","-0.00039268669206649065","0.28344452381134033","0.28344452381134033","0.28344452381134033"
"311","-0.007574521005153656","-0.007574521005153656","-0.007574521005153656","0.2803625762462616","0.2803625762462616","0.2803625762462616"
"312","-0.013138116337358952","-0.013138116337358952","-0.013138116337358952","0.2730032205581665","0.2730032205581665","0.2730032205581665"
"313","0.01840437948703766","0.01840437948703766","0.01840437948703766","0.3222007751464844","0.3222007751464844","0.3222007751464844"
"314","0.014046002179384232","0.014046002179384232","0.014046002179384232","0.309709370136261","0.309709370136261","0.309709370136261"
"315","0.0073318080976605415","0.0073318080976605415","0.0073318080976605415","0.2920131981372833","0.2920131981372833","0.2920131981372833"
"316","-0.0004687201580964029","-0.0004687201580964029","-0.0004687201580964029","0.272347092628479","0.272347092628479","0.272347092628479"
"317","-0.008343465626239777","-0.008343465626239777","-0.008343465626239777","0.25341305136680603","0.25341305136680603","0.25341305136680603"
"318","-0.015656111761927605","-0.015656111761927605","-0.015656111761927605","0.2382785677909851","0.2382785677909851","0.2382785677909851"
"319","-0.022316889837384224","-0.022316889837384224","-0.022316889837384224","0.24397511780261993","0.24397511780261993","0.24397511780261993"
"320","-0.028563305735588074","-0.028563305735588074","-0.028563305735588074","0.24859876930713654","0.24859876930713654","0.24859876930713654"
"321","0.00035785569343715906","0.00035785569343715906","0.00035785569343715906","0.26583990454673767","0.26583990454673767","0.26583990454673767"
"322","-0.004837992135435343","-0.004837992135435343","-0.004837992135435343","0.21164782345294952","0.21164782345294952","0.21164782345294952"
"323","-0.012795167043805122","-0.012795167043805122","-0.012795167043805122","0.16028636693954468","0.16028636693954468","0.16028636693954468"
"324","-0.023210227489471436","-0.023210227489471436","-0.023210227489471436","0.1576905995607376","0.1576905995607376","0.1576905995607376"
"325","-0.03435914218425751","-0.03435914218425751","-0.03435914218425751","0.15587332844734192","0.15587332844734192","0.15587332844734192"
"326","-0.044951967895030975","-0.044951967895030975","-0.044951967895030975","0.15418168902397156","0.15418168902397156","0.15418168902397156"
"327","-0.05395353585481644","-0.05395353585481644","-0.05395353585481644","0.15168976783752441","0.15168976783752441","0.15168976783752441"
"328","-0.06068440526723862","-0.06068440526723862","-0.06068440526723862","0.14775893092155457","0.14775893092155457","0.14775893092155457"
"329","0.009773535653948784","0.009773535653948784","0.009773535653948784","0.24541926383972168","0.24541926383972168","0.24541926383972168"
"330","0.004777155816555023","0.004777155816555023","0.004777155816555023","0.23118019104003906","0.23118019104003906","0.23118019104003906"
"331","-0.0029226280748844147","-0.0029226280748844147","-0.0029226280748844147","0.20823794603347778","0.20823794603347778","0.20823794603347778"
"332","-0.011767003685235977","-0.011767003685235977","-0.011767003685235977","0.1821380853652954","0.1821380853652954","0.1821380853652954"
"333","-0.020346371456980705","-0.020346371456980705","-0.020346371456980705","0.1574717015028","0.1574717015028","0.1574717015028"
"334","-0.02852715738117695","-0.02852715738117695","-0.02852715738117695","0.14254692196846008","0.14254692196846008","0.14254692196846008"
"335","-0.03577752783894539","-0.03577752783894539","-0.03577752783894539","0.15533699095249176","0.15533699095249176","0.15533699095249176"
"336","-0.04188263416290283","-0.04188263416290283","-0.04188263416290283","0.15880094468593597","0.15880094468593597","0.15880094468593597"
"337","0.0002457134542055428","0.0002457134542055428","0.0002457134542055428","0.2776922881603241","0.2776922881603241","0.2776922881603241"
"338","-0.0052382149733603","-0.0052382149733603","-0.0052382149733603","0.2318871170282364","0.2318871170282364","0.2318871170282364"
"339","-0.013000693172216415","-0.013000693172216415","-0.013000693172216415","0.17844170331954956","0.17844170331954956","0.17844170331954956"
"340","-0.022195283323526382","-0.022195283323526382","-0.022195283323526382","0.17900870740413666","0.17900870740413666","0.17900870740413666"
"341","-0.03192010521888733","-0.03192010521888733","-0.03192010521888733","0.18077224493026733","0.18077224493026733","0.18077224493026733"
"342","-0.04078669846057892","-0.04078669846057892","-0.04078669846057892","0.1821918934583664","0.1821918934583664","0.1821918934583664"
"343","-0.048340607434511185","-0.048340607434511185","-0.048340607434511185","0.181538388133049","0.181538388133049","0.181538388133049"
"344","-0.05423576012253761","-0.05423576012253761","-0.05423576012253761","0.1777721643447876","0.1777721643447876","0.1777721643447876"
"345","0.023972010239958763","0.023972010239958763","0.023972010239958763","0.30143705010414124","0.30143705010414124","0.30143705010414124"
"346","0.013259951956570148","0.013259951956570148","0.013259951956570148","0.27737751603126526","0.27737751603126526","0.27737751603126526"
"347","0.003330261679366231","0.003330261679366231","0.003330261679366231","0.24874043464660645","0.24874043464660645","0.24874043464660645"
"348","-0.005520378239452839","-0.005520378239452839","-0.005520378239452839","0.2207883596420288","0.2207883596420288","0.2207883596420288"
"349","-0.014540037140250206","-0.014540037140250206","-0.014540037140250206","0.19855450093746185","0.19855450093746185","0.19855450093746185"
"350","-0.022456776350736618","-0.022456776350736618","-0.022456776350736618","0.19907759130001068","0.19907759130001068","0.19907759130001068"
"351","-0.02915269322693348","-0.02915269322693348","-0.02915269322693348","0.20753392577171326","0.20753392577171326","0.20753392577171326"
"352","-0.03475956618785858","-0.03475956618785858","-0.03475956618785858","0.1959303319454193","0.1959303319454193","0.1959303319454193"
"353","0.002325731562450528","0.002325731562450528","0.002325731562450528","0.18096651136875153","0.18096651136875153","0.18096651136875153"
"354","-0.0024469224736094475","-0.0024469224736094475","-0.0024469224736094475","0.14258690178394318","0.14258690178394318","0.14258690178394318"
"355","-0.009830014780163765","-0.009830014780163765","-0.009830014780163765","0.11292768269777298","0.11292768269777298","0.11292768269777298"
"356","-0.019180454313755035","-0.019180454313755035","-0.019180454313755035","0.11564350873231888","0.11564350873231888","0.11564350873231888"
"357","-0.029259804636240005","-0.029259804636240005","-0.029259804636240005","0.11674907803535461","0.11674907803535461","0.11674907803535461"
"358","-0.0388440303504467","-0.0388440303504467","-0.0388440303504467","0.11476698517799377","0.11476698517799377","0.11476698517799377"
"359","-0.04665786027908325","-0.04665786027908325","-0.04665786027908325","0.10922645032405853","0.10922645032405853","0.10922645032405853"
"360","-0.053084321320056915","-0.053084321320056915","-0.053084321320056915","0.0995292142033577","0.0995292142033577","0.0995292142033577"
"361","-0.000024235645469161682","-0.000024235645469161682","-0.000024235645469161682","0.3312973976135254","0.3312973976135254","0.3312973976135254"
"362","-0.0072466968558728695","-0.0072466968558728695","-0.0072466968558728695","0.31471556425094604","0.31471556425094604","0.31471556425094604"
"363","-0.01648602820932865","-0.01648602820932865","-0.01648602820932865","0.29570311307907104","0.29570311307907104","0.29570311307907104"
"364","-0.02622486837208271","-0.02622486837208271","-0.02622486837208271","0.2824532389640808","0.2824532389640808","0.2824532389640808"
"365","-0.03530433028936386","-0.03530433028936386","-0.03530433028936386","0.2857760190963745","0.2857760190963745","0.2857760190963745"
"366","-0.04317509010434151","-0.04317509010434151","-0.04317509010434151","0.27419301867485046","0.27419301867485046","0.27419301867485046"
"367","-0.049941129982471466","-0.049941129982471466","-0.049941129982471466","0.25618690252304077","0.25618690252304077","0.25618690252304077"
"368","-0.05553814023733139","-0.05553814023733139","-0.05553814023733139","0.24858593940734863","0.24858593940734863","0.24858593940734863"
"369","0.04237574338912964","0.04237574338912964","0.04237574338912964","0.23761259019374847","0.23761259019374847","0.23761259019374847"
"370","0.03678564354777336","0.03678564354777336","0.03678564354777336","0.20363785326480865","0.20363785326480865","0.20363785326480865"
"371","0.027921432629227638","0.027921432629227638","0.027921432629227638","0.1700165718793869","0.1700165718793869","0.1700165718793869"
"372","0.017448849976062775","0.017448849976062775","0.017448849976062775","0.17223522067070007","0.17223522067070007","0.17223522067070007"
"373","0.006875300779938698","0.006875300779938698","0.006875300779938698","0.17488150298595428","0.17488150298595428","0.17488150298595428"
"374","-0.0028501967899501324","-0.0028501967899501324","-0.0028501967899501324","0.17342638969421387","0.17342638969421387","0.17342638969421387"
"375","-0.010147363878786564","-0.010147363878786564","-0.010147363878786564","0.16718462109565735","0.16718462109565735","0.16718462109565735"
"376","-0.01597828045487404","-0.01597828045487404","-0.01597828045487404","0.1554771214723587","0.1554771214723587","0.1554771214723587"
"377","0.051803912967443466","0.051803912967443466","0.051803912967443466","0.2993418872356415","0.2993418872356415","0.2993418872356415"
"378","0.04749813303351402","0.04749813303351402","0.04749813303351402","0.28051698207855225","0.28051698207855225","0.28051698207855225"
"379","0.04079008847475052","0.04079008847475052","0.04079008847475052","0.2617221772670746","0.2617221772670746","0.2617221772670746"
"380","0.03270161151885986","0.03270161151885986","0.03270161151885986","0.2655937373638153","0.2655937373638153","0.2655937373638153"
"381","0.024452630430459976","0.024452630430459976","0.024452630430459976","0.26541298627853394","0.26541298627853394","0.26541298627853394"
"382","0.016747821122407913","0.016747821122407913","0.016747821122407913","0.2501552999019623","0.2501552999019623","0.2501552999019623"
"383","0.009710388258099556","0.009710388258099556","0.009710388258099556","0.22797057032585144","0.22797057032585144","0.22797057032585144"
"384","0.003691331250593066","0.003691331250593066","0.003691331250593066","0.218268021941185","0.218268021941185","0.218268021941185"
"385","0.017725594341754913","0.017725594341754913","0.017725594341754913","0.23014479875564575","0.23014479875564575","0.23014479875564575"
"386","0.012504592537879944","0.012504592537879944","0.012504592537879944","0.19069330394268036","0.19069330394268036","0.19069330394268036"
"387","0.004386247601360083","0.004386247601360083","0.004386247601360083","0.16040968894958496","0.16040968894958496","0.16040968894958496"
"388","-0.005566369742155075","-0.005566369742155075","-0.005566369742155075","0.16371168196201324","0.16371168196201324","0.16371168196201324"
"389","-0.01617402769625187","-0.01617402769625187","-0.01617402769625187","0.16386105120182037","0.16386105120182037","0.16386105120182037"
"390","-0.02574317529797554","-0.02574317529797554","-0.02574317529797554","0.1597897857427597","0.1597897857427597","0.1597897857427597"
"391","-0.033764153718948364","-0.033764153718948364","-0.033764153718948364","0.15087895095348358","0.15087895095348358","0.15087895095348358"
"392","-0.03978675231337547","-0.03978675231337547","-0.03978675231337547","0.1384556144475937","0.1384556144475937","0.1384556144475937"
"393","0.002059854567050934","0.002059854567050934","0.002059854567050934","0.2508767545223236","0.2508767545223236","0.2508767545223236"
"394","-0.0026652913074940443","-0.0026652913074940443","-0.0026652913074940443","0.2199888974428177","0.2199888974428177","0.2199888974428177"
"395","-0.009960700757801533","-0.009960700757801533","-0.009960700757801533","0.19587714970111847","0.19587714970111847","0.19587714970111847"
"396","-0.018467221409082413","-0.018467221409082413","-0.018467221409082413","0.1955108493566513","0.1955108493566513","0.1955108493566513"
"397","-0.026618294417858124","-0.026618294417858124","-0.026618294417858124","0.19677308201789856","0.19677308201789856","0.19677308201789856"
"398","-0.034050315618515015","-0.034050315618515015","-0.034050315618515015","0.19178670644760132","0.19178670644760132","0.19178670644760132"
"399","-0.0408945232629776","-0.0408945232629776","-0.0408945232629776","0.17684563994407654","0.17684563994407654","0.17684563994407654"
"400","-0.04697669669985771","-0.04697669669985771","-0.04697669669985771","0.1551220417022705","0.1551220417022705","0.1551220417022705"
"401","0.037771593779325485","0.037771593779325485","0.037771593779325485","0.3201548159122467","0.3201548159122467","0.3201548159122467"
"402","0.03046290948987007","0.03046290948987007","0.03046290948987007","0.2824195623397827","0.2824195623397827","0.2824195623397827"
"403","0.02032269351184368","0.02032269351184368","0.02032269351184368","0.26369529962539673","0.26369529962539673","0.26369529962539673"
"404","0.009078792296350002","0.009078792296350002","0.009078792296350002","0.2701142430305481","0.2701142430305481","0.2701142430305481"
"405","-0.001917004119604826","-0.001917004119604826","-0.001917004119604826","0.26730629801750183","0.26730629801750183","0.26730629801750183"
"406","-0.011864711530506611","-0.011864711530506611","-0.011864711530506611","0.25459322333335876","0.25459322333335876","0.25459322333335876"
"407","-0.019822847098112106","-0.019822847098112106","-0.019822847098112106","0.23541413247585297","0.23541413247585297","0.23541413247585297"
"408","-0.026031997054815292","-0.026031997054815292","-0.026031997054815292","0.21511387825012207","0.21511387825012207","0.21511387825012207"
"409","0.0022261100821197033","0.0022261100821197033","0.0022261100821197033","0.18436722457408905","0.18436722457408905","0.18436722457408905"
"410","-0.002840181114152074","-0.002840181114152074","-0.002840181114152074","0.18276946246623993","0.18276946246623993","0.18276946246623993"
"411","-0.009646572172641754","-0.009646572172641754","-0.009646572172641754","0.18260297179222107","0.18260297179222107","0.18260297179222107"
"412","-0.017352081835269928","-0.017352081835269928","-0.017352081835269928","0.1749323308467865","0.1749323308467865","0.1749323308467865"
"413","-0.024346454069018364","-0.024346454069018364","-0.024346454069018364","0.16000433266162872","0.16000433266162872","0.16000433266162872"
"414","-0.030710438266396523","-0.030710438266396523","-0.030710438266396523","0.1415286511182785","0.1415286511182785","0.1415286511182785"
"415","-0.03642374649643898","-0.03642374649643898","-0.03642374649643898","0.1287861466407776","0.1287861466407776","0.1287861466407776"
"416","-0.041269056499004364","-0.041269056499004364","-0.041269056499004364","0.12553468346595764","0.12553468346595764","0.12553468346595764"
"417","0.03297451511025429","0.03297451511025429","0.03297451511025429","0.3066130578517914","0.3066130578517914","0.3066130578517914"
"418","0.02736564353108406","0.02736564353108406","0.02736564353108406","0.2824106514453888","0.2824106514453888","0.2824106514453888"
"419","0.019146325066685677","0.019146325066685677","0.019146325066685677","0.2569120228290558","0.2569120228290558","0.2569120228290558"
"420","0.00933920405805111","0.00933920405805111","0.00933920405805111","0.2521843910217285","0.2521843910217285","0.2521843910217285"
"421","-0.0005441511748358607","-0.0005441511748358607","-0.0005441511748358607","0.2527812123298645","0.2527812123298645","0.2527812123298645"
"422","-0.009434081614017487","-0.009434081614017487","-0.009434081614017487","0.24359294772148132","0.24359294772148132","0.24359294772148132"
"423","-0.016806378960609436","-0.016806378960609436","-0.016806378960609436","0.2262643575668335","0.2262643575668335","0.2262643575668335"
"424","-0.022550152614712715","-0.022550152614712715","-0.022550152614712715","0.20581699907779694","0.20581699907779694","0.20581699907779694"
"425","0.05152323842048645","0.05152323842048645","0.05152323842048645","0.2547398805618286","0.2547398805618286","0.2547398805618286"
"426","0.04650282859802246","0.04650282859802246","0.04650282859802246","0.2560616731643677","0.2560616731643677","0.2560616731643677"
"427","0.03883501514792442","0.03883501514792442","0.03883501514792442","0.24977749586105347","0.24977749586105347","0.24977749586105347"
"428","0.031240442767739296","0.031240442767739296","0.031240442767739296","0.2374122142791748","0.2374122142791748","0.2374122142791748"
"429","0.02325601503252983","0.02325601503252983","0.02325601503252983","0.22097748517990112","0.22097748517990112","0.22097748517990112"
"430","0.016116363927721977","0.016116363927721977","0.016116363927721977","0.2080051451921463","0.2080051451921463","0.2080051451921463"
"431","0.009635385125875473","0.009635385125875473","0.009635385125875473","0.20332899689674377","0.20332899689674377","0.20332899689674377"
"432","0.0035974092315882444","0.0035974092315882444","0.0035974092315882444","0.19896864891052246","0.19896864891052246","0.19896864891052246"
"433","0.1048174500465393","0.1048174500465393","0.1048174500465393","0.3417261838912964","0.3417261838912964","0.3417261838912964"
"434","0.09471491724252701","0.09471491724252701","0.09471491724252701","0.3281156122684479","0.3281156122684479","0.3281156122684479"
"435","0.07889357954263687","0.07889357954263687","0.07889357954263687","0.3063083291053772","0.3063083291053772","0.3063083291053772"
"436","0.06104470416903496","0.06104470416903496","0.06104470416903496","0.2826765477657318","0.2826765477657318","0.2826765477657318"
"437","0.04532342776656151","0.04532342776656151","0.04532342776656151","0.2640005350112915","0.2640005350112915","0.2640005350112915"
"438","0.032176800072193146","0.032176800072193146","0.032176800072193146","0.25371286273002625","0.25371286273002625","0.25371286273002625"
"439","0.02197101153433323","0.02197101153433323","0.02197101153433323","0.24205033481121063","0.24205033481121063","0.24205033481121063"
"440","0.014968084171414375","0.014968084171414375","0.014968084171414375","0.22743012011051178","0.22743012011051178","0.22743012011051178"
"441","0.032227713614702225","0.032227713614702225","0.032227713614702225","0.28643205761909485","0.28643205761909485","0.28643205761909485"
"442","0.025197841227054596","0.025197841227054596","0.025197841227054596","0.2803032398223877","0.2803032398223877","0.2803032398223877"
"443","0.01510509941726923","0.01510509941726923","0.01510509941726923","0.26442408561706543","0.26442408561706543","0.26442408561706543"
"444","0.005856883712112904","0.005856883712112904","0.005856883712112904","0.24713747203350067","0.24713747203350067","0.24713747203350067"
"445","-0.003048180602490902","-0.003048180602490902","-0.003048180602490902","0.23726049065589905","0.23726049065589905","0.23726049065589905"
"446","-0.011384828947484493","-0.011384828947484493","-0.011384828947484493","0.22986480593681335","0.22986480593681335","0.22986480593681335"
"447","-0.0189487487077713","-0.0189487487077713","-0.0189487487077713","0.2187865525484085","0.2187865525484085","0.2187865525484085"
"448","-0.025229254737496376","-0.025229254737496376","-0.025229254737496376","0.20617865025997162","0.20617865025997162","0.20617865025997162"
"449","0.05279282480478287","0.05279282480478287","0.05279282480478287","0.43033066391944885","0.43033066391944885","0.43033066391944885"
"450","0.04515548422932625","0.04515548422932625","0.04515548422932625","0.4155619740486145","0.4155619740486145","0.4155619740486145"
"451","0.03564981743693352","0.03564981743693352","0.03564981743693352","0.3886288106441498","0.3886288106441498","0.3886288106441498"
"452","0.025930173695087433","0.025930173695087433","0.025930173695087433","0.3659669756889343","0.3659669756889343","0.3659669756889343"
"453","0.016719356179237366","0.016719356179237366","0.016719356179237366","0.35685038566589355","0.35685038566589355","0.35685038566589355"
"454","0.00900984276086092","0.00900984276086092","0.00900984276086092","0.3537793457508087","0.3537793457508087","0.3537793457508087"
"455","0.0029209486674517393","0.0029209486674517393","0.0029209486674517393","0.3388481140136719","0.3388481140136719","0.3388481140136719"
"456","-0.0019248941680416465","-0.0019248941680416465","-0.0019248941680416465","0.32139962911605835","0.32139962911605835","0.32139962911605835"
"457","0.08903737366199493","0.08903737366199493","0.08903737366199493","0.30325597524642944","0.30325597524642944","0.30325597524642944"
"458","0.0817646011710167","0.0817646011710167","0.0817646011710167","0.299766480922699","0.299766480922699","0.299766480922699"
"459","0.07184232771396637","0.07184232771396637","0.07184232771396637","0.2889519929885864","0.2889519929885864","0.2889519929885864"
"460","0.06149428337812424","0.06149428337812424","0.06149428337812424","0.272379070520401","0.272379070520401","0.272379070520401"
"461","0.05107547715306282","0.05107547715306282","0.05107547715306282","0.253479540348053","0.253479540348053","0.253479540348053"
"462","0.04190872982144356","0.04190872982144356","0.04190872982144356","0.23947051167488098","0.23947051167488098","0.23947051167488098"
"463","0.03399055823683739","0.03399055823683739","0.03399055823683739","0.23301127552986145","0.23301127552986145","0.23301127552986145"
