"Step","stellar-bush-24 - returns/mean","stellar-bush-24 - returns/mean__MIN","stellar-bush-24 - returns/mean__MAX","stellar-bush-24 - returns/std","stellar-bush-24 - returns/std__MIN","stellar-bush-24 - returns/std__MAX"
"6130","0.2656973898410797","0.2656973898410797","0.2656973898410797","0.6979148387908936","0.6979148387908936","0.6979148387908936"
"6131","0.19332793354988098","0.19332793354988098","0.19332793354988098","0.08779438585042953","0.08779438585042953","0.08779438585042953"
"6132","0.19332793354988098","0.19332793354988098","0.19332793354988098","0.08779438585042953","0.08779438585042953","0.08779438585042953"
"6133","0.19332793354988098","0.19332793354988098","0.19332793354988098","","",""
"6134","0.19332793354988098","0.19332793354988098","0.19332793354988098","0.08779438585042953","0.08779438585042953","0.08779438585042953"
"6135","0.19332793354988098","0.19332793354988098","0.19332793354988098","0.08779438585042953","0.08779438585042953","0.08779438585042953"
"6136","","","","0.22920255362987518","0.22920255362987518","0.22920255362987518"
"6137","","","","0.22920255362987518","0.22920255362987518","0.22920255362987518"
"6138","0.05094592273235321","0.05094592273235321","0.05094592273235321","0.22920255362987518","0.22920255362987518","0.22920255362987518"
"6139","0.05094592273235321","0.05094592273235321","0.05094592273235321","0.22920255362987518","0.22920255362987518","0.22920255362987518"
"6140","0.05094592273235321","0.05094592273235321","0.05094592273235321","0.22920255362987518","0.22920255362987518","0.22920255362987518"
"6141","0.14240901172161102","0.14240901172161102","0.14240901172161102","0.15255247056484222","0.15255247056484222","0.15255247056484222"
"6142","0.14240901172161102","0.14240901172161102","0.14240901172161102","0.15255247056484222","0.15255247056484222","0.15255247056484222"
"6143","0.14240901172161102","0.14240901172161102","0.14240901172161102","","",""
"6144","0.14240901172161102","0.14240901172161102","0.14240901172161102","0.15255247056484222","0.15255247056484222","0.15255247056484222"
"6145","0.14240901172161102","0.14240901172161102","0.14240901172161102","0.15255247056484222","0.15255247056484222","0.15255247056484222"
"6146","0.23066461086273193","0.23066461086273193","0.23066461086273193","0.20153045654296875","0.20153045654296875","0.20153045654296875"
"6148","","","","0.20153045654296875","0.20153045654296875","0.20153045654296875"
"6149","0.23066461086273193","0.23066461086273193","0.23066461086273193","0.20153045654296875","0.20153045654296875","0.20153045654296875"
"6150","0.23066461086273193","0.23066461086273193","0.23066461086273193","0.20153045654296875","0.20153045654296875","0.20153045654296875"
"6151","0.049409009516239166","0.049409009516239166","0.049409009516239166","","",""
"6152","0.049409009516239166","0.049409009516239166","0.049409009516239166","0.3595404326915741","0.3595404326915741","0.3595404326915741"
"6153","","","","0.3595404326915741","0.3595404326915741","0.3595404326915741"
"6154","0.049409009516239166","0.049409009516239166","0.049409009516239166","0.3595404326915741","0.3595404326915741","0.3595404326915741"
"6155","","","","0.3595404326915741","0.3595404326915741","0.3595404326915741"
"6156","0.05239013582468033","0.05239013582468033","0.05239013582468033","0.1610293835401535","0.1610293835401535","0.1610293835401535"
"6157","0.05239013582468033","0.05239013582468033","0.05239013582468033","0.1610293835401535","0.1610293835401535","0.1610293835401535"
"6158","0.05239013582468033","0.05239013582468033","0.05239013582468033","0.1610293835401535","0.1610293835401535","0.1610293835401535"
"6159","","","","0.1610293835401535","0.1610293835401535","0.1610293835401535"
"6160","0.05239013582468033","0.05239013582468033","0.05239013582468033","0.1610293835401535","0.1610293835401535","0.1610293835401535"
"6161","0.21883748471736908","0.21883748471736908","0.21883748471736908","0.1115659698843956","0.1115659698843956","0.1115659698843956"
"6162","0.21883748471736908","0.21883748471736908","0.21883748471736908","0.1115659698843956","0.1115659698843956","0.1115659698843956"
"6163","0.21883748471736908","0.21883748471736908","0.21883748471736908","","",""
"6164","0.21883748471736908","0.21883748471736908","0.21883748471736908","0.1115659698843956","0.1115659698843956","0.1115659698843956"
"6165","0.21883748471736908","0.21883748471736908","0.21883748471736908","0.1115659698843956","0.1115659698843956","0.1115659698843956"
"6167","0.2257937490940094","0.2257937490940094","0.2257937490940094","","",""
"6168","0.2257937490940094","0.2257937490940094","0.2257937490940094","0.30989256501197815","0.30989256501197815","0.30989256501197815"
"6169","0.2257937490940094","0.2257937490940094","0.2257937490940094","0.30989256501197815","0.30989256501197815","0.30989256501197815"
"6170","0.2257937490940094","0.2257937490940094","0.2257937490940094","0.30989256501197815","0.30989256501197815","0.30989256501197815"
"6171","0.22777234017848969","0.22777234017848969","0.22777234017848969","0.08578573167324066","0.08578573167324066","0.08578573167324066"
"6172","0.22777234017848969","0.22777234017848969","0.22777234017848969","0.08578573167324066","0.08578573167324066","0.08578573167324066"
"6173","0.22777234017848969","0.22777234017848969","0.22777234017848969","0.08578573167324066","0.08578573167324066","0.08578573167324066"
"6174","0.22777234017848969","0.22777234017848969","0.22777234017848969","0.08578573167324066","0.08578573167324066","0.08578573167324066"
"6175","0.22777234017848969","0.22777234017848969","0.22777234017848969","0.08578573167324066","0.08578573167324066","0.08578573167324066"
"6176","0.048306360840797424","0.048306360840797424","0.048306360840797424","0.37928712368011475","0.37928712368011475","0.37928712368011475"
"6177","0.048306360840797424","0.048306360840797424","0.048306360840797424","0.37928712368011475","0.37928712368011475","0.37928712368011475"
"6178","0.048306360840797424","0.048306360840797424","0.048306360840797424","0.37928712368011475","0.37928712368011475","0.37928712368011475"
"6179","0.048306360840797424","0.048306360840797424","0.048306360840797424","0.37928712368011475","0.37928712368011475","0.37928712368011475"
"6180","0.048306360840797424","0.048306360840797424","0.048306360840797424","0.37928712368011475","0.37928712368011475","0.37928712368011475"
"6181","0.14234845340251923","0.14234845340251923","0.14234845340251923","0.0855165347456932","0.0855165347456932","0.0855165347456932"
"6182","0.14234845340251923","0.14234845340251923","0.14234845340251923","0.0855165347456932","0.0855165347456932","0.0855165347456932"
"6183","0.14234845340251923","0.14234845340251923","0.14234845340251923","0.0855165347456932","0.0855165347456932","0.0855165347456932"
"6184","0.14234845340251923","0.14234845340251923","0.14234845340251923","","",""
"6185","0.14234845340251923","0.14234845340251923","0.14234845340251923","0.0855165347456932","0.0855165347456932","0.0855165347456932"
"6186","0.04379688948392868","0.04379688948392868","0.04379688948392868","0.07828172296285629","0.07828172296285629","0.07828172296285629"
"6187","0.04379688948392868","0.04379688948392868","0.04379688948392868","0.07828172296285629","0.07828172296285629","0.07828172296285629"
"6188","0.04379688948392868","0.04379688948392868","0.04379688948392868","0.07828172296285629","0.07828172296285629","0.07828172296285629"
"6189","0.04379688948392868","0.04379688948392868","0.04379688948392868","0.07828172296285629","0.07828172296285629","0.07828172296285629"
"6190","0.04379688948392868","0.04379688948392868","0.04379688948392868","0.07828172296285629","0.07828172296285629","0.07828172296285629"
"6191","0.26296573877334595","0.26296573877334595","0.26296573877334595","0.32705408334732056","0.32705408334732056","0.32705408334732056"
"6193","0.26296573877334595","0.26296573877334595","0.26296573877334595","0.32705408334732056","0.32705408334732056","0.32705408334732056"
"6194","0.26296573877334595","0.26296573877334595","0.26296573877334595","0.32705408334732056","0.32705408334732056","0.32705408334732056"
"6195","0.26296573877334595","0.26296573877334595","0.26296573877334595","0.32705408334732056","0.32705408334732056","0.32705408334732056"
"6196","0.068423330783844","0.068423330783844","0.068423330783844","0.12445981800556183","0.12445981800556183","0.12445981800556183"
"6197","0.068423330783844","0.068423330783844","0.068423330783844","0.12445981800556183","0.12445981800556183","0.12445981800556183"
"6198","0.068423330783844","0.068423330783844","0.068423330783844","0.12445981800556183","0.12445981800556183","0.12445981800556183"
"6199","0.068423330783844","0.068423330783844","0.068423330783844","0.12445981800556183","0.12445981800556183","0.12445981800556183"
"6200","0.068423330783844","0.068423330783844","0.068423330783844","0.12445981800556183","0.12445981800556183","0.12445981800556183"
"6201","0.2910058796405792","0.2910058796405792","0.2910058796405792","0.12761284410953522","0.12761284410953522","0.12761284410953522"
"6202","0.2910058796405792","0.2910058796405792","0.2910058796405792","0.12761284410953522","0.12761284410953522","0.12761284410953522"
"6203","","","","0.12761284410953522","0.12761284410953522","0.12761284410953522"
"6204","0.2910058796405792","0.2910058796405792","0.2910058796405792","0.12761284410953522","0.12761284410953522","0.12761284410953522"
"6205","0.2910058796405792","0.2910058796405792","0.2910058796405792","0.12761284410953522","0.12761284410953522","0.12761284410953522"
"6206","","","","0.06596388667821884","0.06596388667821884","0.06596388667821884"
"6207","0.1093946248292923","0.1093946248292923","0.1093946248292923","0.06596388667821884","0.06596388667821884","0.06596388667821884"
"6208","0.1093946248292923","0.1093946248292923","0.1093946248292923","0.06596388667821884","0.06596388667821884","0.06596388667821884"
"6209","0.1093946248292923","0.1093946248292923","0.1093946248292923","0.06596388667821884","0.06596388667821884","0.06596388667821884"
"6210","0.1093946248292923","0.1093946248292923","0.1093946248292923","0.06596388667821884","0.06596388667821884","0.06596388667821884"
"6211","","","","0.749640166759491","0.749640166759491","0.749640166759491"
"6212","0.16177278757095337","0.16177278757095337","0.16177278757095337","0.749640166759491","0.749640166759491","0.749640166759491"
"6213","0.16177278757095337","0.16177278757095337","0.16177278757095337","0.749640166759491","0.749640166759491","0.749640166759491"
"6214","","","","0.749640166759491","0.749640166759491","0.749640166759491"
"6215","0.16177278757095337","0.16177278757095337","0.16177278757095337","0.749640166759491","0.749640166759491","0.749640166759491"
"6216","0.2939399480819702","0.2939399480819702","0.2939399480819702","","",""
"6217","0.2939399480819702","0.2939399480819702","0.2939399480819702","0.17440077662467957","0.17440077662467957","0.17440077662467957"
"6218","0.2939399480819702","0.2939399480819702","0.2939399480819702","0.17440077662467957","0.17440077662467957","0.17440077662467957"
"6219","0.2939399480819702","0.2939399480819702","0.2939399480819702","0.17440077662467957","0.17440077662467957","0.17440077662467957"
"6220","0.2939399480819702","0.2939399480819702","0.2939399480819702","0.17440077662467957","0.17440077662467957","0.17440077662467957"
"6221","0.16536670923233032","0.16536670923233032","0.16536670923233032","0.1872117817401886","0.1872117817401886","0.1872117817401886"
"6222","0.16536670923233032","0.16536670923233032","0.16536670923233032","0.1872117817401886","0.1872117817401886","0.1872117817401886"
"6224","0.16536670923233032","0.16536670923233032","0.16536670923233032","","",""
"6225","","","","0.1872117817401886","0.1872117817401886","0.1872117817401886"
"6226","0.20585159957408905","0.20585159957408905","0.20585159957408905","0.15327006578445435","0.15327006578445435","0.15327006578445435"
"6227","0.20585159957408905","0.20585159957408905","0.20585159957408905","0.15327006578445435","0.15327006578445435","0.15327006578445435"
"6228","0.20585159957408905","0.20585159957408905","0.20585159957408905","0.15327006578445435","0.15327006578445435","0.15327006578445435"
"6229","","","","0.15327006578445435","0.15327006578445435","0.15327006578445435"
"6230","0.20585159957408905","0.20585159957408905","0.20585159957408905","0.15327006578445435","0.15327006578445435","0.15327006578445435"
"6231","0.20129825174808502","0.20129825174808502","0.20129825174808502","0.11688467115163803","0.11688467115163803","0.11688467115163803"
"6232","0.20129825174808502","0.20129825174808502","0.20129825174808502","0.11688467115163803","0.11688467115163803","0.11688467115163803"
"6233","0.20129825174808502","0.20129825174808502","0.20129825174808502","0.11688467115163803","0.11688467115163803","0.11688467115163803"
"6234","0.20129825174808502","0.20129825174808502","0.20129825174808502","0.11688467115163803","0.11688467115163803","0.11688467115163803"
"6235","0.20129825174808502","0.20129825174808502","0.20129825174808502","0.11688467115163803","0.11688467115163803","0.11688467115163803"
"6236","-0.12106075882911682","-0.12106075882911682","-0.12106075882911682","0.42086997628211975","0.42086997628211975","0.42086997628211975"
"6237","-0.12106075882911682","-0.12106075882911682","-0.12106075882911682","","",""
"6238","-0.12106075882911682","-0.12106075882911682","-0.12106075882911682","0.42086997628211975","0.42086997628211975","0.42086997628211975"
"6239","-0.12106075882911682","-0.12106075882911682","-0.12106075882911682","0.42086997628211975","0.42086997628211975","0.42086997628211975"
"6240","-0.12106075882911682","-0.12106075882911682","-0.12106075882911682","0.42086997628211975","0.42086997628211975","0.42086997628211975"
"6241","0.055703528225421906","0.055703528225421906","0.055703528225421906","0.14122650027275085","0.14122650027275085","0.14122650027275085"
"6242","","","","0.14122650027275085","0.14122650027275085","0.14122650027275085"
"6243","0.055703528225421906","0.055703528225421906","0.055703528225421906","0.14122650027275085","0.14122650027275085","0.14122650027275085"
"6244","0.055703528225421906","0.055703528225421906","0.055703528225421906","0.14122650027275085","0.14122650027275085","0.14122650027275085"
"6245","0.055703528225421906","0.055703528225421906","0.055703528225421906","0.14122650027275085","0.14122650027275085","0.14122650027275085"
"6246","","","","0.08944399654865265","0.08944399654865265","0.08944399654865265"
"6247","0.09316904097795486","0.09316904097795486","0.09316904097795486","0.08944399654865265","0.08944399654865265","0.08944399654865265"
"6248","0.09316904097795486","0.09316904097795486","0.09316904097795486","0.08944399654865265","0.08944399654865265","0.08944399654865265"
"6249","0.09316904097795486","0.09316904097795486","0.09316904097795486","0.08944399654865265","0.08944399654865265","0.08944399654865265"
"6250","0.09316904097795486","0.09316904097795486","0.09316904097795486","0.08944399654865265","0.08944399654865265","0.08944399654865265"
"6251","0.29828211665153503","0.29828211665153503","0.29828211665153503","0.4951667785644531","0.4951667785644531","0.4951667785644531"
"6252","0.29828211665153503","0.29828211665153503","0.29828211665153503","0.4951667785644531","0.4951667785644531","0.4951667785644531"
"6253","0.29828211665153503","0.29828211665153503","0.29828211665153503","0.4951667785644531","0.4951667785644531","0.4951667785644531"
"6254","0.29828211665153503","0.29828211665153503","0.29828211665153503","0.4951667785644531","0.4951667785644531","0.4951667785644531"
"6255","0.29828211665153503","0.29828211665153503","0.29828211665153503","0.4951667785644531","0.4951667785644531","0.4951667785644531"
"6256","-0.06300421059131622","-0.06300421059131622","-0.06300421059131622","0.15706713497638702","0.15706713497638702","0.15706713497638702"
"6257","","","","0.15706713497638702","0.15706713497638702","0.15706713497638702"
"6258","-0.06300421059131622","-0.06300421059131622","-0.06300421059131622","0.15706713497638702","0.15706713497638702","0.15706713497638702"
"6259","-0.06300421059131622","-0.06300421059131622","-0.06300421059131622","","",""
"6260","-0.06300421059131622","-0.06300421059131622","-0.06300421059131622","0.15706713497638702","0.15706713497638702","0.15706713497638702"
"6261","0.008084108121693134","0.008084108121693134","0.008084108121693134","0.2401326298713684","0.2401326298713684","0.2401326298713684"
"6262","0.008084108121693134","0.008084108121693134","0.008084108121693134","","",""
"6263","0.008084108121693134","0.008084108121693134","0.008084108121693134","0.2401326298713684","0.2401326298713684","0.2401326298713684"
"6264","0.008084108121693134","0.008084108121693134","0.008084108121693134","","",""
"6265","0.008084108121693134","0.008084108121693134","0.008084108121693134","","",""
"6266","-0.10471108555793762","-0.10471108555793762","-0.10471108555793762","0.363792359828949","0.363792359828949","0.363792359828949"
"6267","","","","0.363792359828949","0.363792359828949","0.363792359828949"
"6268","-0.10471108555793762","-0.10471108555793762","-0.10471108555793762","0.363792359828949","0.363792359828949","0.363792359828949"
"6269","-0.10471108555793762","-0.10471108555793762","-0.10471108555793762","","",""
"6270","-0.10471108555793762","-0.10471108555793762","-0.10471108555793762","0.363792359828949","0.363792359828949","0.363792359828949"
"6271","0.11016133427619934","0.11016133427619934","0.11016133427619934","0.4653638005256653","0.4653638005256653","0.4653638005256653"
"6272","","","","0.4653638005256653","0.4653638005256653","0.4653638005256653"
"6273","0.11016133427619934","0.11016133427619934","0.11016133427619934","","",""
"6274","0.11016133427619934","0.11016133427619934","0.11016133427619934","0.4653638005256653","0.4653638005256653","0.4653638005256653"
"6275","0.11016133427619934","0.11016133427619934","0.11016133427619934","0.4653638005256653","0.4653638005256653","0.4653638005256653"
"6276","0.30390796065330505","0.30390796065330505","0.30390796065330505","0.3590225577354431","0.3590225577354431","0.3590225577354431"
"6277","0.30390796065330505","0.30390796065330505","0.30390796065330505","0.3590225577354431","0.3590225577354431","0.3590225577354431"
"6278","0.30390796065330505","0.30390796065330505","0.30390796065330505","0.3590225577354431","0.3590225577354431","0.3590225577354431"
"6279","0.30390796065330505","0.30390796065330505","0.30390796065330505","0.3590225577354431","0.3590225577354431","0.3590225577354431"
"6280","0.30390796065330505","0.30390796065330505","0.30390796065330505","0.3590225577354431","0.3590225577354431","0.3590225577354431"
"6281","0.33114027976989746","0.33114027976989746","0.33114027976989746","0.20192065834999084","0.20192065834999084","0.20192065834999084"
"6282","0.33114027976989746","0.33114027976989746","0.33114027976989746","0.20192065834999084","0.20192065834999084","0.20192065834999084"
"6283","0.33114027976989746","0.33114027976989746","0.33114027976989746","0.20192065834999084","0.20192065834999084","0.20192065834999084"
"6284","0.33114027976989746","0.33114027976989746","0.33114027976989746","0.20192065834999084","0.20192065834999084","0.20192065834999084"
"6285","0.33114027976989746","0.33114027976989746","0.33114027976989746","0.20192065834999084","0.20192065834999084","0.20192065834999084"
"6286","0.24877823889255524","0.24877823889255524","0.24877823889255524","0.29156285524368286","0.29156285524368286","0.29156285524368286"
"6287","0.24877823889255524","0.24877823889255524","0.24877823889255524","0.29156285524368286","0.29156285524368286","0.29156285524368286"
"6288","0.24877823889255524","0.24877823889255524","0.24877823889255524","0.29156285524368286","0.29156285524368286","0.29156285524368286"
"6289","0.24877823889255524","0.24877823889255524","0.24877823889255524","0.29156285524368286","0.29156285524368286","0.29156285524368286"
"6290","0.24877823889255524","0.24877823889255524","0.24877823889255524","0.29156285524368286","0.29156285524368286","0.29156285524368286"
"6292","0.06028895080089569","0.06028895080089569","0.06028895080089569","0.1666065901517868","0.1666065901517868","0.1666065901517868"
"6293","0.06028895080089569","0.06028895080089569","0.06028895080089569","0.1666065901517868","0.1666065901517868","0.1666065901517868"
"6294","0.06028895080089569","0.06028895080089569","0.06028895080089569","0.1666065901517868","0.1666065901517868","0.1666065901517868"
"6295","0.06028895080089569","0.06028895080089569","0.06028895080089569","0.1666065901517868","0.1666065901517868","0.1666065901517868"
"6296","-0.011152854189276695","-0.011152854189276695","-0.011152854189276695","0.6180615425109863","0.6180615425109863","0.6180615425109863"
"6297","-0.011152854189276695","-0.011152854189276695","-0.011152854189276695","0.6180615425109863","0.6180615425109863","0.6180615425109863"
"6298","","","","0.6180615425109863","0.6180615425109863","0.6180615425109863"
"6299","-0.011152854189276695","-0.011152854189276695","-0.011152854189276695","0.6180615425109863","0.6180615425109863","0.6180615425109863"
"6300","-0.011152854189276695","-0.011152854189276695","-0.011152854189276695","","",""
"6301","-0.010464239865541458","-0.010464239865541458","-0.010464239865541458","0.2859383523464203","0.2859383523464203","0.2859383523464203"
"6302","-0.010464239865541458","-0.010464239865541458","-0.010464239865541458","","",""
"6303","-0.010464239865541458","-0.010464239865541458","-0.010464239865541458","0.2859383523464203","0.2859383523464203","0.2859383523464203"
"6304","","","","0.2859383523464203","0.2859383523464203","0.2859383523464203"
"6305","-0.010464239865541458","-0.010464239865541458","-0.010464239865541458","0.2859383523464203","0.2859383523464203","0.2859383523464203"
"6306","0.22215116024017334","0.22215116024017334","0.22215116024017334","0.6704583168029785","0.6704583168029785","0.6704583168029785"
"6307","0.22215116024017334","0.22215116024017334","0.22215116024017334","0.6704583168029785","0.6704583168029785","0.6704583168029785"
"6308","0.22215116024017334","0.22215116024017334","0.22215116024017334","0.6704583168029785","0.6704583168029785","0.6704583168029785"
"6309","0.22215116024017334","0.22215116024017334","0.22215116024017334","0.6704583168029785","0.6704583168029785","0.6704583168029785"
"6310","0.22215116024017334","0.22215116024017334","0.22215116024017334","0.6704583168029785","0.6704583168029785","0.6704583168029785"
"6311","-0.058841556310653687","-0.058841556310653687","-0.058841556310653687","0.1272789090871811","0.1272789090871811","0.1272789090871811"
"6312","-0.058841556310653687","-0.058841556310653687","-0.058841556310653687","0.1272789090871811","0.1272789090871811","0.1272789090871811"
"6313","-0.058841556310653687","-0.058841556310653687","-0.058841556310653687","0.1272789090871811","0.1272789090871811","0.1272789090871811"
"6314","-0.058841556310653687","-0.058841556310653687","-0.058841556310653687","0.1272789090871811","0.1272789090871811","0.1272789090871811"
"6315","-0.058841556310653687","-0.058841556310653687","-0.058841556310653687","0.1272789090871811","0.1272789090871811","0.1272789090871811"
"6316","-0.05951195955276489","-0.05951195955276489","-0.05951195955276489","0.23764269053936005","0.23764269053936005","0.23764269053936005"
"6317","-0.05951195955276489","-0.05951195955276489","-0.05951195955276489","","",""
"6318","-0.05951195955276489","-0.05951195955276489","-0.05951195955276489","0.23764269053936005","0.23764269053936005","0.23764269053936005"
"6319","-0.05951195955276489","-0.05951195955276489","-0.05951195955276489","0.23764269053936005","0.23764269053936005","0.23764269053936005"
"6320","-0.05951195955276489","-0.05951195955276489","-0.05951195955276489","0.23764269053936005","0.23764269053936005","0.23764269053936005"
"6321","0.13727404177188873","0.13727404177188873","0.13727404177188873","0.3996028006076813","0.3996028006076813","0.3996028006076813"
"6322","0.13727404177188873","0.13727404177188873","0.13727404177188873","","",""
"6323","0.13727404177188873","0.13727404177188873","0.13727404177188873","0.3996028006076813","0.3996028006076813","0.3996028006076813"
"6324","0.13727404177188873","0.13727404177188873","0.13727404177188873","0.3996028006076813","0.3996028006076813","0.3996028006076813"
"6325","","","","0.3996028006076813","0.3996028006076813","0.3996028006076813"
"6326","-0.06478238105773926","-0.06478238105773926","-0.06478238105773926","0.5322055816650391","0.5322055816650391","0.5322055816650391"
"6327","-0.06478238105773926","-0.06478238105773926","-0.06478238105773926","","",""
"6328","-0.06478238105773926","-0.06478238105773926","-0.06478238105773926","0.5322055816650391","0.5322055816650391","0.5322055816650391"
"6329","-0.06478238105773926","-0.06478238105773926","-0.06478238105773926","0.5322055816650391","0.5322055816650391","0.5322055816650391"
"6330","-0.06478238105773926","-0.06478238105773926","-0.06478238105773926","0.5322055816650391","0.5322055816650391","0.5322055816650391"
"6331","","","","0.1413194090127945","0.1413194090127945","0.1413194090127945"
"6332","0.18086086213588715","0.18086086213588715","0.18086086213588715","0.1413194090127945","0.1413194090127945","0.1413194090127945"
"6333","","","","0.1413194090127945","0.1413194090127945","0.1413194090127945"
"6334","","","","0.1413194090127945","0.1413194090127945","0.1413194090127945"
"6335","0.18086086213588715","0.18086086213588715","0.18086086213588715","0.1413194090127945","0.1413194090127945","0.1413194090127945"
"6336","0.02017189748585224","0.02017189748585224","0.02017189748585224","0.06958357244729996","0.06958357244729996","0.06958357244729996"
"6337","","","","0.06958357244729996","0.06958357244729996","0.06958357244729996"
"6338","0.02017189748585224","0.02017189748585224","0.02017189748585224","0.06958357244729996","0.06958357244729996","0.06958357244729996"
"6339","","","","0.06958357244729996","0.06958357244729996","0.06958357244729996"
"6340","0.02017189748585224","0.02017189748585224","0.02017189748585224","0.06958357244729996","0.06958357244729996","0.06958357244729996"
"6341","0.17320406436920166","0.17320406436920166","0.17320406436920166","0.17433418333530426","0.17433418333530426","0.17433418333530426"
"6342","0.17320406436920166","0.17320406436920166","0.17320406436920166","0.17433418333530426","0.17433418333530426","0.17433418333530426"
"6343","0.17320406436920166","0.17320406436920166","0.17320406436920166","0.17433418333530426","0.17433418333530426","0.17433418333530426"
"6344","0.17320406436920166","0.17320406436920166","0.17320406436920166","","",""
"6345","0.17320406436920166","0.17320406436920166","0.17320406436920166","0.17433418333530426","0.17433418333530426","0.17433418333530426"
"6346","0.17792393267154694","0.17792393267154694","0.17792393267154694","0.42480331659317017","0.42480331659317017","0.42480331659317017"
"6347","","","","0.42480331659317017","0.42480331659317017","0.42480331659317017"
"6348","0.17792393267154694","0.17792393267154694","0.17792393267154694","0.42480331659317017","0.42480331659317017","0.42480331659317017"
"6349","0.17792393267154694","0.17792393267154694","0.17792393267154694","0.42480331659317017","0.42480331659317017","0.42480331659317017"
"6350","0.17792393267154694","0.17792393267154694","0.17792393267154694","0.42480331659317017","0.42480331659317017","0.42480331659317017"
"6351","0.07693133503198624","0.07693133503198624","0.07693133503198624","0.08975522220134735","0.08975522220134735","0.08975522220134735"
"6352","0.07693133503198624","0.07693133503198624","0.07693133503198624","","",""
"6353","0.07693133503198624","0.07693133503198624","0.07693133503198624","0.08975522220134735","0.08975522220134735","0.08975522220134735"
"6354","0.07693133503198624","0.07693133503198624","0.07693133503198624","0.08975522220134735","0.08975522220134735","0.08975522220134735"
"6355","0.07693133503198624","0.07693133503198624","0.07693133503198624","0.08975522220134735","0.08975522220134735","0.08975522220134735"
"6356","-0.00014937296509742737","-0.00014937296509742737","-0.00014937296509742737","0.12208467721939087","0.12208467721939087","0.12208467721939087"
"6357","-0.00014937296509742737","-0.00014937296509742737","-0.00014937296509742737","0.12208467721939087","0.12208467721939087","0.12208467721939087"
"6358","","","","0.12208467721939087","0.12208467721939087","0.12208467721939087"
"6359","-0.00014937296509742737","-0.00014937296509742737","-0.00014937296509742737","0.12208467721939087","0.12208467721939087","0.12208467721939087"
"6360","-0.00014937296509742737","-0.00014937296509742737","-0.00014937296509742737","0.12208467721939087","0.12208467721939087","0.12208467721939087"
"6361","0.30194681882858276","0.30194681882858276","0.30194681882858276","0.4000451862812042","0.4000451862812042","0.4000451862812042"
"6362","0.30194681882858276","0.30194681882858276","0.30194681882858276","0.4000451862812042","0.4000451862812042","0.4000451862812042"
"6363","0.30194681882858276","0.30194681882858276","0.30194681882858276","","",""
"6364","0.30194681882858276","0.30194681882858276","0.30194681882858276","","",""
"6365","","","","0.4000451862812042","0.4000451862812042","0.4000451862812042"
"6366","0.17470809817314148","0.17470809817314148","0.17470809817314148","0.1441268026828766","0.1441268026828766","0.1441268026828766"
"6367","","","","0.1441268026828766","0.1441268026828766","0.1441268026828766"
"6368","0.17470809817314148","0.17470809817314148","0.17470809817314148","","",""
"6369","0.17470809817314148","0.17470809817314148","0.17470809817314148","0.1441268026828766","0.1441268026828766","0.1441268026828766"
"6370","0.17470809817314148","0.17470809817314148","0.17470809817314148","0.1441268026828766","0.1441268026828766","0.1441268026828766"
"6371","0.07621113955974579","0.07621113955974579","0.07621113955974579","0.12199398130178452","0.12199398130178452","0.12199398130178452"
"6372","0.07621113955974579","0.07621113955974579","0.07621113955974579","0.12199398130178452","0.12199398130178452","0.12199398130178452"
"6373","0.07621113955974579","0.07621113955974579","0.07621113955974579","0.12199398130178452","0.12199398130178452","0.12199398130178452"
"6374","0.07621113955974579","0.07621113955974579","0.07621113955974579","0.12199398130178452","0.12199398130178452","0.12199398130178452"
"6375","0.07621113955974579","0.07621113955974579","0.07621113955974579","0.12199398130178452","0.12199398130178452","0.12199398130178452"
"6376","0.1886584311723709","0.1886584311723709","0.1886584311723709","0.09204106777906418","0.09204106777906418","0.09204106777906418"
"6377","0.1886584311723709","0.1886584311723709","0.1886584311723709","","",""
"6378","","","","0.09204106777906418","0.09204106777906418","0.09204106777906418"
"6379","0.1886584311723709","0.1886584311723709","0.1886584311723709","0.09204106777906418","0.09204106777906418","0.09204106777906418"
"6380","0.1886584311723709","0.1886584311723709","0.1886584311723709","0.09204106777906418","0.09204106777906418","0.09204106777906418"
"6381","","","","0.33569440245628357","0.33569440245628357","0.33569440245628357"
"6382","0.21713711321353912","0.21713711321353912","0.21713711321353912","0.33569440245628357","0.33569440245628357","0.33569440245628357"
"6383","0.21713711321353912","0.21713711321353912","0.21713711321353912","0.33569440245628357","0.33569440245628357","0.33569440245628357"
"6384","0.21713711321353912","0.21713711321353912","0.21713711321353912","0.33569440245628357","0.33569440245628357","0.33569440245628357"
"6385","","","","0.33569440245628357","0.33569440245628357","0.33569440245628357"
"6386","0.22657689452171326","0.22657689452171326","0.22657689452171326","0.3257151246070862","0.3257151246070862","0.3257151246070862"
"6387","0.22657689452171326","0.22657689452171326","0.22657689452171326","0.3257151246070862","0.3257151246070862","0.3257151246070862"
"6388","0.22657689452171326","0.22657689452171326","0.22657689452171326","0.3257151246070862","0.3257151246070862","0.3257151246070862"
"6389","","","","0.3257151246070862","0.3257151246070862","0.3257151246070862"
"6390","0.22657689452171326","0.22657689452171326","0.22657689452171326","0.3257151246070862","0.3257151246070862","0.3257151246070862"
"6391","-0.11314084380865097","-0.11314084380865097","-0.11314084380865097","0.2832128703594208","0.2832128703594208","0.2832128703594208"
